PROVINCIA;FECHA_PRUEBA;N_ANT_POSITIVOS;N_ANT;N_PCR_POSITIVOS;N_PCR
Huelva;23MAY2021;4;82;12;120
Guadalajara;23MAY2021;7;69;5;57
Córdoba;23MAY2021;19;298;13;367
Cáceres;23MAY2021;5;128;7;245
Coruña, A;23MAY2021;5;384;34;3376
Cantabria;23MAY2021;1;62;36;788
Bizkaia;23MAY2021;31;588;86;1677
Barcelona;23MAY2021;108;1195;96;3219
Baleares;23MAY2021;12;1805;18;2137
Almería;23MAY2021;8;75;19;583
Huesca;23MAY2021;4;67;1;49
Soria;23MAY2021;0;29;2;93
Tarragona;23MAY2021;18;220;41;389
Valladolid;23MAY2021;25;241;9;380
Albacete;23MAY2021;5;120;9;204
Albacete;22MAY2021;12;81;13;328
Almería;22MAY2021;4;85;35;656
Asturias;22MAY2021;3;107;62;1638
Bizkaia;22MAY2021;71;638;65;1826
Cantabria;22MAY2021;0;58;44;879
Baleares;22MAY2021;7;1683;52;2928
Cádiz;22MAY2021;26;286;58;1006
Cáceres;22MAY2021;2;103;15;274
Córdoba;22MAY2021;26;320;30;547
Coruña, A;22MAY2021;6;471;73;1954
Huesca;22MAY2021;9;53;5;104
León;22MAY2021;4;138;29;336
Guadalajara;22MAY2021;12;56;8;137
Ourense;22MAY2021;2;160;7;425
Palmas, Las;22MAY2021;13;422;26;1172
Melilla;22MAY2021;4;77;2;56
Burgos;22MAY2021;29;231;4;279
Segovia;22MAY2021;6;54;5;140
Santa Cruz de Tenerife;22MAY2021;12;332;36;1102
Sevilla;22MAY2021;90;762;190;1608
Rioja, La;22MAY2021;24;220;21;410
Valladolid;22MAY2021;31;281;10;379
Girona;22MAY2021;29;276;42;565
Toledo;22MAY2021;15;125;20;311
Zaragoza;22MAY2021;26;276;41;621
Zamora;22MAY2021;6;77;1;49
Jaén;22MAY2021;28;163;42;619
Ávila;22MAY2021;13;90;4;201
Valencia/València;22MAY2021;20;494;42;1983
Tarragona;22MAY2021;22;257;32;465
Soria;22MAY2021;2;30;0;90
Salamanca;22MAY2021;2;55;7;319
Pontevedra;22MAY2021;7;534;77;2740
Palencia;22MAY2021;3;61;7;133
Murcia;22MAY2021;26;408;50;1426
Lugo;22MAY2021;0;86;23;538
Lleida;22MAY2021;8;215;9;235
Huelva;22MAY2021;15;96;48;493
Granada;22MAY2021;35;225;48;665
Gipuzkoa;22MAY2021;33;510;40;1119
Cuenca;22MAY2021;3;27;3;139
Ceuta;22MAY2021;3;53;2;38
Castellón/Castelló;22MAY2021;17;164;5;474
Barcelona;22MAY2021;110;1560;130;4855
Badajoz;22MAY2021;10;351;18;1153
Araba/Álava;22MAY2021;11;141;14;461
DESLOCALIZADOS;22MAY2021;47;1228;70;2887
Ciudad Real;22MAY2021;9;134;11;288
Alicante/Alacant;22MAY2021;6;464;28;1409
Navarra;22MAY2021;19;383;66;900
Madrid;22MAY2021;186;3524;524;8790
Málaga;22MAY2021;38;289;52;1145
Teruel;22MAY2021;0;23;0;55
Melilla;21MAY2021;4;126;2;45
DESLOCALIZADOS;21MAY2021;73;2006;173;3900
Baleares;21MAY2021;11;2032;140;5253
Badajoz;21MAY2021;19;917;44;1138
Barcelona;21MAY2021;184;4136;532;10370
Araba/Álava;21MAY2021;22;345;10;482
Ciudad Real;21MAY2021;7;192;36;586
Cuenca;21MAY2021;3;38;7;202
Castellón/Castelló;21MAY2021;10;228;3;528
Huelva;21MAY2021;20;281;79;781
Jaén;21MAY2021;33;537;92;953
Gipuzkoa;21MAY2021;49;921;41;1130
Madrid;21MAY2021;793;12427;785;12545
Murcia;21MAY2021;41;920;50;1206
Lleida;21MAY2021;17;330;48;1110
Rioja, La;21MAY2021;24;267;9;419
Pontevedra;21MAY2021;5;785;78;2170
Salamanca;21MAY2021;11;159;21;473
Burgos;21MAY2021;53;610;22;443
Palencia;21MAY2021;20;185;21;164
Toledo;21MAY2021;42;388;83;885
Teruel;21MAY2021;1;45;3;160
Valencia/València;21MAY2021;28;835;76;3076
Soria;21MAY2021;3;43;2;86
Ávila;21MAY2021;12;203;7;130
Segovia;21MAY2021;9;146;8;177
Cantabria;21MAY2021;3;62;39;1010
Ceuta;21MAY2021;0;67;1;50
Zaragoza;21MAY2021;59;601;129;1442
Zamora;21MAY2021;1;77;4;282
Valladolid;21MAY2021;74;666;27;566
Tarragona;21MAY2021;26;657;72;1409
Sevilla;21MAY2021;188;1583;225;2051
Santa Cruz de Tenerife;21MAY2021;23;652;70;1620
Palmas, Las;21MAY2021;15;1064;34;1232
Ourense;21MAY2021;1;374;8;428
Navarra;21MAY2021;31;826;60;1555
Málaga;21MAY2021;63;954;102;1379
Coruña, A;21MAY2021;9;742;68;2250
Lugo;21MAY2021;5;291;21;521
León;21MAY2021;20;339;27;518
Huesca;21MAY2021;6;107;15;334
Girona;21MAY2021;35;552;81;1351
Córdoba;21MAY2021;36;658;49;575
Cádiz;21MAY2021;38;642;111;1413
Cáceres;21MAY2021;2;302;20;699
Bizkaia;21MAY2021;97;1188;125;2599
Asturias;21MAY2021;13;232;62;1855
Alicante/Alacant;21MAY2021;13;726;48;1599
Albacete;21MAY2021;6;173;10;563
Almería;21MAY2021;9;190;59;959
Granada;21MAY2021;54;524;196;1463
Guadalajara;21MAY2021;12;157;23;266
Araba/Álava;20MAY2021;11;242;14;430
Almería;20MAY2021;8;217;57;918
Asturias;20MAY2021;8;204;78;2101
Albacete;20MAY2021;10;181;22;433
Ceuta;20MAY2021;0;87;0;51
Coruña, A;20MAY2021;7;590;75;2217
Bizkaia;20MAY2021;94;1292;115;1868
Gipuzkoa;20MAY2021;64;911;71;1300
Córdoba;20MAY2021;42;664;55;387
Girona;20MAY2021;29;648;95;1530
Cáceres;20MAY2021;2;347;20;672
Lleida;20MAY2021;12;328;43;755
León;20MAY2021;25;369;54;401
Huesca;20MAY2021;8;115;20;264
Ourense;20MAY2021;7;361;10;483
Palmas, Las;20MAY2021;15;962;60;1354
Málaga;20MAY2021;76;989;123;1457
Sevilla;20MAY2021;147;1842;254;1669
Tarragona;20MAY2021;26;498;64;1140
Toledo;20MAY2021;38;361;61;614
Santa Cruz de Tenerife;20MAY2021;16;643;83;1842
Ávila;20MAY2021;14;158;5;92
Zaragoza;20MAY2021;66;596;166;1254
Valladolid;20MAY2021;63;625;18;502
Melilla;20MAY2021;8;136;3;85
Lugo;20MAY2021;6;190;18;842
Palencia;20MAY2021;9;155;18;132
Zamora;20MAY2021;2;61;9;309
Valencia/València;20MAY2021;25;754;75;2462
Teruel;20MAY2021;5;39;3;70
Segovia;20MAY2021;10;135;8;113
Salamanca;20MAY2021;9;159;19;489
Rioja, La;20MAY2021;37;411;19;411
Pontevedra;20MAY2021;9;770;89;2265
Navarra;20MAY2021;23;940;110;1039
Murcia;20MAY2021;40;962;77;1389
Madrid;20MAY2021;696;12288;850;12059
Jaén;20MAY2021;48;672;86;701
Guadalajara;20MAY2021;16;166;23;230
Granada;20MAY2021;39;562;169;1518
Cádiz;20MAY2021;41;749;91;1043
Cuenca;20MAY2021;4;39;9;271
Ciudad Real;20MAY2021;11;171;27;439
Burgos;20MAY2021;46;434;15;266
Baleares;20MAY2021;12;1764;54;2443
Badajoz;20MAY2021;17;1323;37;762
Alicante/Alacant;20MAY2021;22;640;44;1259
DESLOCALIZADOS;20MAY2021;71;1674;147;3124
Castellón/Castelló;20MAY2021;6;200;25;448
Huelva;20MAY2021;30;298;82;638
Soria;20MAY2021;1;34;7;133
Cantabria;20MAY2021;1;66;63;1289
Barcelona;20MAY2021;226;4733;441;11023
Alicante/Alacant;19MAY2021;13;593;62;1348
Burgos;19MAY2021;51;543;17;384
Cáceres;19MAY2021;5;350;16;609
Cuenca;19MAY2021;1;54;16;277
Cádiz;19MAY2021;49;736;77;1274
Ciudad Real;19MAY2021;12;212;40;554
Jaén;19MAY2021;42;521;126;1038
Huelva;19MAY2021;37;301;75;738
Huesca;19MAY2021;9;113;9;255
Granada;19MAY2021;42;534;176;1659
Navarra;19MAY2021;22;984;77;1608
Palencia;19MAY2021;9;150;14;169
Madrid;19MAY2021;709;12746;875;12697
Santa Cruz de Tenerife;19MAY2021;36;515;74;2037
Salamanca;19MAY2021;6;151;23;883
Segovia;19MAY2021;8;126;18;169
Pontevedra;19MAY2021;8;768;116;2170
Valladolid;19MAY2021;43;587;18;761
Valencia/València;19MAY2021;27;808;68;3135
Murcia;19MAY2021;42;982;66;1489
Badajoz;19MAY2021;16;1276;37;850
Zamora;19MAY2021;4;75;9;204
Gipuzkoa;19MAY2021;66;1048;37;1179
Teruel;19MAY2021;2;43;8;106
Barcelona;19MAY2021;207;4979;496;12531
Bizkaia;19MAY2021;92;1303;120;2461
Ávila;19MAY2021;8;190;9;186
Ceuta;19MAY2021;0;92;1;80
Zaragoza;19MAY2021;91;680;131;1487
Toledo;19MAY2021;33;433;63;727
Soria;19MAY2021;3;77;8;205
Sevilla;19MAY2021;157;2022;195;1755
Rioja, La;19MAY2021;15;274;22;592
Palmas, Las;19MAY2021;22;1157;57;1591
Ourense;19MAY2021;3;291;14;487
Melilla;19MAY2021;6;127;4;48
Lugo;19MAY2021;3;176;26;695
Lleida;19MAY2021;17;393;32;732
León;19MAY2021;19;302;52;581
Guadalajara;19MAY2021;9;152;13;290
Córdoba;19MAY2021;35;975;49;656
Coruña, A;19MAY2021;12;679;58;2178
Castellón/Castelló;19MAY2021;13;212;23;610
Cantabria;19MAY2021;1;101;44;1239
Baleares;19MAY2021;4;1461;34;2946
Araba/Álava;19MAY2021;9;332;11;582
Almería;19MAY2021;15;366;41;887
Asturias;19MAY2021;8;244;73;2413
Albacete;19MAY2021;8;187;20;500
Girona;19MAY2021;49;625;105;1964
Málaga;19MAY2021;67;938;111;1328
Tarragona;19MAY2021;24;496;86;1326
DESLOCALIZADOS;19MAY2021;110;1635;146;2932
Almería;18MAY2021;5;577;74;1284
Coruña, A;18MAY2021;16;854;67;2083
Guadalajara;18MAY2021;16;151;37;355
Córdoba;18MAY2021;38;740;63;616
Melilla;18MAY2021;2;162;2;89
Rioja, La;18MAY2021;28;571;17;530
Bizkaia;18MAY2021;95;1299;122;2440
Ourense;18MAY2021;1;353;14;463
Toledo;18MAY2021;48;415;101;1037
Zaragoza;18MAY2021;67;705;175;1772
Santa Cruz de Tenerife;18MAY2021;24;648;35;1724
Sevilla;18MAY2021;191;2303;267;1962
Tarragona;18MAY2021;21;630;68;1688
Teruel;18MAY2021;2;45;12;130
Palmas, Las;18MAY2021;23;1023;44;1913
Pontevedra;18MAY2021;8;896;70;1665
León;18MAY2021;24;347;74;718
Baleares;18MAY2021;8;1507;54;2760
Lugo;18MAY2021;3;296;12;578
Madrid;18MAY2021;812;13604;979;14058
Huesca;18MAY2021;6;105;24;290
Girona;18MAY2021;44;641;75;2485
Cantabria;18MAY2021;1;73;50;1448
Ceuta;18MAY2021;0;58;1;38
Ciudad Real;18MAY2021;11;223;21;682
Badajoz;18MAY2021;21;1472;50;927
Asturias;18MAY2021;6;252;62;2553
Ávila;18MAY2021;13;166;16;196
Zamora;18MAY2021;7;82;10;235
Valladolid;18MAY2021;59;666;12;789
Valencia/València;18MAY2021;23;849;92;3292
Soria;18MAY2021;7;68;4;187
Salamanca;18MAY2021;9;188;13;127
Palencia;18MAY2021;8;174;10;191
Málaga;18MAY2021;59;1183;128;2013
Murcia;18MAY2021;56;1176;67;1943
Lleida;18MAY2021;14;419;49;947
Jaén;18MAY2021;47;570;117;1334
Huelva;18MAY2021;23;366;83;843
Gipuzkoa;18MAY2021;51;989;62;1496
Cádiz;18MAY2021;39;787;91;1378
Cáceres;18MAY2021;9;703;16;1034
Cuenca;18MAY2021;2;50;6;201
Castellón/Castelló;18MAY2021;8;230;16;591
Burgos;18MAY2021;58;429;23;479
Barcelona;18MAY2021;193;5319;548;14151
Araba/Álava;18MAY2021;8;336;15;597
Albacete;18MAY2021;17;177;17;625
DESLOCALIZADOS;18MAY2021;76;1661;116;2939
Alicante/Alacant;18MAY2021;18;651;57;1985
Granada;18MAY2021;49;560;199;1994
Navarra;18MAY2021;33;1035;63;1670
Segovia;18MAY2021;11;153;19;239
Araba/Álava;17MAY2021;11;326;12;568
Castellón/Castelló;17MAY2021;8;264;24;686
Barcelona;17MAY2021;290;6120;625;12873
Gipuzkoa;17MAY2021;39;1045;53;1558
Lleida;17MAY2021;25;493;44;945
Huelva;17MAY2021;21;541;96;939
Palencia;17MAY2021;15;149;22;169
Soria;17MAY2021;1;42;2;221
Salamanca;17MAY2021;8;190;12;524
Ávila;17MAY2021;6;138;15;246
Madrid;17MAY2021;985;14169;533;10665
Valencia/València;17MAY2021;25;919;51;3590
Zamora;17MAY2021;0;63;29;370
Zaragoza;17MAY2021;73;665;174;1773
Teruel;17MAY2021;2;50;5;200
Murcia;17MAY2021;62;1185;38;1483
Navarra;17MAY2021;31;1122;59;1289
Ourense;17MAY2021;1;285;5;423
Jaén;17MAY2021;40;593;39;537
León;17MAY2021;43;433;27;483
Cuenca;17MAY2021;3;84;9;181
Cádiz;17MAY2021;34;895;58;1126
Córdoba;17MAY2021;40;1081;34;565
Ciudad Real;17MAY2021;11;237;30;807
Burgos;17MAY2021;46;563;10;519
DESLOCALIZADOS;17MAY2021;94;1897;135;3134
Alicante/Alacant;17MAY2021;16;812;29;1682
Almería;17MAY2021;9;526;43;955
Valladolid;17MAY2021;38;567;28;948
Toledo;17MAY2021;56;427;55;767
Tarragona;17MAY2021;34;709;69;1479
Santa Cruz de Tenerife;17MAY2021;26;713;46;1645
Rioja, La;17MAY2021;15;257;19;535
Pontevedra;17MAY2021;11;656;33;1578
Palmas, Las;17MAY2021;24;1128;42;1331
Málaga;17MAY2021;62;1001;87;1223
Lugo;17MAY2021;2;89;4;551
Huesca;17MAY2021;10;157;18;363
Granada;17MAY2021;54;398;149;1846
Girona;17MAY2021;56;827;137;1623
Cáceres;17MAY2021;0;511;18;685
Coruña, A;17MAY2021;10;538;45;2261
Ceuta;17MAY2021;0;84;1;76
Bizkaia;17MAY2021;78;1120;61;2408
Baleares;17MAY2021;8;1683;57;2724
Badajoz;17MAY2021;12;861;37;1067
Asturias;17MAY2021;7;263;59;2371
Albacete;17MAY2021;3;196;16;465
Cantabria;17MAY2021;8;106;56;1312
Guadalajara;17MAY2021;15;176;15;261
Melilla;17MAY2021;6;155;3;51
Sevilla;17MAY2021;219;2830;78;1013
Segovia;17MAY2021;17;142;6;200
Albacete;16MAY2021;7;122;10;329
Bizkaia;16MAY2021;62;534;75;1962
Cáceres;16MAY2021;2;127;8;287
Ceuta;16MAY2021;0;65;0;28
Huesca;16MAY2021;7;60;0;53
Málaga;16MAY2021;22;236;23;670
Lugo;16MAY2021;1;79;7;338
Santa Cruz de Tenerife;16MAY2021;13;271;61;860
Valladolid;16MAY2021;25;195;9;384
Córdoba;16MAY2021;11;322;12;400
Tarragona;16MAY2021;14;232;23;264
Zaragoza;16MAY2021;29;264;29;495
Toledo;16MAY2021;7;82;9;225
Valencia/València;16MAY2021;8;444;20;1071
Palmas, Las;16MAY2021;9;396;53;1194
Rioja, La;16MAY2021;7;153;8;434
Salamanca;16MAY2021;0;50;1;197
Ourense;16MAY2021;3;273;14;530
Girona;16MAY2021;19;275;44;476
Guadalajara;16MAY2021;11;65;4;47
Huelva;16MAY2021;7;70;15;165
Coruña, A;16MAY2021;7;452;64;3067
Cuenca;16MAY2021;4;43;7;105
Asturias;16MAY2021;2;97;45;1610
Baleares;16MAY2021;7;1923;29;1920
Barcelona;16MAY2021;101;1385;94;3078
Almería;16MAY2021;2;65;18;487
Zamora;16MAY2021;6;48;2;60
Teruel;16MAY2021;1;31;1;59
Sevilla;16MAY2021;70;827;77;664
Segovia;16MAY2021;4;48;13;191
Pontevedra;16MAY2021;5;572;49;1644
Palencia;16MAY2021;4;78;10;139
Navarra;16MAY2021;8;361;79;1099
Madrid;16MAY2021;203;3060;234;4095
León;16MAY2021;10;123;14;169
Jaén;16MAY2021;26;158;25;310
Granada;16MAY2021;29;190;39;396
Gipuzkoa;16MAY2021;31;517;68;1525
Cádiz;16MAY2021;10;270;47;889
Ciudad Real;16MAY2021;5;115;19;295
Cantabria;16MAY2021;0;71;26;695
Burgos;16MAY2021;31;239;3;200
Badajoz;16MAY2021;11;466;18;514
Araba/Álava;16MAY2021;13;158;14;527
Alicante/Alacant;16MAY2021;11;324;11;798
DESLOCALIZADOS;16MAY2021;28;1038;41;1372
Castellón/Castelló;16MAY2021;3;147;2;192
Ávila;16MAY2021;11;94;2;80
Melilla;16MAY2021;0;72;2;42
Murcia;16MAY2021;8;206;21;795
Soria;16MAY2021;3;37;1;95
Lleida;16MAY2021;10;195;14;182
Badajoz;15MAY2021;9;495;20;772
Alicante/Alacant;15MAY2021;10;486;24;1464
Ciudad Real;15MAY2021;6;134;15;256
Granada;15MAY2021;48;210;57;739
Cádiz;15MAY2021;11;262;58;843
Madrid;15MAY2021;178;3538;669;9972
Barcelona;15MAY2021;103;1675;141;5984
Navarra;15MAY2021;22;343;90;1052
Teruel;15MAY2021;0;29;0;45
Zamora;15MAY2021;3;58;2;67
Salamanca;15MAY2021;6;72;3;313
Pontevedra;15MAY2021;4;459;63;2574
Ávila;15MAY2021;12;132;2;229
Segovia;15MAY2021;5;56;2;108
Soria;15MAY2021;0;24;3;114
Tarragona;15MAY2021;23;237;48;506
Palencia;15MAY2021;5;119;3;161
Palmas, Las;15MAY2021;13;447;42;1507
Jaén;15MAY2021;29;128;50;544
Lleida;15MAY2021;7;225;12;302
Lugo;15MAY2021;4;141;7;352
Huelva;15MAY2021;6;84;31;343
Burgos;15MAY2021;27;262;12;377
Castellón/Castelló;15MAY2021;8;161;4;397
Ceuta;15MAY2021;0;50;0;45
Araba/Álava;15MAY2021;10;109;8;515
Asturias;15MAY2021;4;124;53;1739
Bizkaia;15MAY2021;78;711;87;2075
Cantabria;15MAY2021;1;59;37;1018
Zaragoza;15MAY2021;33;300;22;626
Valladolid;15MAY2021;26;255;11;406
Valencia/València;15MAY2021;19;467;44;2080
Toledo;15MAY2021;18;137;46;358
Sevilla;15MAY2021;72;800;188;1663
Santa Cruz de Tenerife;15MAY2021;6;332;41;1362
Rioja, La;15MAY2021;18;187;7;319
Ourense;15MAY2021;2;229;14;743
Gipuzkoa;15MAY2021;41;528;41;1148
Murcia;15MAY2021;15;463;44;1532
Melilla;15MAY2021;2;94;3;58
León;15MAY2021;7;144;42;456
Huesca;15MAY2021;5;48;10;131
Guadalajara;15MAY2021;8;94;13;144
Córdoba;15MAY2021;20;330;38;555
Cáceres;15MAY2021;6;120;12;694
Cuenca;15MAY2021;2;21;6;130
Coruña, A;15MAY2021;10;430;57;2643
Baleares;15MAY2021;3;2308;65;4166
Almería;15MAY2021;5;59;45;825
DESLOCALIZADOS;15MAY2021;47;1274;72;3424
Albacete;15MAY2021;3;86;16;307
Girona;15MAY2021;23;325;70;924
Málaga;15MAY2021;19;261;69;1194
Almería;14MAY2021;6;321;36;822
Cantabria;14MAY2021;2;80;48;1265
Baleares;14MAY2021;10;2280;40;4127
Córdoba;14MAY2021;38;695;46;531
León;14MAY2021;28;324;42;554
Guadalajara;14MAY2021;13;149;36;322
Ourense;14MAY2021;5;437;19;417
Sevilla;14MAY2021;170;1667;254;1862
Rioja, La;14MAY2021;27;382;25;332
Zaragoza;14MAY2021;60;581;147;1565
Lugo;14MAY2021;0;269;5;582
Toledo;14MAY2021;45;405;109;1081
Valladolid;14MAY2021;56;633;20;571
Zamora;14MAY2021;11;71;3;342
Tarragona;14MAY2021;17;493;64;1386
Santa Cruz de Tenerife;14MAY2021;27;652;52;1443
Melilla;14MAY2021;4;152;8;63
Málaga;14MAY2021;77;1033;110;1702
Navarra;14MAY2021;27;879;107;1670
Huesca;14MAY2021;9;111;29;316
Jaén;14MAY2021;41;414;99;997
Coruña, A;14MAY2021;9;706;73;2640
Albacete;14MAY2021;15;145;14;567
Alicante/Alacant;14MAY2021;15;819;60;1764
Ávila;14MAY2021;9;155;6;146
Valencia/València;14MAY2021;25;828;87;3475
Teruel;14MAY2021;1;43;7;174
Soria;14MAY2021;1;48;1;127
Salamanca;14MAY2021;20;271;22;393
Pontevedra;14MAY2021;8;683;94;3269
Palmas, Las;14MAY2021;19;981;45;1666
Palencia;14MAY2021;4;130;20;181
Murcia;14MAY2021;37;903;35;1035
Madrid;14MAY2021;820;12819;844;13122
Lleida;14MAY2021;21;371;53;1165
Huelva;14MAY2021;29;265;87;732
Granada;14MAY2021;84;681;212;1732
Girona;14MAY2021;48;558;115;1945
Gipuzkoa;14MAY2021;52;943;93;1365
Cuenca;14MAY2021;4;75;10;306
Ceuta;14MAY2021;6;116;4;78
Castellón/Castelló;14MAY2021;18;297;24;589
Barcelona;14MAY2021;230;4743;565;13274
Badajoz;14MAY2021;14;1284;47;863
Asturias;14MAY2021;7;204;69;1970
Araba/Álava;14MAY2021;13;276;17;395
DESLOCALIZADOS;14MAY2021;62;1865;123;4316
Burgos;14MAY2021;46;488;11;375
Ciudad Real;14MAY2021;11;209;64;795
Cádiz;14MAY2021;32;685;55;1097
Segovia;14MAY2021;11;157;12;181
Bizkaia;14MAY2021;97;1404;108;2694
Cáceres;14MAY2021;2;520;36;924
DESLOCALIZADOS;13MAY2021;82;1877;115;3164
Barcelona;13MAY2021;196;4826;544;11692
Castellón/Castelló;13MAY2021;14;285;15;511
Huelva;13MAY2021;22;319;80;769
Murcia;13MAY2021;39;986;43;1025
Lleida;13MAY2021;16;337;56;1023
Salamanca;13MAY2021;12;172;16;445
Valencia/València;13MAY2021;21;837;70;2475
Cádiz;13MAY2021;35;596;69;991
Soria;13MAY2021;3;570;5;117
Zamora;13MAY2021;3;66;29;305
Coruña, A;13MAY2021;12;754;67;2103
Cuenca;13MAY2021;0;47;7;217
Ávila;13MAY2021;9;1170;24;121
Teruel;13MAY2021;7;47;7;121
Toledo;13MAY2021;50;396;101;624
Palencia;13MAY2021;15;135;9;123
Pontevedra;13MAY2021;11;879;80;2918
Rioja, La;13MAY2021;27;420;21;417
Navarra;13MAY2021;27;928;100;1237
Madrid;13MAY2021;743;13252;1008;12136
Gipuzkoa;13MAY2021;53;996;54;1377
Granada;13MAY2021;52;726;174;1512
Guadalajara;13MAY2021;17;181;34;287
Ciudad Real;13MAY2021;22;210;24;530
Araba/Álava;13MAY2021;14;294;12;505
Badajoz;13MAY2021;20;1163;53;703
Baleares;13MAY2021;8;2053;62;3451
Alicante/Alacant;13MAY2021;9;625;40;1183
Valladolid;13MAY2021;17;280;13;226
Tarragona;13MAY2021;17;793;61;995
Segovia;13MAY2021;11;130;12;162
Santa Cruz de Tenerife;13MAY2021;22;705;50;1876
Palmas, Las;13MAY2021;9;1153;49;1714
Ourense;13MAY2021;3;334;15;357
Málaga;13MAY2021;81;1071;116;1339
Lugo;13MAY2021;1;257;12;586
León;13MAY2021;38;291;61;473
Jaén;13MAY2021;31;408;118;955
Huesca;13MAY2021;15;126;24;324
Girona;13MAY2021;40;544;128;1894
Córdoba;13MAY2021;33;707;91;641
Cáceres;13MAY2021;5;602;26;822
Ceuta;13MAY2021;3;103;1;32
Burgos;13MAY2021;44;465;10;305
Bizkaia;13MAY2021;113;1457;117;1975
Asturias;13MAY2021;6;199;70;2123
Almería;13MAY2021;7;222;52;924
Albacete;13MAY2021;7;168;25;520
Cantabria;13MAY2021;0;64;53;1213
Melilla;13MAY2021;2;106;2;52
Sevilla;13MAY2021;150;1745;225;1554
Zaragoza;13MAY2021;80;626;139;1342
Asturias;12MAY2021;7;234;75;2794
Albacete;12MAY2021;10;170;22;559
Ceuta;12MAY2021;0;96;0;53
Girona;12MAY2021;45;582;224;2886
Cáceres;12MAY2021;11;644;20;723
Lugo;12MAY2021;2;130;11;508
Palmas, Las;12MAY2021;16;1115;56;1690
Baleares;12MAY2021;6;1490;42;3170
Málaga;12MAY2021;69;990;132;1647
Tarragona;12MAY2021;26;534;93;1296
Valladolid;12MAY2021;39;660;19;614
Rioja, La;12MAY2021;29;317;18;457
Santa Cruz de Tenerife;12MAY2021;19;593;89;1783
Sevilla;12MAY2021;192;2195;295;1739
Soria;12MAY2021;3;62;3;165
Ourense;12MAY2021;3;293;10;408
Palencia;12MAY2021;3;158;19;163
Huesca;12MAY2021;11;91;25;274
León;12MAY2021;16;331;35;556
Lleida;12MAY2021;17;414;59;1434
Guadalajara;12MAY2021;16;143;37;340
Córdoba;12MAY2021;37;745;34;480
Bizkaia;12MAY2021;113;1381;138;2684
Cantabria;12MAY2021;5;83;66;1364
Castellón/Castelló;12MAY2021;11;236;19;656
Almería;12MAY2021;6;318;61;1081
Araba/Álava;12MAY2021;12;279;17;601
Zamora;12MAY2021;4;81;8;264
Valencia/València;12MAY2021;19;791;85;3042
Toledo;12MAY2021;37;445;98;789
Teruel;12MAY2021;5;63;3;126
Segovia;12MAY2021;5;152;7;171
Salamanca;12MAY2021;6;163;19;590
Pontevedra;12MAY2021;8;786;82;2641
Navarra;12MAY2021;31;1004;118;1471
Melilla;12MAY2021;7;130;6;74
Madrid;12MAY2021;824;12352;959;13058
Jaén;12MAY2021;49;619;86;723
Huelva;12MAY2021;24;270;96;682
Granada;12MAY2021;77;823;219;1913
Cádiz;12MAY2021;33;766;93;1301
Cuenca;12MAY2021;4;74;21;284
Coruña, A;12MAY2021;9;807;56;3059
Ciudad Real;12MAY2021;15;235;27;542
Burgos;12MAY2021;64;489;18;386
Badajoz;12MAY2021;20;967;35;1019
Alicante/Alacant;12MAY2021;11;566;30;1374
DESLOCALIZADOS;12MAY2021;58;1646;178;3259
Barcelona;12MAY2021;190;4998;651;13674
Gipuzkoa;12MAY2021;79;1146;77;1824
Murcia;12MAY2021;30;985;71;1639
Zaragoza;12MAY2021;75;656;143;1642
Ávila;12MAY2021;8;185;5;153
Alicante/Alacant;11MAY2021;13;585;61;1865
Burgos;11MAY2021;28;380;10;396
Badajoz;11MAY2021;16;1138;57;909
Cádiz;11MAY2021;41;682;90;1398
Jaén;11MAY2021;35;671;81;1018
Granada;11MAY2021;62;682;215;1893
Navarra;11MAY2021;24;923;78;1938
Segovia;11MAY2021;10;181;12;187
Pontevedra;11MAY2021;6;764;127;3241
Zamora;11MAY2021;6;71;8;367
Lleida;11MAY2021;18;347;24;431
Teruel;11MAY2021;0;56;3;153
Valencia/València;11MAY2021;29;923;84;3324
Valladolid;11MAY2021;30;548;22;521
Soria;11MAY2021;2;69;0;189
Madrid;11MAY2021;794;12382;1101;14676
Murcia;11MAY2021;29;1024;53;1960
Málaga;11MAY2021;58;1520;113;1736
Huelva;11MAY2021;25;336;74;604
Huesca;11MAY2021;5;102;20;328
Ciudad Real;11MAY2021;9;253;25;598
Cuenca;11MAY2021;2;59;10;244
Cáceres;11MAY2021;3;405;30;883
Castellón/Castelló;11MAY2021;3;283;9;587
Barcelona;11MAY2021;226;5190;735;15867
DESLOCALIZADOS;11MAY2021;59;1597;202;3372
Albacete;11MAY2021;7;170;8;555
Bizkaia;11MAY2021;125;1345;153;2584
Ávila;11MAY2021;12;142;3;195
Zaragoza;11MAY2021;68;774;142;1671
Toledo;11MAY2021;61;438;102;1096
Tarragona;11MAY2021;28;874;87;1705
Sevilla;11MAY2021;170;2170;188;1655
Rioja, La;11MAY2021;23;407;30;757
Palmas, Las;11MAY2021;13;929;78;2022
Palencia;11MAY2021;13;631;13;162
Ourense;11MAY2021;2;320;16;582
Melilla;11MAY2021;7;114;5;65
León;11MAY2021;20;352;38;575
Guadalajara;11MAY2021;7;143;25;292
Gipuzkoa;11MAY2021;68;1252;91;1746
Córdoba;11MAY2021;30;987;82;648
Coruña, A;11MAY2021;9;870;64;3987
Ceuta;11MAY2021;0;52;1;57
Cantabria;11MAY2021;4;75;76;1459
