PROVINCIA;FECHA_PRUEBA;N_ANT_POSITIVOS;N_ANT;N_PCR_POSITIVOS;N_PCR
Soria;16MAR2021;5;70;12;212
Sevilla;16MAR2021;88;2764;154;1520
Rioja, La;16MAR2021;10;608;11;517
Palmas, Las;16MAR2021;22;855;112;2213
Ourense;16MAR2021;2;302;13;413
Melilla;16MAR2021;20;157;8;73
Lugo;16MAR2021;3;291;10;633
Lleida;16MAR2021;58;468;95;1552
León;16MAR2021;10;261;77;635
Guadalajara;16MAR2021;21;181;19;294
Girona;16MAR2021;59;694;77;1732
Córdoba;16MAR2021;37;766;49;579
Coruña, A;16MAR2021;18;672;81;2965
Castellón/Castelló;16MAR2021;6;182;18;624
Cantabria;16MAR2021;3;99;46;1482
Baleares;16MAR2021;13;549;53;2587
Almería;16MAR2021;14;782;158;1651
Málaga;16MAR2021;41;1499;99;1569
DESLOCALIZADOS;16MAR2021;54;1199;161;3029
Albacete;16MAR2021;3;193;0;372
Almería;15MAR2021;24;927;98;1054
Ciudad Real;15MAR2021;3;216;8;519
Coruña, A;15MAR2021;13;815;78;2402
Córdoba;15MAR2021;32;827;23;383
Bizkaia;15MAR2021;100;1269;81;2733
Guadalajara;15MAR2021;15;201;34;359
Madrid;15MAR2021;1022;14541;563;9359
Melilla;15MAR2021;29;186;7;63
Pontevedra;15MAR2021;8;886;46;2004
Huesca;15MAR2021;10;101;19;312
Rioja, La;15MAR2021;9;361;5;399
Teruel;15MAR2021;1;51;6;137
Toledo;15MAR2021;17;331;20;532
Zaragoza;15MAR2021;54;543;113;1592
Santa Cruz de Tenerife;15MAR2021;61;569;69;1338
Baleares;15MAR2021;8;592;48;1908
Badajoz;15MAR2021;11;798;57;1446
Sevilla;15MAR2021;117;2373;79;1061
Tarragona;15MAR2021;20;568;49;1610
Ourense;15MAR2021;2;437;12;506
Palmas, Las;15MAR2021;39;911;115;1803
Lugo;15MAR2021;1;223;10;704
León;15MAR2021;23;304;30;533
Girona;15MAR2021;70;766;131;2091
Cantabria;15MAR2021;7;102;67;1613
Ceuta;15MAR2021;23;225;3;68
Asturias;15MAR2021;15;295;145;2869
Ávila;15MAR2021;6;128;2;190
Valladolid;15MAR2021;52;600;37;872
Valencia/València;15MAR2021;34;812;119;3339
Soria;15MAR2021;8;77;10;263
Salamanca;15MAR2021;5;136;13;322
Palencia;15MAR2021;14;155;28;199
Málaga;15MAR2021;39;886;82;1385
Murcia;15MAR2021;39;994;60;1806
Lleida;15MAR2021;64;480;101;1287
Jaén;15MAR2021;12;566;44;528
Huelva;15MAR2021;6;587;35;522
Gipuzkoa;15MAR2021;74;1003;42;1458
Cádiz;15MAR2021;24;1433;80;1040
Cáceres;15MAR2021;8;302;53;595
Cuenca;15MAR2021;3;46;1;148
Barcelona;15MAR2021;526;7925;813;14327
Araba/Álava;15MAR2021;69;454;14;637
Albacete;15MAR2021;1;175;6;445
DESLOCALIZADOS;15MAR2021;58;1451;156;2591
Alicante/Alacant;15MAR2021;16;627;64;1568
Burgos;15MAR2021;49;421;9;365
Castellón/Castelló;15MAR2021;7;200;21;718
Granada;15MAR2021;45;681;147;1522
Navarra;15MAR2021;37;1082;52;1331
Zamora;15MAR2021;2;75;8;284
Segovia;15MAR2021;20;207;13;236
Almería;14MAR2021;11;79;60;624
Araba/Álava;14MAR2021;19;143;20;721
Barcelona;14MAR2021;163;1580;150;3312
Castellón/Castelló;14MAR2021;2;84;3;174
Córdoba;14MAR2021;18;191;10;283
Gipuzkoa;14MAR2021;37;493;29;1024
León;14MAR2021;3;108;7;105
Ciudad Real;14MAR2021;7;102;5;234
Lleida;14MAR2021;19;195;12;152
Ourense;14MAR2021;0;288;4;267
Palencia;14MAR2021;6;88;5;88
Salamanca;14MAR2021;3;54;10;296
Madrid;14MAR2021;205;3482;234;3487
Soria;14MAR2021;11;50;5;114
Zaragoza;14MAR2021;16;204;15;384
Ávila;14MAR2021;3;45;2;63
Teruel;14MAR2021;0;28;1;40
Zamora;14MAR2021;2;39;0;60
Valencia/València;14MAR2021;1;194;28;729
Navarra;14MAR2021;17;344;37;734
Huelva;14MAR2021;2;87;10;152
Murcia;14MAR2021;8;152;11;967
Jaén;14MAR2021;4;93;15;227
Cuenca;14MAR2021;1;15;3;59
Cádiz;14MAR2021;4;221;40;482
Burgos;14MAR2021;13;132;2;113
Alicante/Alacant;14MAR2021;3;198;20;619
DESLOCALIZADOS;14MAR2021;23;596;40;897
Guadalajara;14MAR2021;10;69;2;66
Valladolid;14MAR2021;15;156;7;369
Toledo;14MAR2021;6;95;6;182
Tarragona;14MAR2021;20;193;8;268
Santa Cruz de Tenerife;14MAR2021;28;260;45;711
Rioja, La;14MAR2021;20;225;4;418
Pontevedra;14MAR2021;2;395;18;1332
Palmas, Las;14MAR2021;13;354;56;1319
Málaga;14MAR2021;20;194;28;678
Lugo;14MAR2021;1;115;11;879
Huesca;14MAR2021;6;44;1;60
Granada;14MAR2021;17;125;28;389
Girona;14MAR2021;26;211;14;319
Cáceres;14MAR2021;3;109;7;327
Coruña, A;14MAR2021;11;323;97;2302
Ceuta;14MAR2021;7;92;5;22
Bizkaia;14MAR2021;55;569;72;1446
Badajoz;14MAR2021;4;345;15;1044
Asturias;14MAR2021;9;123;138;1914
Albacete;14MAR2021;3;82;3;135
Cantabria;14MAR2021;1;63;36;439
Baleares;14MAR2021;10;316;19;867
Melilla;14MAR2021;6;79;5;43
Segovia;14MAR2021;2;74;4;119
Sevilla;14MAR2021;46;636;47;579
Albacete;13MAR2021;0;101;1;140
Barcelona;13MAR2021;165;2023;278;6895
Bizkaia;13MAR2021;66;721;96;1963
Cuenca;13MAR2021;0;15;5;114
Almería;13MAR2021;17;102;105;1272
Cáceres;13MAR2021;3;104;29;955
Huelva;13MAR2021;4;83;8;222
Huesca;13MAR2021;1;41;5;108
Lugo;13MAR2021;0;64;6;680
Córdoba;13MAR2021;20;241;33;659
Málaga;13MAR2021;14;259;80;1244
Salamanca;13MAR2021;3;63;3;234
Santa Cruz de Tenerife;13MAR2021;31;434;65;1401
Valencia/València;13MAR2021;20;422;77;1939
Ourense;13MAR2021;3;340;12;839
Zaragoza;13MAR2021;13;245;28;501
Valladolid;13MAR2021;20;195;11;350
Tarragona;13MAR2021;14;239;43;668
Toledo;13MAR2021;1;101;7;301
Rioja, La;13MAR2021;3;37;4;348
Palmas, Las;13MAR2021;19;381;77;1853
Guadalajara;13MAR2021;12;66;10;112
Ceuta;13MAR2021;10;82;0;14
Girona;13MAR2021;11;212;32;465
Coruña, A;13MAR2021;11;326;83;2233
Baleares;13MAR2021;8;308;32;1954
Asturias;13MAR2021;15;134;117;2163
Zamora;13MAR2021;1;55;1;62
Teruel;13MAR2021;1;26;0;63
Sevilla;13MAR2021;32;630;129;1273
Segovia;13MAR2021;7;72;8;106
Pontevedra;13MAR2021;7;451;25;2069
Palencia;13MAR2021;6;84;6;119
Navarra;13MAR2021;16;312;44;1036
Madrid;13MAR2021;200;3744;687;8748
León;13MAR2021;5;103;41;387
Jaén;13MAR2021;4;118;30;559
Granada;13MAR2021;25;123;42;560
Gipuzkoa;13MAR2021;43;490;48;1123
Cádiz;13MAR2021;11;192;50;768
Ciudad Real;13MAR2021;0;75;3;180
Cantabria;13MAR2021;2;52;33;704
Burgos;13MAR2021;19;175;7;299
Badajoz;13MAR2021;5;277;19;1187
Araba/Álava;13MAR2021;19;119;16;462
Alicante/Alacant;13MAR2021;13;279;33;1170
DESLOCALIZADOS;13MAR2021;31;652;70;1932
Castellón/Castelló;13MAR2021;10;104;9;352
Murcia;13MAR2021;20;411;50;1378
Lleida;13MAR2021;28;187;48;424
Melilla;13MAR2021;7;59;9;45
Soria;13MAR2021;9;40;15;150
Ávila;13MAR2021;0;50;3;198
Asturias;12MAR2021;30;330;179;2652
Badajoz;12MAR2021;12;562;88;1982
Ceuta;12MAR2021;21;143;4;49
Ciudad Real;12MAR2021;4;196;19;441
Cádiz;12MAR2021;22;862;69;1039
Barcelona;12MAR2021;370;6106;788;15220
Granada;12MAR2021;45;327;172;1616
Lugo;12MAR2021;2;207;13;625
Madrid;12MAR2021;825;13468;1070;12134
Navarra;12MAR2021;21;775;47;1312
Tarragona;12MAR2021;23;471;32;1438
Teruel;12MAR2021;0;47;6;166
Zamora;12MAR2021;2;60;5;319
Salamanca;12MAR2021;4;143;32;388
Pontevedra;12MAR2021;5;625;61;2201
Palencia;12MAR2021;12;157;19;134
Palmas, Las;12MAR2021;18;915;109;1656
Ávila;12MAR2021;6;101;5;141
Segovia;12MAR2021;7;173;11;250
Soria;12MAR2021;6;47;8;131
Lleida;12MAR2021;51;402;92;1562
Jaén;12MAR2021;14;737;42;654
Castellón/Castelló;12MAR2021;4;177;24;690
Burgos;12MAR2021;38;422;20;328
Alicante/Alacant;12MAR2021;17;624;63;1763
Araba/Álava;12MAR2021;28;428;28;639
Girona;12MAR2021;53;576;96;1523
Gipuzkoa;12MAR2021;48;928;52;1214
Huesca;12MAR2021;6;109;15;351
Zaragoza;12MAR2021;40;528;97;1145
Valladolid;12MAR2021;35;593;20;635
Valencia/València;12MAR2021;32;798;166;3458
Toledo;12MAR2021;12;328;33;613
Sevilla;12MAR2021;103;1481;145;1309
Santa Cruz de Tenerife;12MAR2021;52;701;102;2185
Rioja, La;12MAR2021;29;491;24;432
Ourense;12MAR2021;6;458;3;515
Murcia;12MAR2021;32;801;32;1069
Melilla;12MAR2021;15;149;4;56
León;12MAR2021;17;307;50;683
Huelva;12MAR2021;3;227;19;544
Guadalajara;12MAR2021;9;138;37;339
Córdoba;12MAR2021;26;638;75;619
Cáceres;12MAR2021;8;188;44;1030
Cuenca;12MAR2021;1;39;2;137
Coruña, A;12MAR2021;16;612;90;2460
Baleares;12MAR2021;8;556;44;2564
Almería;12MAR2021;28;299;138;1016
DESLOCALIZADOS;12MAR2021;69;1239;144;2999
Bizkaia;12MAR2021;97;1296;87;1986
Cantabria;12MAR2021;2;80;61;1542
Albacete;12MAR2021;2;152;9;365
Málaga;12MAR2021;36;896;133;1306
Almería;11MAR2021;15;333;140;1218
Baleares;11MAR2021;7;571;44;2211
Cantabria;11MAR2021;4;77;65;1419
Cádiz;11MAR2021;13;985;108;1121
Córdoba;11MAR2021;28;737;33;384
Jaén;11MAR2021;9;247;53;502
Ceuta;11MAR2021;3;101;2;41
Navarra;11MAR2021;27;898;63;1230
Ourense;11MAR2021;2;302;8;508
Rioja, La;11MAR2021;9;272;9;303
Lugo;11MAR2021;7;182;16;885
Sevilla;11MAR2021;83;1459;118;1039
Zamora;11MAR2021;2;76;7;217
Zaragoza;11MAR2021;40;533;92;922
Tarragona;11MAR2021;22;516;47;1324
León;11MAR2021;17;250;56;399
Valladolid;11MAR2021;23;534;30;603
Toledo;11MAR2021;12;345;32;487
Santa Cruz de Tenerife;11MAR2021;53;737;90;1403
Málaga;11MAR2021;46;983;107;1305
Guadalajara;11MAR2021;11;148;33;340
Melilla;11MAR2021;23;149;8;62
Huesca;11MAR2021;10;100;25;238
Coruña, A;11MAR2021;12;568;109;2447
Cáceres;11MAR2021;5;217;36;906
Albacete;11MAR2021;1;201;5;274
Alicante/Alacant;11MAR2021;16;626;80;1392
Ávila;11MAR2021;3;116;3;111
Valencia/València;11MAR2021;33;888;136;2592
Teruel;11MAR2021;2;48;9;75
Soria;11MAR2021;5;75;16;197
Salamanca;11MAR2021;13;155;12;300
Palmas, Las;11MAR2021;35;794;90;1743
Palencia;11MAR2021;15;182;25;132
Murcia;11MAR2021;22;783;56;1057
Madrid;11MAR2021;778;13347;921;9594
Lleida;11MAR2021;45;410;62;1389
Huelva;11MAR2021;3;402;27;339
Girona;11MAR2021;47;579;82;1336
Gipuzkoa;11MAR2021;77;947;59;1533
Cuenca;11MAR2021;0;46;4;157
Ciudad Real;11MAR2021;3;185;11;266
Castellón/Castelló;11MAR2021;6;188;27;495
Barcelona;11MAR2021;351;6253;675;13191
Asturias;11MAR2021;16;270;169;3139
Araba/Álava;11MAR2021;26;378;20;375
DESLOCALIZADOS;11MAR2021;63;1171;136;2596
Badajoz;11MAR2021;17;626;8;297
Granada;11MAR2021;44;299;182;1229
Burgos;11MAR2021;44;412;10;279
Segovia;11MAR2021;6;139;9;110
Pontevedra;11MAR2021;6;617;68;2716
Bizkaia;11MAR2021;105;1274;99;1531
DESLOCALIZADOS;10MAR2021;66;1220;169;2770
Baleares;10MAR2021;10;544;45;2310
Barcelona;10MAR2021;393;5855;677;15433
Castellón/Castelló;10MAR2021;9;195;16;502
Alicante/Alacant;10MAR2021;18;609;92;1496
Guadalajara;10MAR2021;19;159;21;315
Huelva;10MAR2021;4;459;23;447
Lleida;10MAR2021;36;377;86;1437
Cádiz;10MAR2021;13;1221;105;1254
Murcia;10MAR2021;29;824;76;1625
Rioja, La;10MAR2021;23;521;18;616
Salamanca;10MAR2021;11;131;22;454
Toledo;10MAR2021;10;335;33;565
Navarra;10MAR2021;34;921;45;1232
Valencia/València;10MAR2021;25;734;131;2958
Ávila;10MAR2021;0;125;6;146
Zamora;10MAR2021;2;60;4;198
Cuenca;10MAR2021;2;47;2;115
Coruña, A;10MAR2021;13;1044;101;3003
Soria;10MAR2021;3;71;26;633
Teruel;10MAR2021;1;43;10;85
Pontevedra;10MAR2021;3;587;65;2414
Palencia;10MAR2021;5;142;24;190
Madrid;10MAR2021;805;12721;1007;11344
Granada;10MAR2021;26;750;168;1511
Gipuzkoa;10MAR2021;54;930;49;1764
Ciudad Real;10MAR2021;3;194;9;431
Badajoz;10MAR2021;27;564;21;630
Araba/Álava;10MAR2021;18;416;40;693
Córdoba;10MAR2021;27;1108;77;702
Valladolid;10MAR2021;27;505;24;695
Tarragona;10MAR2021;10;512;54;2392
Segovia;10MAR2021;8;146;1;154
Santa Cruz de Tenerife;10MAR2021;58;732;79;1519
Palmas, Las;10MAR2021;26;854;91;1571
Ourense;10MAR2021;5;281;10;307
Málaga;10MAR2021;46;1342;123;1331
Lugo;10MAR2021;3;116;10;692
León;10MAR2021;14;240;49;518
Jaén;10MAR2021;14;750;53;530
Huesca;10MAR2021;11;113;19;250
Girona;10MAR2021;35;609;77;1869
Cáceres;10MAR2021;11;243;22;454
Ceuta;10MAR2021;11;139;4;49
Burgos;10MAR2021;51;387;12;200
Bizkaia;10MAR2021;106;1359;92;2100
Asturias;10MAR2021;13;329;135;3785
Almería;10MAR2021;30;589;163;1393
Albacete;10MAR2021;8;172;11;365
Melilla;10MAR2021;16;147;4;55
Sevilla;10MAR2021;80;1980;160;1514
Zaragoza;10MAR2021;37;515;96;1062
Cantabria;10MAR2021;3;83;59;2010
Araba/Álava;09MAR2021;25;432;20;666
Castellón/Castelló;09MAR2021;5;191;24;561
Ceuta;09MAR2021;14;312;3;38
Cáceres;09MAR2021;9;207;25;816
Baleares;09MAR2021;6;532;75;2738
Girona;09MAR2021;62;644;64;2039
Lleida;09MAR2021;44;402;82;1482
Lugo;09MAR2021;1;259;13;510
Palencia;09MAR2021;7;152;28;208
Guadalajara;09MAR2021;30;169;31;300
Palmas, Las;09MAR2021;25;907;88;2054
Soria;09MAR2021;7;79;8;272
Tarragona;09MAR2021;28;594;44;1849
Valladolid;09MAR2021;20;513;23;766
Rioja, La;09MAR2021;21;667;11;492
Asturias;09MAR2021;18;312;129;3900
Santa Cruz de Tenerife;09MAR2021;47;639;79;1505
Sevilla;09MAR2021;78;3037;127;1353
Málaga;09MAR2021;55;1587;139;1847
Ourense;09MAR2021;1;333;13;555
León;09MAR2021;8;308;83;640
Huesca;09MAR2021;8;115;17;270
Córdoba;09MAR2021;35;730;95;750
Cantabria;09MAR2021;4;91;66;1515
Albacete;09MAR2021;8;174;4;398
Bizkaia;09MAR2021;83;1213;93;2307
Almería;09MAR2021;23;668;237;1530
Zamora;09MAR2021;3;80;5;157
Valencia/València;09MAR2021;32;822;164;3888
Toledo;09MAR2021;10;371;45;672
Teruel;09MAR2021;2;60;10;122
Pontevedra;09MAR2021;4;752;49;2783
Navarra;09MAR2021;18;877;45;1599
Melilla;09MAR2021;18;156;10;71
Madrid;09MAR2021;837;12650;980;11966
Jaén;09MAR2021;21;578;57;881
Huelva;09MAR2021;3;495;27;634
Granada;09MAR2021;42;552;181;1806
Cádiz;09MAR2021;22;1025;102;1349
Coruña, A;09MAR2021;19;2538;107;3538
Ciudad Real;09MAR2021;4;205;8;410
Burgos;09MAR2021;50;395;20;528
Barcelona;09MAR2021;343;6328;831;19158
Badajoz;09MAR2021;19;658;17;740
Alicante/Alacant;09MAR2021;24;638;87;2038
DESLOCALIZADOS;09MAR2021;54;1195;168;3202
Cuenca;09MAR2021;0;57;2;219
Gipuzkoa;09MAR2021;54;1043;57;1217
Murcia;09MAR2021;24;922;51;1551
Salamanca;09MAR2021;12;153;28;721
Zaragoza;09MAR2021;36;614;101;1268
Ávila;09MAR2021;2;108;4;191
Segovia;09MAR2021;9;193;11;184
Alicante/Alacant;08MAR2021;43;702;110;1858
Badajoz;08MAR2021;21;673;9;471
Burgos;08MAR2021;35;497;20;364
Cáceres;08MAR2021;4;236;20;429
Cádiz;08MAR2021;36;1780;90;1127
Huesca;08MAR2021;10;107;23;351
Castellón/Castelló;08MAR2021;8;213;30;680
Jaén;08MAR2021;15;587;27;559
Málaga;08MAR2021;54;1066;81;1099
Navarra;08MAR2021;27;990;33;1050
Pontevedra;08MAR2021;7;831;58;1634
Lleida;08MAR2021;51;456;57;936
Segovia;08MAR2021;11;169;5;187
Valladolid;08MAR2021;21;557;34;682
Zamora;08MAR2021;0;61;8;238
Soria;08MAR2021;8;68;21;300
Valencia/València;08MAR2021;40;980;176;3373
Teruel;08MAR2021;2;62;6;130
Murcia;08MAR2021;34;1006;73;1579
Granada;08MAR2021;56;736;167;1617
Madrid;08MAR2021;933;14480;574;9343
Huelva;08MAR2021;7;791;40;568
Ciudad Real;08MAR2021;7;210;10;484
Cuenca;08MAR2021;0;47;1;126
Barcelona;08MAR2021;502;8268;765;15727
DESLOCALIZADOS;08MAR2021;68;1392;140;2388
Albacete;08MAR2021;4;146;15;362
Ávila;08MAR2021;0;111;3;203
Zaragoza;08MAR2021;45;516;152;1446
Toledo;08MAR2021;20;340;22;619
Tarragona;08MAR2021;19;563;30;1487
Sevilla;08MAR2021;112;2602;110;1217
Rioja, La;08MAR2021;24;787;9;445
Palmas, Las;08MAR2021;21;737;98;1667
Palencia;08MAR2021;9;128;45;226
Ourense;08MAR2021;2;265;6;297
Melilla;08MAR2021;14;162;5;45
León;08MAR2021;15;259;58;610
Guadalajara;08MAR2021;10;194;31;410
Gipuzkoa;08MAR2021;51;1004;54;1590
Córdoba;08MAR2021;48;615;36;418
Coruña, A;08MAR2021;16;2521;129;4095
Ceuta;08MAR2021;13;331;3;58
Cantabria;08MAR2021;1;74;49;1469
Baleares;08MAR2021;8;510;44;1682
Asturias;08MAR2021;11;298;148;3663
Araba/Álava;08MAR2021;41;490;14;705
Almería;08MAR2021;34;653;67;764
Bizkaia;08MAR2021;66;1091;98;2111
Girona;08MAR2021;55;801;95;2231
Lugo;08MAR2021;1;270;12;398
Santa Cruz de Tenerife;08MAR2021;43;533;74;1439
Salamanca;08MAR2021;11;126;12;418
Badajoz;07MAR2021;7;360;7;375
Baleares;07MAR2021;6;229;32;1098
Ciudad Real;07MAR2021;6;80;5;201
Albacete;07MAR2021;2;87;8;104
Coruña, A;07MAR2021;4;2162;69;3488
Granada;07MAR2021;18;100;27;291
Guadalajara;07MAR2021;4;61;2;59
León;07MAR2021;3;108;9;116
Cáceres;07MAR2021;2;96;4;232
Melilla;07MAR2021;5;53;3;36
Ourense;07MAR2021;2;287;2;256
Rioja, La;07MAR2021;1;28;6;309
Zaragoza;07MAR2021;19;179;20;399
Valladolid;07MAR2021;9;113;11;368
Toledo;07MAR2021;6;92;4;241
Tarragona;07MAR2021;13;253;17;203
Sevilla;07MAR2021;46;644;39;582
Teruel;07MAR2021;2;43;4;56
Palmas, Las;07MAR2021;21;256;75;1191
Girona;07MAR2021;25;213;14;313
Cantabria;07MAR2021;1;45;43;675
Ceuta;07MAR2021;10;247;1;14
Córdoba;07MAR2021;30;260;32;441
Asturias;07MAR2021;11;106;146;2509
Almería;07MAR2021;9;46;60;613
Ávila;07MAR2021;0;58;7;89
Zamora;07MAR2021;2;35;2;62
Valencia/València;07MAR2021;9;196;32;744
Soria;07MAR2021;12;49;12;188
Santa Cruz de Tenerife;07MAR2021;17;216;29;583
Salamanca;07MAR2021;7;53;24;311
Palencia;07MAR2021;1;53;8;97
Málaga;07MAR2021;21;192;36;651
Murcia;07MAR2021;5;148;18;750
Lleida;07MAR2021;36;224;21;212
Jaén;07MAR2021;4;104;11;319
Huesca;07MAR2021;0;44;1;46
Huelva;07MAR2021;2;67;4;108
Gipuzkoa;07MAR2021;25;398;43;911
Cuenca;07MAR2021;0;19;1;78
Castellón/Castelló;07MAR2021;4;82;6;116
Bizkaia;07MAR2021;42;522;71;1664
Barcelona;07MAR2021;188;1559;175;3405
Araba/Álava;07MAR2021;19;185;8;508
Alicante/Alacant;07MAR2021;13;202;22;601
DESLOCALIZADOS;07MAR2021;17;423;33;818
Lugo;07MAR2021;1;82;9;288
Burgos;07MAR2021;23;137;7;174
Cádiz;07MAR2021;11;247;33;534
Madrid;07MAR2021;170;4120;206;3331
Navarra;07MAR2021;14;327;41;783
Pontevedra;07MAR2021;4;343;21;1169
Segovia;07MAR2021;4;73;3;121
Almería;06MAR2021;15;109;99;948
Araba/Álava;06MAR2021;11;80;32;649
Cantabria;06MAR2021;1;48;36;763
Castellón/Castelló;06MAR2021;7;115;20;421
Cuenca;06MAR2021;0;21;1;107
Badajoz;06MAR2021;6;310;23;511
Gipuzkoa;06MAR2021;40;489;37;1074
León;06MAR2021;2;133;39;362
Lleida;06MAR2021;15;196;23;289
Ourense;06MAR2021;3;348;12;990
Granada;06MAR2021;17;110;49;525
Sevilla;06MAR2021;29;618;84;1030
Soria;06MAR2021;6;43;6;71
Valencia/València;06MAR2021;21;428;92;2064
Pontevedra;06MAR2021;3;328;32;1766
Ávila;06MAR2021;2;75;0;184
Palencia;06MAR2021;2;91;13;137
Zamora;06MAR2021;1;38;0;53
Salamanca;06MAR2021;6;61;3;211
Segovia;06MAR2021;3;68;5;101
Murcia;06MAR2021;16;355;52;1324
Navarra;06MAR2021;20;295;54;1238
Jaén;06MAR2021;5;131;16;287
Huelva;06MAR2021;0;66;10;220
Burgos;06MAR2021;32;166;14;284
DESLOCALIZADOS;06MAR2021;36;699;76;1827
Barcelona;06MAR2021;189;2149;271;6886
Alicante/Alacant;06MAR2021;16;268;73;1377
Valladolid;06MAR2021;14;159;11;282
Toledo;06MAR2021;3;88;12;280
Teruel;06MAR2021;1;28;4;79
Tarragona;06MAR2021;9;340;15;414
Santa Cruz de Tenerife;06MAR2021;33;369;55;1129
Rioja, La;06MAR2021;11;57;19;403
Palmas, Las;06MAR2021;15;339;91;1894
Málaga;06MAR2021;17;218;80;1054
Melilla;06MAR2021;11;73;4;55
Madrid;06MAR2021;217;4812;671;7757
Lugo;06MAR2021;3;95;4;542
Huesca;06MAR2021;5;57;15;143
Guadalajara;06MAR2021;4;50;15;141
Girona;06MAR2021;37;259;18;555
Cáceres;06MAR2021;1;93;4;365
Cádiz;06MAR2021;11;201;86;1065
Coruña, A;06MAR2021;13;2133;99;3995
Ciudad Real;06MAR2021;4;91;9;263
Ceuta;06MAR2021;16;168;8;22
Córdoba;06MAR2021;36;319;28;501
Asturias;06MAR2021;21;160;149;2366
Albacete;06MAR2021;4;91;3;184
Bizkaia;06MAR2021;43;635;89;1676
Baleares;06MAR2021;10;289;25;2280
Zaragoza;06MAR2021;27;271;37;640
Albacete;05MAR2021;8;151;8;279
Asturias;05MAR2021;16;280;172;3452
Bizkaia;05MAR2021;82;1008;58;2085
Cuenca;05MAR2021;1;52;2;142
Cáceres;05MAR2021;4;581;15;637
Girona;05MAR2021;61;657;86;1685
Cantabria;05MAR2021;3;84;57;1346
Murcia;05MAR2021;38;895;50;1072
Málaga;05MAR2021;32;839;113;1544
Palmas, Las;05MAR2021;12;667;100;1462
León;05MAR2021;19;364;63;576
Santa Cruz de Tenerife;05MAR2021;43;551;65;1542
Valencia/València;05MAR2021;47;885;258;3776
Valladolid;05MAR2021;36;584;21;635
Sevilla;05MAR2021;94;1436;135;1389
Huesca;05MAR2021;11;120;17;299
Huelva;05MAR2021;2;303;26;530
Toledo;05MAR2021;23;337;27;507
Rioja, La;05MAR2021;19;325;7;350
Tarragona;05MAR2021;22;570;22;1308
Melilla;05MAR2021;17;146;7;63
Lugo;05MAR2021;0;173;16;540
Guadalajara;05MAR2021;11;187;13;214
Ceuta;05MAR2021;5;138;3;43
Coruña, A;05MAR2021;15;2379;117;3578
DESLOCALIZADOS;05MAR2021;64;1395;140;2805
Zaragoza;05MAR2021;29;273;28;412
Zamora;05MAR2021;1;72;6;272
Teruel;05MAR2021;6;60;10;140
Soria;05MAR2021;7;84;18;160
Segovia;05MAR2021;9;189;4;165
Pontevedra;05MAR2021;5;560;46;2398
Palencia;05MAR2021;10;172;22;154
Ourense;05MAR2021;4;445;12;428
Navarra;05MAR2021;17;721;59;1200
Madrid;05MAR2021;761;14547;1098;11608
Jaén;05MAR2021;10;439;54;688
Granada;05MAR2021;46;660;169;1534
Córdoba;05MAR2021;35;865;63;588
Cádiz;05MAR2021;24;943;135;1263
Ciudad Real;05MAR2021;7;185;24;343
Castellón/Castelló;05MAR2021;12;204;38;718
Burgos;05MAR2021;37;339;22;319
Badajoz;05MAR2021;10;529;16;880
Araba/Álava;05MAR2021;36;370;17;415
Almería;05MAR2021;26;387;143;1206
Alicante/Alacant;05MAR2021;30;834;76;1728
Baleares;05MAR2021;13;547;66;2325
Gipuzkoa;05MAR2021;36;677;45;936
Lleida;05MAR2021;49;400;91;1078
Salamanca;05MAR2021;10;163;14;336
Barcelona;05MAR2021;371;6143;807;16365
Ávila;05MAR2021;5;148;6;165
Asturias;04MAR2021;33;293;193;3351
Badajoz;04MAR2021;12;631;19;405
Ceuta;04MAR2021;17;199;2;30
DESLOCALIZADOS;04MAR2021;69;1282;135;3052
Girona;04MAR2021;50;791;60;1980
Granada;04MAR2021;33;354;215;1421
Jaén;04MAR2021;19;623;49;598
Cuenca;04MAR2021;0;43;1;148
Madrid;04MAR2021;717;13234;1081;10827
Palmas, Las;04MAR2021;28;724;124;1678
Pontevedra;04MAR2021;6;1386;61;2896
Tarragona;04MAR2021;27;605;31;1204
Murcia;04MAR2021;49;944;73;1092
Teruel;04MAR2021;0;42;9;88
Zamora;04MAR2021;0;94;7;133
Valencia/València;04MAR2021;41;795;183;2650
Ciudad Real;04MAR2021;7;176;10;291
Ávila;04MAR2021;4;122;8;84
Segovia;04MAR2021;6;123;5;100
Soria;04MAR2021;15;77;23;242
Palencia;04MAR2021;9;302;16;115
Navarra;04MAR2021;19;839;63;1249
Lleida;04MAR2021;37;373;55;944
Gipuzkoa;04MAR2021;28;774;51;1154
Burgos;04MAR2021;35;479;20;239
Cádiz;04MAR2021;26;795;89;1118
Castellón/Castelló;04MAR2021;12;178;32;583
Araba/Álava;04MAR2021;24;412;42;650
Alicante/Alacant;04MAR2021;27;645;117;1467
Cáceres;04MAR2021;5;661;11;423
Zaragoza;04MAR2021;47;590;125;1134
Toledo;04MAR2021;20;361;56;532
Sevilla;04MAR2021;112;2239;194;1571
Salamanca;04MAR2021;6;138;13;436
Rioja, La;04MAR2021;16;372;19;422
Ourense;04MAR2021;10;513;7;1031
Málaga;04MAR2021;50;1539;194;1504
Melilla;04MAR2021;14;117;10;61
León;04MAR2021;8;319;90;524
Huesca;04MAR2021;6;108;27;261
Huelva;04MAR2021;8;667;30;309
Guadalajara;04MAR2021;22;192;32;318
