PROVINCIA;FECHA_PRUEBA;N_ANT_POSITIVOS;N_ANT;N_PCR_POSITIVOS;N_PCR
Rioja, La;08JAN2022;185;676;78;307
Gipuzkoa;08JAN2022;2156;4267;716;2606
Ciudad Real;08JAN2022;715;1658;132;660
Cuenca;08JAN2022;343;495;172;564
Coruña, A;08JAN2022;321;2011;688;2638
Castellón/Castelló;08JAN2022;642;1141;189;721
Cantabria;08JAN2022;507;1172;620;1424
Pontevedra;08JAN2022;350;1903;1013;2631
Girona;08JAN2022;1261;2303;283;1664
Málaga;08JAN2022;533;1016;1083;3098
Bizkaia;08JAN2022;3771;6932;1356;4022
Huesca;08JAN2022;331;541;97;272
Cáceres;08JAN2022;521;941;274;971
Madrid;07JAN2022;15108;39825;5295;17188
Burgos;07JAN2022;1745;2495;96;400
Araba/Álava;07JAN2022;1218;2487;130;684
Bizkaia;07JAN2022;5020;10111;1099;3241
Barcelona;07JAN2022;14183;29185;4644;25753
Cáceres;07JAN2022;1044;2521;310;921
Huelva;07JAN2022;299;763;422;1531
Córdoba;07JAN2022;1366;2492;344;994
Navarra;07JAN2022;3777;6133;533;1330
Ceuta;07JAN2022;325;1093;15;106
Segovia;07JAN2022;672;1428;96;390
Rioja, La;07JAN2022;371;1231;118;336
Valencia/València;07JAN2022;3511;6437;2499;7957
Soria;07JAN2022;305;783;67;229
Zaragoza;07JAN2022;3095;4399;1119;2817
Lleida;07JAN2022;1012;2226;380;2035
Asturias;07JAN2022;735;1679;2366;6172
Baleares;07JAN2022;2079;5770;2876;5597
Cádiz;07JAN2022;947;2314;618;1819
Coruña, A;07JAN2022;717;2766;966;3367
Huesca;07JAN2022;649;919;242;768
Cuenca;07JAN2022;734;1099;83;291
Melilla;07JAN2022;136;452;11;48
Murcia;07JAN2022;4591;9290;1318;4062
Palencia;07JAN2022;654;1458;96;355
Jaén;07JAN2022;650;1265;277;940
Lugo;07JAN2022;220;1039;277;995
Zamora;07JAN2022;453;1370;208;580
Tarragona;07JAN2022;1675;3608;428;3228
León;07JAN2022;1446;4029;225;757
Gipuzkoa;07JAN2022;2949;6022;449;2295
Sevilla;07JAN2022;1595;3854;709;2338
Valladolid;07JAN2022;2013;3611;380;1231
Toledo;07JAN2022;1529;2575;371;994
Ávila;07JAN2022;562;1378;50;196
Santa Cruz de Tenerife;07JAN2022;2584;4347;375;2017
Salamanca;07JAN2022;1243;2855;158;459
Ourense;07JAN2022;357;2049;294;2022
Palmas, Las;07JAN2022;2028;4837;846;2753
Málaga;07JAN2022;1105;2267;1017;3000
Granada;07JAN2022;704;1336;1020;2955
Guadalajara;07JAN2022;811;1367;197;506
Girona;07JAN2022;1858;4009;529;2709
Castellón/Castelló;07JAN2022;1068;1892;593;1935
Cantabria;07JAN2022;1032;2163;1185;2435
Almería;07JAN2022;923;2055;712;2234
DESLOCALIZADOS;07JAN2022;2437;7618;1185;4313
Albacete;07JAN2022;1248;2184;189;639
Teruel;07JAN2022;388;611;105;324
Alicante/Alacant;07JAN2022;3142;5290;1761;5338
Badajoz;07JAN2022;1994;4834;340;1391
Ciudad Real;07JAN2022;1329;2774;410;1420
Pontevedra;07JAN2022;521;2812;823;2662
Barcelona;06JAN2022;6861;11151;1600;8796
Castellón/Castelló;06JAN2022;549;936;89;406
Alicante/Alacant;06JAN2022;1111;2131;1504;3732
Burgos;06JAN2022;405;610;67;285
Lleida;06JAN2022;701;1274;71;599
Madrid;06JAN2022;4114;11488;3516;10659
Murcia;06JAN2022;1284;2203;1087;3241
Málaga;06JAN2022;432;822;1139;3262
Segovia;06JAN2022;296;553;35;107
Santa Cruz de Tenerife;06JAN2022;478;1027;476;1515
Ávila;06JAN2022;312;526;48;171
Cuenca;06JAN2022;353;554;171;490
Valladolid;06JAN2022;720;1221;136;472
DESLOCALIZADOS;06JAN2022;1153;3685;778;2697
Albacete;06JAN2022;617;1105;109;323
Toledo;06JAN2022;581;1037;431;1006
Gipuzkoa;06JAN2022;2849;5379;721;2823
Girona;06JAN2022;1169;1947;103;739
Jaén;06JAN2022;347;649;483;1805
Palencia;06JAN2022;326;568;45;101
Salamanca;06JAN2022;355;645;61;332
Teruel;06JAN2022;186;344;45;158
Tarragona;06JAN2022;1094;2033;180;1308
Navarra;06JAN2022;2221;2737;404;1001
Pontevedra;06JAN2022;317;1337;1175;3685
Lugo;06JAN2022;86;343;301;1177
Granada;06JAN2022;428;771;367;1128
Ciudad Real;06JAN2022;761;1628;102;487
Coruña, A;06JAN2022;362;1594;1261;4015
Zamora;06JAN2022;184;376;20;90
Valencia/València;06JAN2022;1189;2425;2556;6412
Sevilla;06JAN2022;454;908;500;1285
Cáceres;06JAN2022;405;820;275;915
Soria;06JAN2022;122;258;57;187
Palmas, Las;06JAN2022;798;1987;724;2187
Melilla;06JAN2022;34;104;53;223
Rioja, La;06JAN2022;219;778;74;185
Cádiz;06JAN2022;334;600;803;2071
Huelva;06JAN2022;64;168;70;194
Huesca;06JAN2022;273;453;10;67
Guadalajara;06JAN2022;531;894;49;165
Ceuta;06JAN2022;209;458;14;48
Badajoz;06JAN2022;939;1909;51;233
Asturias;06JAN2022;346;735;2052;5911
Araba/Álava;06JAN2022;626;1176;285;1055
Almería;06JAN2022;442;946;701;2351
Baleares;06JAN2022;1504;4382;1095;2444
Córdoba;06JAN2022;334;690;519;1460
León;06JAN2022;469;999;110;367
Ourense;06JAN2022;129;598;375;1911
Zaragoza;06JAN2022;686;1073;428;1202
Cantabria;06JAN2022;513;1082;1042;1918
Bizkaia;06JAN2022;3311;6713;1309;4243
Alicante/Alacant;05JAN2022;3470;5696;2545;6895
Tarragona;05JAN2022;1935;3961;372;3535
Almería;05JAN2022;869;1944;952;3061
Araba/Álava;05JAN2022;1521;2854;372;1293
Ciudad Real;05JAN2022;1320;2776;415;1344
Córdoba;05JAN2022;864;1924;909;2783
Lleida;05JAN2022;1124;2363;365;3138
Segovia;05JAN2022;674;1509;100;336
Huesca;05JAN2022;603;999;208;618
DESLOCALIZADOS;05JAN2022;2631;8040;1465;5108
Navarra;05JAN2022;4065;6258;602;1794
Santa Cruz de Tenerife;05JAN2022;2081;3974;685;2897
Coruña, A;05JAN2022;874;3367;1335;4694
Soria;05JAN2022;353;823;61;197
Barcelona;05JAN2022;15204;30849;5154;31245
Albacete;05JAN2022;1109;1986;262;762
Gipuzkoa;05JAN2022;3099;6490;613;3358
Castellón/Castelló;05JAN2022;1208;2026;695;2371
Ceuta;05JAN2022;368;1093;25;83
Bizkaia;05JAN2022;5319;11213;1613;5033
Baleares;05JAN2022;2308;6547;3243;6289
Granada;05JAN2022;685;1347;1310;3204
Palencia;05JAN2022;721;1524;117;400
Murcia;05JAN2022;4025;9154;1764;5544
Badajoz;05JAN2022;1883;4585;381;1298
Lugo;05JAN2022;260;1292;337;1387
Málaga;05JAN2022;1153;2375;1831;5367
Zaragoza;05JAN2022;3183;4632;919;2322
Pontevedra;05JAN2022;619;3059;1041;4068
Guadalajara;05JAN2022;929;1557;239;670
Ávila;05JAN2022;575;1336;68;223
Asturias;05JAN2022;804;1783;2122;7337
Rioja, La;05JAN2022;481;1654;129;326
Zamora;05JAN2022;454;1706;149;476
Valladolid;05JAN2022;2084;4276;336;1233
Teruel;05JAN2022;394;611;104;307
Toledo;05JAN2022;1667;2928;782;1794
Sevilla;05JAN2022;1393;3336;1272;3506
Palmas, Las;05JAN2022;1707;4604;1015;3540
Madrid;05JAN2022;14808;38494;7460;22483
Melilla;05JAN2022;140;366;44;191
Girona;05JAN2022;1891;3863;465;2407
Jaén;05JAN2022;775;1363;666;2249
Cáceres;05JAN2022;1184;2692;721;1926
Cádiz;05JAN2022;941;2241;1385;3452
León;05JAN2022;1562;4070;214;615
Burgos;05JAN2022;2212;3225;214;753
Cantabria;05JAN2022;1031;2327;1137;2451
Huelva;05JAN2022;304;722;759;1666
Salamanca;05JAN2022;1277;2635;185;669
Cuenca;05JAN2022;675;1121;228;649
Valencia/València;05JAN2022;3799;6999;4961;13931
Ourense;05JAN2022;450;2283;385;2096
Jaén;04JAN2022;794;1506;702;2222
Ciudad Real;04JAN2022;1297;2776;443;1626
Salamanca;04JAN2022;1347;2935;234;968
Valladolid;04JAN2022;2026;4388;303;1110
Pontevedra;04JAN2022;736;3493;1049;4175
Ávila;04JAN2022;458;1187;78;266
Palencia;04JAN2022;772;1623;123;361
Huesca;04JAN2022;618;975;224;750
Almería;04JAN2022;995;2136;802;2842
Tarragona;04JAN2022;2069;4467;413;3913
Albacete;04JAN2022;1119;2114;291;854
DESLOCALIZADOS;04JAN2022;2716;8225;1616;5461
Araba/Álava;04JAN2022;1338;2392;563;1896
Murcia;04JAN2022;3643;8865;1677;5440
Cuenca;04JAN2022;696;1095;172;657
Cáceres;04JAN2022;1016;2387;483;1545
Huelva;04JAN2022;314;863;607;2078
Guadalajara;04JAN2022;941;1487;325;842
Granada;04JAN2022;843;1672;1497;3483
Navarra;04JAN2022;4201;6557;652;2001
León;04JAN2022;1657;3878;334;964
Segovia;04JAN2022;611;1199;82;280
Lugo;04JAN2022;278;1518;314;1523
Cantabria;04JAN2022;1043;2220;1235;2459
Badajoz;04JAN2022;1897;4907;343;1404
Soria;04JAN2022;320;759;129;429
Zaragoza;04JAN2022;3677;5078;1624;4022
Teruel;04JAN2022;400;658;98;275
Toledo;04JAN2022;1699;2832;933;2472
Valencia/València;04JAN2022;3760;6702;4372;12747
Sevilla;04JAN2022;1625;3806;1274;4081
Lleida;04JAN2022;1135;2444;329;2789
Santa Cruz de Tenerife;04JAN2022;2063;4155;750;3148
Rioja, La;04JAN2022;602;2197;178;488
Ourense;04JAN2022;523;2574;301;1852
Madrid;04JAN2022;15754;40066;7050;21436
Melilla;04JAN2022;130;432;55;239
Castellón/Castelló;04JAN2022;1221;2019;688;2339
Córdoba;04JAN2022;1280;2461;805;2562
Alicante/Alacant;04JAN2022;3221;5489;2387;6787
Cádiz;04JAN2022;1020;2436;1418;3738
Gipuzkoa;04JAN2022;3342;6633;762;3510
Bizkaia;04JAN2022;5423;11152;1533;5177
Barcelona;04JAN2022;17362;33916;5300;32135
Málaga;04JAN2022;1167;2346;1841;5137
Ceuta;04JAN2022;295;1148;25;110
Asturias;04JAN2022;672;1580;1941;6933
Palmas, Las;04JAN2022;1746;5036;912;3371
Girona;04JAN2022;2206;4531;531;3135
Baleares;04JAN2022;2324;6625;2277;5375
Burgos;04JAN2022;2022;3450;153;648
Zamora;04JAN2022;368;1033;165;488
Coruña, A;04JAN2022;969;3818;1606;6117
Zamora;03JAN2022;258;602;117;405
Toledo;03JAN2022;1300;2300;647;1685
Gipuzkoa;03JAN2022;2848;6137;659;1923
Albacete;03JAN2022;1001;1952;224;918
Valladolid;03JAN2022;1709;3072;415;1543
León;03JAN2022;932;2061;200;714
Ciudad Real;03JAN2022;1220;2723;420;1600
Ceuta;03JAN2022;254;1050;16;107
Huesca;03JAN2022;677;1021;284;946
Lugo;03JAN2022;292;1438;194;1159
Palmas, Las;03JAN2022;1684;5422;727;2878
Cuenca;03JAN2022;616;1004;100;432
Huelva;03JAN2022;253;767;350;1354
Lleida;03JAN2022;1238;2789;258;1369
Rioja, La;03JAN2022;552;1867;83;315
Barcelona;03JAN2022;18620;36791;4429;26236
Córdoba;03JAN2022;890;2106;785;2509
Teruel;03JAN2022;385;622;152;651
Valencia/València;03JAN2022;2980;5810;2489;8680
Coruña, A;03JAN2022;796;3600;849;3617
Zaragoza;03JAN2022;3669;4801;1451;3334
Ávila;03JAN2022;335;765;73;273
Tarragona;03JAN2022;1986;4597;319;3149
Madrid;03JAN2022;16072;45576;5606;18846
Guadalajara;03JAN2022;705;1217;374;991
Girona;03JAN2022;2158;4669;444;2762
Alicante/Alacant;03JAN2022;2553;4820;1384;5184
Castellón/Castelló;03JAN2022;901;1677;543;2191
Segovia;03JAN2022;435;824;179;524
Murcia;03JAN2022;3289;8053;1133;4223
Bizkaia;03JAN2022;3989;8806;1786;6069
Badajoz;03JAN2022;1634;4386;386;1461
Almería;03JAN2022;785;1958;674;2859
Araba/Álava;03JAN2022;1048;2081;513;1399
Asturias;03JAN2022;481;1244;1532;6090
DESLOCALIZADOS;03JAN2022;2649;9071;1397;4945
Navarra;03JAN2022;3986;6331;506;1647
Baleares;03JAN2022;2045;6035;2147;4868
Granada;03JAN2022;760;1431;1176;3400
Burgos;03JAN2022;1472;2448;107;455
Jaén;03JAN2022;746;1632;633;1968
Melilla;03JAN2022;122;382;20;100
Ourense;03JAN2022;322;2432;342;1808
Málaga;03JAN2022;1073;2266;912;2905
Soria;03JAN2022;189;472;95;353
Pontevedra;03JAN2022;596;3251;793;3385
Salamanca;03JAN2022;1027;1946;102;581
Santa Cruz de Tenerife;03JAN2022;1933;4325;500;2502
Palencia;03JAN2022;561;1073;131;364
Cantabria;03JAN2022;1093;2260;928;2520
Sevilla;03JAN2022;1699;4226;717;2350
Cáceres;03JAN2022;987;2470;431;1419
Cádiz;03JAN2022;993;2754;881;2732
Cádiz;02JAN2022;311;699;491;1446
Ourense;02JAN2022;282;2007;209;1292
Valencia/València;02JAN2022;981;2255;1297;4642
Zaragoza;02JAN2022;1031;1602;876;2576
Pontevedra;02JAN2022;358;2408;821;3038
Salamanca;02JAN2022;682;1591;48;298
Murcia;02JAN2022;358;1242;711;3104
Huesca;02JAN2022;404;641;87;309
Málaga;02JAN2022;528;1134;762;2457
Huelva;02JAN2022;89;206;75;313
Gipuzkoa;02JAN2022;2872;5016;785;3365
DESLOCALIZADOS;02JAN2022;1277;5447;773;2832
Ávila;02JAN2022;254;980;16;75
Baleares;02JAN2022;239;1387;1063;2849
Cáceres;02JAN2022;451;950;261;1223
Almería;02JAN2022;359;802;566;2286
Palmas, Las;02JAN2022;777;2696;464;1921
Guadalajara;02JAN2022;320;626;115;329
Coruña, A;02JAN2022;406;2371;983;3843
Cantabria;02JAN2022;570;1236;548;1638
Zamora;02JAN2022;204;399;34;152
Sevilla;02JAN2022;553;1309;467;1257
Santa Cruz de Tenerife;02JAN2022;554;1236;342;1774
Segovia;02JAN2022;332;649;102;263
Tarragona;02JAN2022;1188;2427;191;932
Granada;02JAN2022;440;843;274;849
Navarra;02JAN2022;2369;3268;319;1108
Lleida;02JAN2022;701;1446;95;438
Lugo;02JAN2022;192;1110;305;1243
Madrid;02JAN2022;4710;15776;2144;8412
León;02JAN2022;470;1185;40;250
Girona;02JAN2022;1171;2195;116;598
Córdoba;02JAN2022;259;650;605;1856
Ciudad Real;02JAN2022;583;1509;159;563
Barcelona;02JAN2022;8022;13748;1329;5599
Bizkaia;02JAN2022;2154;4873;1891;6370
Burgos;02JAN2022;459;854;51;248
Araba/Álava;02JAN2022;482;994;391;1464
Albacete;02JAN2022;546;1145;61;239
Alicante/Alacant;02JAN2022;976;2015;972;3165
Melilla;02JAN2022;39;149;11;70
Castellón/Castelló;02JAN2022;505;1007;81;473
Cuenca;02JAN2022;336;574;141;302
Badajoz;02JAN2022;842;2376;288;1190
Ceuta;02JAN2022;139;770;9;37
Jaén;02JAN2022;305;602;477;1769
Asturias;02JAN2022;228;688;1933;6345
Soria;02JAN2022;134;298;15;85
Teruel;02JAN2022;167;339;60;262
Palencia;02JAN2022;272;484;80;257
Toledo;02JAN2022;694;1290;837;1497
Valladolid;02JAN2022;670;1246;134;607
Rioja, La;02JAN2022;359;1244;35;187
Cuenca;01JAN2022;270;507;115;735
Lleida;01JAN2022;483;989;31;202
Soria;01JAN2022;108;225;37;174
Ciudad Real;01JAN2022;440;1113;156;419
Asturias;01JAN2022;188;528;2019;6902
Coruña, A;01JAN2022;205;971;1242;4357
Ceuta;01JAN2022;108;245;7;42
Alicante/Alacant;01JAN2022;871;1898;1165;3590
Granada;01JAN2022;303;593;333;1009
Barcelona;01JAN2022;6057;10248;1274;6861
Valencia/València;01JAN2022;763;1794;1607;5176
Ávila;01JAN2022;193;695;53;255
Almería;01JAN2022;257;582;341;1687
Guadalajara;01JAN2022;235;422;132;342
Castellón/Castelló;01JAN2022;315;673;94;487
Murcia;01JAN2022;305;1100;573;2248
Gipuzkoa;01JAN2022;2210;4120;1397;5323
DESLOCALIZADOS;01JAN2022;1001;3905;746;3023
Huesca;01JAN2022;438;617;11;81
Huelva;01JAN2022;73;168;208;944
Sevilla;01JAN2022;426;909;692;1963
Jaén;01JAN2022;276;513;588;1942
Pontevedra;01JAN2022;208;1093;1108;4690
Zamora;01JAN2022;111;273;45;122
Tarragona;01JAN2022;990;1998;132;857
Teruel;01JAN2022;107;221;44;206
Toledo;01JAN2022;463;855;159;685
Santa Cruz de Tenerife;01JAN2022;419;1067;287;1374
León;01JAN2022;385;916;23;179
Segovia;01JAN2022;265;474;65;212
Rioja, La;01JAN2022;80;324;31;174
Navarra;01JAN2022;2016;2614;424;1460
Ourense;01JAN2022;87;523;225;1071
Madrid;01JAN2022;2965;9547;1713;5830
Melilla;01JAN2022;32;141;5;65
Cantabria;01JAN2022;425;948;436;1301
Girona;01JAN2022;884;1587;125;614
Córdoba;01JAN2022;215;471;519;1376
Albacete;01JAN2022;384;780;98;375
Burgos;01JAN2022;212;497;45;297
Badajoz;01JAN2022;735;1881;111;614
Baleares;01JAN2022;186;1128;784;2588
Bizkaia;01JAN2022;1809;4132;1514;4784
Cáceres;01JAN2022;342;792;245;1121
Cádiz;01JAN2022;235;555;638;1865
Lugo;01JAN2022;75;245;270;1403
Málaga;01JAN2022;503;971;1653;4356
Palmas, Las;01JAN2022;486;1845;566;2324
Salamanca;01JAN2022;286;584;37;234
Zaragoza;01JAN2022;962;1493;780;2304
Valladolid;01JAN2022;644;1130;95;330
Palencia;01JAN2022;264;461;22;90
Araba/Álava;01JAN2022;324;687;515;1775
Huesca;31DEC2021;547;738;242;783
Castellón/Castelló;31DEC2021;429;943;322;1397
Barcelona;31DEC2021;14380;29141;4373;26378
Araba/Álava;31DEC2021;767;1516;328;1177
Girona;31DEC2021;1725;3604;342;2597
Salamanca;31DEC2021;758;1912;171;714
Granada;31DEC2021;471;1052;1730;4856
León;31DEC2021;697;1737;216;791
Soria;31DEC2021;122;314;84;298
Murcia;31DEC2021;1823;4498;1186;5097
Palencia;31DEC2021;363;681;120;348
Cantabria;31DEC2021;380;903;679;2332
Palmas, Las;31DEC2021;820;3655;796;3593
Cáceres;31DEC2021;507;982;380;1588
Málaga;31DEC2021;724;1593;2131;6365
Zaragoza;31DEC2021;1760;2413;570;1559
Valladolid;31DEC2021;891;1599;377;1295
Baleares;31DEC2021;212;1394;1558;4653
Almería;31DEC2021;338;798;800;3554
Alicante/Alacant;31DEC2021;1220;2740;1648;5614
Badajoz;31DEC2021;1098;2351;233;1032
Burgos;31DEC2021;513;939;104;368
DESLOCALIZADOS;31DEC2021;1787;6954;1585;6342
Córdoba;31DEC2021;690;1707;956;2247
Guadalajara;31DEC2021;383;685;120;399
Jaén;31DEC2021;695;1253;702;2677
Lugo;31DEC2021;232;2170;356;1722
Melilla;31DEC2021;29;116;34;246
Ourense;31DEC2021;256;1983;397;2043
Navarra;31DEC2021;4423;6788;734;2426
Rioja, La;31DEC2021;361;1281;156;505
Sevilla;31DEC2021;1600;3834;1566;4621
Tarragona;31DEC2021;1828;4102;350;2956
Toledo;31DEC2021;642;1124;823;1878
Ciudad Real;31DEC2021;607;1581;408;1454
Segovia;31DEC2021;265;581;55;224
Zamora;31DEC2021;186;390;106;456
Valencia/València;31DEC2021;1171;3144;4090;11837
Santa Cruz de Tenerife;31DEC2021;1013;2684;706;3045
Ávila;31DEC2021;409;1357;78;313
Teruel;31DEC2021;183;318;76;260
Coruña, A;31DEC2021;716;3466;1273;5331
Pontevedra;31DEC2021;403;2709;1655;5406
Cuenca;31DEC2021;309;468;177;686
Madrid;31DEC2021;4359;17088;6804;22937
Lleida;31DEC2021;931;2167;281;2229
Huelva;31DEC2021;215;557;425;1915
Gipuzkoa;31DEC2021;2540;5752;1997;6614
Cádiz;31DEC2021;658;1537;1251;3840
Bizkaia;31DEC2021;3277;7303;1960;6488
Ceuta;31DEC2021;237;947;18;85
Asturias;31DEC2021;231;660;1980;8294
Albacete;31DEC2021;602;1146;283;904
Burgos;30DEC2021;1285;2745;191;634
Huesca;30DEC2021;790;1187;466;1406
Lugo;30DEC2021;157;2059;283;1179
Melilla;30DEC2021;69;370;39;239
Girona;30DEC2021;1841;4004;425;3299
Almería;30DEC2021;666;1862;921;3940
Palencia;30DEC2021;700;1434;168;688
Málaga;30DEC2021;1413;3323;2029;6419
Asturias;30DEC2021;504;1523;1732;8576
Ceuta;30DEC2021;203;1281;15;90
Segovia;30DEC2021;429;899;133;522
DESLOCALIZADOS;30DEC2021;2374;8704;1948;7399
Pontevedra;30DEC2021;495;3203;2046;6265
Rioja, La;30DEC2021;943;3099;133;423
Badajoz;30DEC2021;1900;6164;577;2821
Albacete;30DEC2021;980;2109;354;1135
Granada;30DEC2021;647;1662;2158;6006
Barcelona;30DEC2021;15175;33327;4858;32134
Baleares;30DEC2021;295;1620;2043;6534
Cantabria;30DEC2021;842;2279;769;3161
Castellón/Castelló;30DEC2021;818;1675;492;2514
Cuenca;30DEC2021;480;875;249;908
Coruña, A;30DEC2021;911;4676;1518;5249
Cádiz;30DEC2021;1176;3127;1477;4866
Gipuzkoa;30DEC2021;2177;4736;1657;6103
Huelva;30DEC2021;334;1002;493;2066
Guadalajara;30DEC2021;556;1129;425;1343
Lleida;30DEC2021;985;2422;310;2410
León;30DEC2021;1209;3233;497;1459
Navarra;30DEC2021;4683;7513;916;3236
Murcia;30DEC2021;2365;7729;1373;6436
Araba/Álava;30DEC2021;781;1487;366;1655
Ourense;30DEC2021;366;2624;355;1816
Salamanca;30DEC2021;1034;2281;150;570
Soria;30DEC2021;169;435;145;554
Zamora;30DEC2021;295;706;133;486
Valencia/València;30DEC2021;3089;6871;4634;15111
Toledo;30DEC2021;1498;2698;865;2473
Zaragoza;30DEC2021;3894;5728;1734;4413
Ávila;30DEC2021;448;1124;81;412
Alicante/Alacant;30DEC2021;2520;5212;2058;7281
Palmas, Las;30DEC2021;1265;5158;838;3553
Valladolid;30DEC2021;2189;4306;518;1776
Sevilla;30DEC2021;2340;5668;1641;5350
Tarragona;30DEC2021;2002;4756;402;3291
Santa Cruz de Tenerife;30DEC2021;1929;5241;856;4000
Madrid;30DEC2021;15085;45334;9658;32786
Jaén;30DEC2021;1093;2207;559;2153
Córdoba;30DEC2021;1148;2793;1077;3048
Cáceres;30DEC2021;857;2519;424;1671
Bizkaia;30DEC2021;2869;6929;2825;7324
Ciudad Real;30DEC2021;1043;2695;566;2583
Teruel;30DEC2021;272;490;167;594
Burgos;29DEC2021;1187;2625;157;664
Salamanca;29DEC2021;1103;2348;218;1002
Lugo;29DEC2021;245;1690;347;1424
Ceuta;29DEC2021;189;1014;12;92
Bizkaia;29DEC2021;2369;5593;2448;7416
Cáceres;29DEC2021;846;2646;477;1969
Baleares;29DEC2021;295;1662;2023;6113
Almería;29DEC2021;626;1828;668;3329
Barcelona;29DEC2021;16173;36888;5712;35904
Albacete;29DEC2021;1068;2141;412;1332
Huelva;29DEC2021;423;1183;508;2261
Madrid;29DEC2021;17073;49626;9678;34003
Asturias;29DEC2021;473;1499;2017;8882
DESLOCALIZADOS;29DEC2021;2550;8991;1981;6970
Castellón/Castelló;29DEC2021;816;1711;507;2406
Cádiz;29DEC2021;1354;3470;1314;4217
Cuenca;29DEC2021;512;1017;115;766
Ciudad Real;29DEC2021;1051;2464;592;2569
Córdoba;29DEC2021;1520;3457;953;2824
Lleida;29DEC2021;1092;2855;295;2693
Málaga;29DEC2021;1445;3372;2003;6702
Murcia;29DEC2021;2148;7282;1420;6254
Rioja, La;29DEC2021;758;2220;189;615
Santa Cruz de Tenerife;29DEC2021;2123;6009;851;4288
Jaén;29DEC2021;1138;2205;417;1682
Teruel;29DEC2021;285;543;124;605
Tarragona;29DEC2021;2034;5111;343;3690
Zamora;29DEC2021;314;783;222;711
Cantabria;29DEC2021;815;2223;732;3140
León;29DEC2021;1077;2577;365;1119
Sevilla;29DEC2021;2389;6082;1663;5663
Melilla;29DEC2021;62;338;44;296
Ávila;29DEC2021;359;873;86;361
Huesca;29DEC2021;683;1106;500;1232
Segovia;29DEC2021;383;919;140;498
Valladolid;29DEC2021;2023;3990;599;2083
Zaragoza;29DEC2021;3520;5315;2367;6609
Valencia/València;29DEC2021;3234;6859;4523;14607
Soria;29DEC2021;172;434;185;632
Toledo;29DEC2021;1471;2643;636;1867
Pontevedra;29DEC2021;585;3648;1453;5777
Navarra;29DEC2021;4687;7873;861;3324
Palmas, Las;29DEC2021;1259;5752;910;3856
Gipuzkoa;29DEC2021;1730;3542;2527;6975
Coruña, A;29DEC2021;1188;5917;1885;7253
Granada;29DEC2021;837;2153;1929;5192
Araba/Álava;29DEC2021;639;1207;586;1786
Girona;29DEC2021;1917;4219;479;4239
Ourense;29DEC2021;323;2339;380;2047
Palencia;29DEC2021;606;1292;131;535
Badajoz;29DEC2021;1981;5823;570;3213
Guadalajara;29DEC2021;617;1198;349;1135
Alicante/Alacant;29DEC2021;2484;5138;1662;6570
Palencia;28DEC2021;549;1281;99;347
Lleida;28DEC2021;1042;3076;312;2207
Madrid;28DEC2021;17292;49475;7962;28241
Huesca;28DEC2021;508;907;582;1519
Granada;28DEC2021;867;2100;1468;4908
Guadalajara;28DEC2021;551;1195;504;1641
Barcelona;28DEC2021;16654;39232;6048;35214
Ceuta;28DEC2021;187;893;24;135
Burgos;28DEC2021;1126;2461;214;1134
Alicante/Alacant;28DEC2021;2085;4896;1531;6651
Araba/Álava;28DEC2021;459;1135;359;2091
Navarra;28DEC2021;4040;7272;829;3484
Castellón/Castelló;28DEC2021;694;1607;496;2598
Badajoz;28DEC2021;2104;6231;518;3084
Cádiz;28DEC2021;1231;3131;1080;3992
León;28DEC2021;967;2349;371;1371
Jaén;28DEC2021;1093;2052;591;2239
Cuenca;28DEC2021;380;752;207;782
Huelva;28DEC2021;430;1196;297;2022
Tarragona;28DEC2021;1885;5208;396;3742
Murcia;28DEC2021;1957;6887;1443;6363
Toledo;28DEC2021;1317;2494;700;2524
Melilla;28DEC2021;56;326;30;193
Ourense;28DEC2021;285;2409;347;1971
Cáceres;28DEC2021;785;2487;410;1798
Córdoba;28DEC2021;1428;3291;899;2833
Almería;28DEC2021;579;1791;663;3547
Valencia/València;28DEC2021;2932;6427;3777;14391
Albacete;28DEC2021;885;1896;398;1207
Baleares;28DEC2021;325;1619;2063;7098
Asturias;28DEC2021;387;1357;1769;9288
Cantabria;28DEC2021;664;2145;681;3280
Bizkaia;28DEC2021;1688;4027;1726;6679
Girona;28DEC2021;1836;4449;387;3064
Coruña, A;28DEC2021;1048;4921;1372;6361
Málaga;28DEC2021;1496;3491;1620;5743
Palmas, Las;28DEC2021;1265;5825;906;4342
Sevilla;28DEC2021;2493;6052;1034;4497
Salamanca;28DEC2021;975;2095;194;1116
Valladolid;28DEC2021;2014;4007;497;1981
Ciudad Real;28DEC2021;1022;2634;471;2159
Santa Cruz de Tenerife;28DEC2021;2237;6323;818;3938
Soria;28DEC2021;188;482;137;637
Zaragoza;28DEC2021;2796;4394;1803;5946
DESLOCALIZADOS;28DEC2021;2550;9035;1871;6926
Gipuzkoa;28DEC2021;910;2439;1739;5596
Teruel;28DEC2021;235;555;135;735
Segovia;28DEC2021;355;878;137;655
Ávila;28DEC2021;336;843;137;482
Rioja, La;28DEC2021;895;2800;169;510
Zamora;28DEC2021;274;664;209;796
Lugo;28DEC2021;211;1790;352;1549
Pontevedra;28DEC2021;555;3650;1150;5910
Córdoba;27DEC2021;1109;3272;439;1733
Guadalajara;27DEC2021;515;1031;226;958
León;27DEC2021;794;2060;123;709
Jaén;27DEC2021;765;1807;331;1468
Valladolid;27DEC2021;1577;3494;476;1927
