PROVINCIA;FECHA_PRUEBA;N_ANT_POSITIVOS;N_ANT;N_PCR_POSITIVOS;N_PCR
León;31JAN2022;505;1564;174;791
Coruña, A;31JAN2022;510;2588;571;2288
Albacete;31JAN2022;587;1320;62;368
Córdoba;31JAN2022;626;1475;184;723
Araba/Álava;31JAN2022;529;1005;68;524
Barcelona;31JAN2022;13962;41096;3151;18072
Tarragona;31JAN2022;2469;6673;269;1422
Cuenca;31JAN2022;242;565;39;211
Almería;31JAN2022;499;1063;595;1849
Soria;31JAN2022;135;410;51;193
Zamora;31JAN2022;183;802;80;355
Guadalajara;31JAN2022;384;709;67;305
Bizkaia;31JAN2022;1537;2935;344;2053
Gipuzkoa;31JAN2022;989;1917;173;1264
Madrid;31JAN2022;6157;20111;2417;11307
Castellón/Castelló;31JAN2022;828;1370;343;1250
DESLOCALIZADOS;31JAN2022;1200;5139;513;2332
Cantabria;31JAN2022;804;2022;454;1608
Palmas, Las;31JAN2022;516;2096;378;1519
Zaragoza;31JAN2022;506;900;290;714
Cádiz;31JAN2022;265;1346;334;1447
Huesca;31JAN2022;323;480;173;485
Segovia;31JAN2022;136;433;42;284
Huelva;31JAN2022;183;640;213;792
Ciudad Real;31JAN2022;574;1429;205;981
Asturias;31JAN2022;522;1213;1271;4130
Granada;31JAN2022;179;601;820;2463
Lugo;31JAN2022;161;802;169;906
Navarra;31JAN2022;855;2195;428;1327
Alicante/Alacant;31JAN2022;1678;3239;1060;3552
Sevilla;31JAN2022;658;2732;259;970
Valladolid;31JAN2022;651;1727;188;1032
Ceuta;31JAN2022;174;521;16;86
Murcia;31JAN2022;3130;9933;625;2772
Girona;31JAN2022;1970;5747;351;2306
Ourense;31JAN2022;239;1270;176;966
Salamanca;31JAN2022;669;1592;60;289
Badajoz;31JAN2022;1148;3057;218;1006
Palencia;31JAN2022;182;570;25;136
Burgos;31JAN2022;623;1829;93;633
Ávila;31JAN2022;215;948;28;195
Santa Cruz de Tenerife;31JAN2022;461;1505;317;2006
Melilla;31JAN2022;31;177;15;56
Baleares;31JAN2022;1583;3783;850;3386
Rioja, La;31JAN2022;166;883;30;200
Jaén;31JAN2022;330;883;278;1090
Navarra;30JAN2022;496;920;129;479
Zaragoza;30JAN2022;236;497;101;487
Guadalajara;30JAN2022;154;313;11;68
Cádiz;30JAN2022;114;419;120;637
Cáceres;30JAN2022;237;670;60;310
Tarragona;30JAN2022;1768;2655;116;623
Bizkaia;30JAN2022;1041;1690;232;1112
Ceuta;30JAN2022;132;420;9;28
Ciudad Real;30JAN2022;359;838;58;303
Soria;30JAN2022;61;198;15;108
Palencia;30JAN2022;45;132;28;135
Zamora;30JAN2022;42;136;14;82
Córdoba;30JAN2022;143;360;62;307
Madrid;30JAN2022;1244;4923;868;4100
Granada;30JAN2022;104;219;129;428
León;30JAN2022;110;361;50;197
Segovia;30JAN2022;67;183;21;134
Cuenca;30JAN2022;134;311;29;138
Málaga;30JAN2022;129;320;220;971
Baleares;30JAN2022;1284;2689;303;1419
Coruña, A;30JAN2022;252;1627;557;2063
Santa Cruz de Tenerife;30JAN2022;116;453;138;684
Araba/Álava;30JAN2022;305;581;120;432
Almería;30JAN2022;207;397;281;1026
Sevilla;30JAN2022;181;779;72;294
Jaén;30JAN2022;159;319;84;301
Valladolid;30JAN2022;166;378;60;345
Cantabria;30JAN2022;374;671;247;751
Teruel;30JAN2022;82;159;21;68
Girona;30JAN2022;1237;1895;79;444
Pontevedra;30JAN2022;258;1348;259;1089
Burgos;30JAN2022;53;133;15;74
Valencia/València;30JAN2022;521;1195;371;1292
Barcelona;30JAN2022;9377;13554;775;3755
Melilla;30JAN2022;4;46;10;39
Lugo;30JAN2022;66;346;88;496
Salamanca;30JAN2022;127;287;8;187
Alicante/Alacant;30JAN2022;416;823;394;1084
Huesca;30JAN2022;128;226;18;66
Ourense;30JAN2022;174;1095;160;638
Ávila;30JAN2022;34;140;14;86
Castellón/Castelló;30JAN2022;234;454;64;323
Palmas, Las;30JAN2022;225;829;215;1039
Rioja, La;30JAN2022;50;442;18;129
DESLOCALIZADOS;30JAN2022;663;2433;241;1250
Murcia;30JAN2022;569;1902;427;1651
Toledo;30JAN2022;270;559;23;222
Huelva;30JAN2022;54;123;19;132
Lleida;30JAN2022;970;1540;90;383
Albacete;30JAN2022;279;597;20;133
Badajoz;30JAN2022;638;1760;63;389
Gipuzkoa;30JAN2022;818;1328;286;1230
Asturias;30JAN2022;87;324;1173;3562
Granada;29JAN2022;145;265;212;783
Madrid;29JAN2022;1102;4414;1603;7569
Guadalajara;29JAN2022;159;314;15;123
Ávila;29JAN2022;106;362;11;132
Gipuzkoa;29JAN2022;976;1524;351;1755
Albacete;29JAN2022;271;485;29;148
Sevilla;29JAN2022;214;701;239;1242
Palencia;29JAN2022;73;166;31;112
Cantabria;29JAN2022;288;574;285;922
Cuenca;29JAN2022;111;267;53;202
Huesca;29JAN2022;132;235;35;116
Jaén;29JAN2022;136;299;157;586
Málaga;29JAN2022;117;315;602;2281
Huelva;29JAN2022;39;168;70;246
Santa Cruz de Tenerife;29JAN2022;174;553;264;1334
Melilla;29JAN2022;8;79;16;95
Murcia;29JAN2022;2120;6328;607;2683
Alicante/Alacant;29JAN2022;706;1282;901;2628
Burgos;29JAN2022;108;221;50;376
Baleares;29JAN2022;1241;2789;499;1828
Teruel;29JAN2022;91;144;19;81
Ourense;29JAN2022;57;444;127;974
Lleida;29JAN2022;952;1719;91;530
Segovia;29JAN2022;66;170;16;75
Cáceres;29JAN2022;277;623;87;361
Barcelona;29JAN2022;9033;17201;1345;7440
Castellón/Castelló;29JAN2022;362;658;175;594
Rioja, La;29JAN2022;59;440;44;175
DESLOCALIZADOS;29JAN2022;695;2800;391;2029
Coruña, A;29JAN2022;304;1556;643;2381
Salamanca;29JAN2022;132;308;26;232
Zaragoza;29JAN2022;255;538;144;497
Cádiz;29JAN2022;126;408;263;957
Ciudad Real;29JAN2022;323;686;45;233
Asturias;29JAN2022;113;362;1236;3308
Valladolid;29JAN2022;195;441;68;549
Araba/Álava;29JAN2022;359;643;125;538
Bizkaia;29JAN2022;1104;1937;492;1652
Navarra;29JAN2022;509;965;113;468
Tarragona;29JAN2022;1705;3410;151;973
Zamora;29JAN2022;39;111;19;78
Soria;29JAN2022;46;143;9;79
Córdoba;29JAN2022;316;610;131;487
Badajoz;29JAN2022;563;1384;141;550
Palmas, Las;29JAN2022;230;868;344;1500
Girona;29JAN2022;1340;2531;102;507
Toledo;29JAN2022;252;478;209;623
Lugo;29JAN2022;98;539;188;856
Valencia/València;29JAN2022;955;1875;1131;3509
Almería;29JAN2022;179;329;377;1237
Ceuta;29JAN2022;80;256;8;27
León;29JAN2022;236;687;65;381
Pontevedra;29JAN2022;197;1323;535;1846
Tarragona;28JAN2022;2495;7113;411;2040
Girona;28JAN2022;1886;5236;394;2432
Navarra;28JAN2022;876;2088;232;823
León;28JAN2022;472;1578;166;606
Salamanca;28JAN2022;489;1259;47;229
Valladolid;28JAN2022;708;1799;161;747
Badajoz;28JAN2022;1106;2982;190;818
Zamora;28JAN2022;211;876;75;284
Cádiz;28JAN2022;402;1340;442;1454
Lleida;28JAN2022;1282;3601;344;1674
Murcia;28JAN2022;1741;5310;987;3441
Palmas, Las;28JAN2022;553;2155;456;1688
Jaén;28JAN2022;299;819;321;1150
Segovia;28JAN2022;119;375;28;229
Huesca;28JAN2022;266;440;177;513
Ceuta;28JAN2022;165;444;28;87
Melilla;28JAN2022;35;166;17;54
Castellón/Castelló;28JAN2022;911;1428;318;1259
Málaga;28JAN2022;338;1173;896;2808
Toledo;28JAN2022;914;1691;264;801
Coruña, A;28JAN2022;553;2672;789;2626
Cantabria;28JAN2022;822;2040;387;1682
Sevilla;28JAN2022;784;2391;385;1339
Cuenca;28JAN2022;211;415;77;236
Araba/Álava;28JAN2022;673;1205;94;459
Bizkaia;28JAN2022;1949;3786;594;2413
Cáceres;28JAN2022;557;1482;208;946
Ourense;28JAN2022;247;1583;217;1112
Santa Cruz de Tenerife;28JAN2022;415;1374;290;1953
Ciudad Real;28JAN2022;661;1449;209;871
Zaragoza;28JAN2022;965;1837;668;1541
Albacete;28JAN2022;626;1261;73;354
Rioja, La;28JAN2022;143;974;49;250
Baleares;28JAN2022;1995;4487;760;2551
Teruel;28JAN2022;171;335;63;186
Guadalajara;28JAN2022;404;704;89;240
Asturias;28JAN2022;414;1034;1920;4998
Burgos;28JAN2022;524;1748;70;409
Alicante/Alacant;28JAN2022;2006;3489;1190;3883
Lugo;28JAN2022;186;1328;217;671
Valencia/València;28JAN2022;2524;4518;2000;5760
Soria;28JAN2022;119;345;49;137
Granada;28JAN2022;240;636;673;2053
Córdoba;28JAN2022;617;1380;226;652
Almería;28JAN2022;545;1155;607;1923
Huelva;28JAN2022;215;609;223;903
DESLOCALIZADOS;28JAN2022;1328;5533;602;2787
Barcelona;28JAN2022;13896;39378;3257;18982
Pontevedra;28JAN2022;435;2249;621;2235
Madrid;28JAN2022;5748;18151;2893;11186
Ávila;28JAN2022;187;990;33;124
Palencia;28JAN2022;211;892;35;165
Gipuzkoa;28JAN2022;1166;2109;471;2330
DESLOCALIZADOS;27JAN2022;1550;5972;690;2864
Burgos;27JAN2022;544;1582;90;366
Madrid;27JAN2022;6475;20422;3079;11377
Tarragona;27JAN2022;2890;7676;329;1764
Sevilla;27JAN2022;776;2524;453;1553
Málaga;27JAN2022;433;1288;846;2719
Zaragoza;27JAN2022;1005;1891;569;1502
Córdoba;27JAN2022;664;1524;257;796
Rioja, La;27JAN2022;203;1055;39;226
Segovia;27JAN2022;158;488;23;139
Huelva;27JAN2022;201;570;255;1010
Jaén;27JAN2022;344;859;336;1082
Bizkaia;27JAN2022;2062;3859;611;2529
Cádiz;27JAN2022;283;1157;627;1706
Toledo;27JAN2022;940;1653;265;856
Ávila;27JAN2022;194;739;44;140
Ceuta;27JAN2022;192;566;28;73
Huesca;27JAN2022;362;570;133;323
Badajoz;27JAN2022;1231;3256;183;611
Pontevedra;27JAN2022;531;2530;730;2277
Lleida;27JAN2022;1557;4318;313;1484
Granada;27JAN2022;240;616;690;1914
Santa Cruz de Tenerife;27JAN2022;389;1335;327;1744
Asturias;27JAN2022;445;1162;1710;5482
Teruel;27JAN2022;240;420;56;155
Murcia;27JAN2022;2638;7139;1161;3490
Baleares;27JAN2022;2315;4929;774;2489
Valladolid;27JAN2022;713;1777;216;800
Cáceres;27JAN2022;636;1527;265;673
Alicante/Alacant;27JAN2022;2138;3458;1534;3776
Soria;27JAN2022;151;403;66;186
Palencia;27JAN2022;211;912;38;139
Almería;27JAN2022;608;1161;827;2152
León;27JAN2022;456;1533;152;538
Palmas, Las;27JAN2022;629;2268;559;1946
Albacete;27JAN2022;726;1478;79;336
Coruña, A;27JAN2022;515;2363;807;2735
Salamanca;27JAN2022;555;1430;65;286
Cantabria;27JAN2022;809;1812;570;1610
Ciudad Real;27JAN2022;638;1567;251;894
Barcelona;27JAN2022;16263;44046;3523;19287
Girona;27JAN2022;2294;6103;335;1959
Valencia/València;27JAN2022;2919;4790;2201;5997
Araba/Álava;27JAN2022;587;1155;148;953
Castellón/Castelló;27JAN2022;976;1626;320;1043
Ourense;27JAN2022;218;1345;229;1308
Cuenca;27JAN2022;268;633;81;257
Gipuzkoa;27JAN2022;1315;2337;344;1616
Zamora;27JAN2022;171;674;65;214
Melilla;27JAN2022;39;168;16;77
Navarra;27JAN2022;1078;2318;394;1033
Lugo;27JAN2022;167;1006;257;1010
Guadalajara;27JAN2022;449;789;83;255
Barcelona;26JAN2022;19513;50356;3233;16731
Segovia;26JAN2022;194;416;50;219
Santa Cruz de Tenerife;26JAN2022;451;1372;386;2429
Lleida;26JAN2022;1644;4615;324;1794
Murcia;26JAN2022;3610;9762;1174;3788
Guadalajara;26JAN2022;450;761;74;282
Teruel;26JAN2022;302;514;95;231
Ávila;26JAN2022;193;795;31;151
Araba/Álava;26JAN2022;747;1305;185;879
Lugo;26JAN2022;183;936;282;1362
Valencia/València;26JAN2022;3031;4972;2094;6554
Albacete;26JAN2022;793;1610;126;558
Gipuzkoa;26JAN2022;1415;2303;601;2636
Córdoba;26JAN2022;764;1739;194;613
Ciudad Real;26JAN2022;723;1726;239;999
Huelva;26JAN2022;266;715;186;637
Pontevedra;26JAN2022;528;2433;701;2546
Cuenca;26JAN2022;323;690;108;342
Tarragona;26JAN2022;3286;8624;383;2588
Granada;26JAN2022;295;661;729;2110
Alicante/Alacant;26JAN2022;2309;3682;1470;3889
Ourense;26JAN2022;257;1782;312;1754
Zaragoza;26JAN2022;1174;2113;672;1961
Salamanca;26JAN2022;483;1182;51;346
Soria;26JAN2022;166;467;28;132
León;26JAN2022;522;1682;178;646
Málaga;26JAN2022;519;1320;1019;3334
Baleares;26JAN2022;2117;4701;970;3080
Almería;26JAN2022;688;1276;838;2553
Cádiz;26JAN2022;371;1401;562;1782
Ceuta;26JAN2022;228;588;24;65
Sevilla;26JAN2022;950;2951;459;1566
Palmas, Las;26JAN2022;720;2439;627;2197
Madrid;26JAN2022;7278;21097;3296;12770
Valladolid;26JAN2022;773;1902;182;959
Cáceres;26JAN2022;734;1776;295;971
Badajoz;26JAN2022;1395;3599;210;750
Cantabria;26JAN2022;872;1937;474;1699
Asturias;26JAN2022;474;1191;2206;6376
Bizkaia;26JAN2022;2276;3932;580;2239
Huesca;26JAN2022;351;602;156;413
Melilla;26JAN2022;40;171;20;82
Girona;26JAN2022;2738;6935;363;1926
Burgos;26JAN2022;624;1231;98;605
Zamora;26JAN2022;211;792;84;315
Palencia;26JAN2022;261;825;43;166
Coruña, A;26JAN2022;599;2672;769;2663
Castellón/Castelló;26JAN2022;1073;1711;341;1222
DESLOCALIZADOS;26JAN2022;1773;5792;667;2628
Rioja, La;26JAN2022;162;818;64;247
Toledo;26JAN2022;1153;1926;354;1163
Navarra;26JAN2022;1240;2705;402;1112
Jaén;26JAN2022;394;881;357;1289
Badajoz;25JAN2022;1482;3821;239;979
Málaga;25JAN2022;566;1409;1087;3133
Rioja, La;25JAN2022;194;1104;68;285
Guadalajara;25JAN2022;534;915;81;271
Soria;25JAN2022;135;434;47;177
Melilla;25JAN2022;44;200;36;120
Barcelona;25JAN2022;21905;55645;4140;22863
Ourense;25JAN2022;265;1487;145;1336
León;25JAN2022;560;1722;175;659
Sevilla;25JAN2022;1116;3265;645;2075
Lleida;25JAN2022;1970;5396;367;1497
Teruel;25JAN2022;285;434;81;217
Palmas, Las;25JAN2022;794;2565;593;2048
Huesca;25JAN2022;379;633;161;456
Cádiz;25JAN2022;358;1288;535;1907
Cuenca;25JAN2022;326;730;100;318
Valladolid;25JAN2022;882;2055;176;833
Segovia;25JAN2022;187;551;50;284
Ciudad Real;25JAN2022;711;1710;266;1122
Cantabria;25JAN2022;971;2178;507;1852
Cáceres;25JAN2022;780;1839;396;1347
Salamanca;25JAN2022;491;1187;61;403
Albacete;25JAN2022;790;1499;85;517
Gipuzkoa;25JAN2022;1274;2237;523;2692
Lugo;25JAN2022;190;1086;228;947
Ceuta;25JAN2022;258;711;21;73
Zamora;25JAN2022;201;857;77;246
Toledo;25JAN2022;1247;2140;424;1233
Murcia;25JAN2022;3939;10172;1620;4927
Alicante/Alacant;25JAN2022;2617;4093;2268;5762
Madrid;25JAN2022;7762;22107;3601;14205
Palencia;25JAN2022;276;649;52;198
Huelva;25JAN2022;277;741;324;1231
Córdoba;25JAN2022;882;1807;225;827
Zaragoza;25JAN2022;1300;2198;652;1940
Navarra;25JAN2022;1367;2806;452;1382
Castellón/Castelló;25JAN2022;1393;2036;453;1326
Santa Cruz de Tenerife;25JAN2022;559;1645;585;2926
Bizkaia;25JAN2022;2033;3557;724;2925
Coruña, A;25JAN2022;574;2713;922;3228
Pontevedra;25JAN2022;527;2608;505;2014
Araba/Álava;25JAN2022;692;1237;122;752
Ávila;25JAN2022;208;830;49;208
Almería;25JAN2022;784;1490;803;2393
Burgos;25JAN2022;602;1659;98;490
Girona;25JAN2022;3046;7727;460;2639
Asturias;25JAN2022;560;1293;2157;6195
Granada;25JAN2022;368;729;893;2571
Tarragona;25JAN2022;3894;9556;425;2913
DESLOCALIZADOS;25JAN2022;1922;6326;697;2640
Jaén;25JAN2022;421;1024;398;1539
Valencia/València;25JAN2022;3804;5502;2537;7806
Baleares;25JAN2022;2553;5374;1046;3335
Zamora;24JAN2022;202;864;125;414
Cáceres;24JAN2022;918;2236;192;648
Córdoba;24JAN2022;639;1698;235;933
Girona;24JAN2022;3955;10482;564;2892
Valladolid;24JAN2022;842;2072;271;1159
Salamanca;24JAN2022;681;1458;66;400
Segovia;24JAN2022;244;607;63;361
Ourense;24JAN2022;262;1482;117;812
Pontevedra;24JAN2022;560;2806;452;1774
Barcelona;24JAN2022;27517;68324;4370;23298
Teruel;24JAN2022;282;488;107;277
Granada;24JAN2022;424;886;941;2612
Araba/Álava;24JAN2022;555;1002;109;640
DESLOCALIZADOS;24JAN2022;2323;7328;628;2613
Santa Cruz de Tenerife;24JAN2022;805;2072;437;2037
Huesca;24JAN2022;453;682;187;553
Jaén;24JAN2022;510;1196;266;992
Albacete;24JAN2022;948;1792;71;409
Asturias;24JAN2022;648;1486;1922;5726
Murcia;24JAN2022;4549;11366;1117;3407
Soria;24JAN2022;220;609;38;192
Lleida;24JAN2022;2367;6160;484;1919
Palencia;24JAN2022;265;623;47;178
Valencia/València;24JAN2022;4094;6072;1928;5873
Rioja, La;24JAN2022;204;1028;70;362
Huelva;24JAN2022;323;758;438;1240
Guadalajara;24JAN2022;557;960;103;330
Alicante/Alacant;24JAN2022;2960;4615;1407;3874
Cantabria;24JAN2022;1057;2291;463;1792
Málaga;24JAN2022;582;1360;767;2435
Almería;24JAN2022;792;1713;574;1756
Badajoz;24JAN2022;1638;4185;307;1272
Cádiz;24JAN2022;520;1812;557;1770
Toledo;24JAN2022;1330;2220;186;742
Palmas, Las;24JAN2022;898;2905;595;2114
Madrid;24JAN2022;9415;27103;3198;12677
León;24JAN2022;756;2264;217;785
Ávila;24JAN2022;296;1091;43;183
Lugo;24JAN2022;182;1212;209;819
Burgos;24JAN2022;973;2346;89;472
Baleares;24JAN2022;3020;6122;841;2801
Ceuta;24JAN2022;327;951;21;120
Gipuzkoa;24JAN2022;1798;2726;295;1455
Tarragona;24JAN2022;4471;10978;483;2800
Bizkaia;24JAN2022;2093;3454;361;2028
Cuenca;24JAN2022;443;906;46;236
Coruña, A;24JAN2022;676;3200;599;2187
Castellón/Castelló;24JAN2022;1513;2132;520;1649
Ciudad Real;24JAN2022;924;2001;299;1172
Sevilla;24JAN2022;1230;3527;340;1177
Navarra;24JAN2022;1571;3215;450;1229
Zaragoza;24JAN2022;1570;2552;813;2285
Melilla;24JAN2022;59;207;17;41
Soria;23JAN2022;82;222;24;98
Araba/Álava;23JAN2022;354;577;55;483
Baleares;23JAN2022;1968;4136;631;1828
Toledo;23JAN2022;529;845;52;286
Granada;23JAN2022;280;450;173;564
Tarragona;23JAN2022;2820;4206;121;627
Cádiz;23JAN2022;186;492;222;738
Teruel;23JAN2022;155;264;41;107
Ávila;23JAN2022;65;174;19;101
Málaga;23JAN2022;225;444;334;1320
Sevilla;23JAN2022;371;1029;82;311
Almería;23JAN2022;283;518;343;1126
Gipuzkoa;23JAN2022;818;1286;305;1109
Lleida;23JAN2022;1651;2399;98;320
Melilla;23JAN2022;18;80;16;52
Alicante/Alacant;23JAN2022;715;1243;436;1173
Guadalajara;23JAN2022;300;533;19;69
Jaén;23JAN2022;224;407;138;398
Madrid;23JAN2022;2093;7335;1322;5243
Huesca;23JAN2022;175;300;16;60
Segovia;23JAN2022;93;247;32;120
León;23JAN2022;212;568;33;197
Barcelona;23JAN2022;18493;25882;1218;4903
DESLOCALIZADOS;23JAN2022;1170;2915;262;1199
Zaragoza;23JAN2022;338;624;197;616
Burgos;23JAN2022;115;268;49;281
Ourense;23JAN2022;183;1183;144;917
Coruña, A;23JAN2022;281;1949;541;1811
Badajoz;23JAN2022;994;2372;109;416
Murcia;23JAN2022;1141;3698;749;2433
Palencia;23JAN2022;90;200;42;214
Girona;23JAN2022;2714;3973;127;703
Zamora;23JAN2022;55;174;19;93
Rioja, La;23JAN2022;90;516;12;74
Pontevedra;23JAN2022;313;1859;362;1059
Cáceres;23JAN2022;400;857;73;319
Salamanca;23JAN2022;145;318;21;227
Córdoba;23JAN2022;225;458;42;244
Valencia/València;23JAN2022;1009;1700;461;1411
Santa Cruz de Tenerife;23JAN2022;154;520;182;851
Ciudad Real;23JAN2022;561;1141;62;292
Valladolid;23JAN2022;281;547;66;450
Palmas, Las;23JAN2022;485;1289;360;1132
Asturias;23JAN2022;176;441;1819;4922
Castellón/Castelló;23JAN2022;542;890;69;264
Albacete;23JAN2022;449;792;27;132
Navarra;23JAN2022;989;1486;124;468
Cantabria;23JAN2022;453;877;340;943
Ceuta;23JAN2022;292;690;18;39
Bizkaia;23JAN2022;1317;1974;357;1348
Cuenca;23JAN2022;219;501;83;252
Huelva;23JAN2022;74;150;32;123
Lugo;23JAN2022;83;380;148;694
Tarragona;22JAN2022;2725;5353;247;1251
Ceuta;22JAN2022;229;581;21;41
Navarra;22JAN2022;890;1422;235;671
Castellón/Castelló;22JAN2022;733;1098;184;570
Lugo;22JAN2022;82;810;176;702
Ourense;22JAN2022;81;499;156;1249
Barcelona;22JAN2022;16970;30554;2148;9345
Ciudad Real;22JAN2022;474;994;77;332
Cádiz;22JAN2022;157;387;480;1390
Ávila;22JAN2022;122;431;26;154
Coruña, A;22JAN2022;307;1664;737;2274
Huesca;22JAN2022;233;380;36;105
Badajoz;22JAN2022;801;1826;169;609
Segovia;22JAN2022;103;199;23;115
Santa Cruz de Tenerife;22JAN2022;245;730;312;1558
Baleares;22JAN2022;1973;4170;559;1916
Palencia;22JAN2022;142;271;34;108
Asturias;22JAN2022;163;421;2054;5531
Zamora;22JAN2022;60;167;23;80
Granada;22JAN2022;214;327;243;730
Melilla;22JAN2022;18;86;29;108
Alicante/Alacant;22JAN2022;1219;1901;1188;2619
Girona;22JAN2022;2703;4658;258;1402
Cáceres;22JAN2022;390;724;138;564
Lleida;22JAN2022;1487;2844;126;486
Madrid;22JAN2022;1825;6873;2328;9510
DESLOCALIZADOS;22JAN2022;1285;3803;486;1993
León;22JAN2022;284;814;111;376
Zaragoza;22JAN2022;336;652;205;735
Jaén;22JAN2022;225;438;227;999
Salamanca;22JAN2022;134;292;38;222
Huelva;22JAN2022;79;227;61;199
Málaga;22JAN2022;226;456;870;2679
Cantabria;22JAN2022;416;774;344;1404
Bizkaia;22JAN2022;1039;1615;439;1749
Valencia/València;22JAN2022;1403;2391;1528;4300
Burgos;22JAN2022;181;361;113;544
Guadalajara;22JAN2022;235;398;41;196
Murcia;22JAN2022;2190;6065;1069;3253
Córdoba;22JAN2022;449;746;214;704
Palmas, Las;22JAN2022;492;1329;609;2042
Almería;22JAN2022;263;468;580;1789
Pontevedra;22JAN2022;310;1902;592;1766
