PROVINCIA;FECHA_PRUEBA;N_ANT_POSITIVOS;N_ANT;N_PCR_POSITIVOS;N_PCR
Valencia/València;15JAN2022;1611;2776;1836;5501
Huelva;15JAN2022;76;222;114;393
Girona;15JAN2022;2536;5497;155;759
Tarragona;15JAN2022;2240;5300;220;1122
Almería;15JAN2022;332;642;924;2565
Guadalajara;15JAN2022;272;508;58;226
Asturias;15JAN2022;225;526;2574;6097
Cantabria;15JAN2022;570;1133;433;1327
Albacete;15JAN2022;481;796;102;320
Lugo;15JAN2022;129;1191;159;764
Burgos;15JAN2022;228;421;96;410
Cádiz;15JAN2022;315;680;811;2144
Salamanca;15JAN2022;213;463;29;200
Palencia;15JAN2022;213;397;72;207
Granada;15JAN2022;286;464;377;1024
Zamora;15JAN2022;80;215;21;73
Córdoba;15JAN2022;525;844;263;892
Soria;15JAN2022;103;260;23;116
Ciudad Real;15JAN2022;575;1140;115;480
Santa Cruz de Tenerife;15JAN2022;557;1131;395;1616
Ávila;15JAN2022;178;748;45;169
Teruel;15JAN2022;188;308;22;116
Cáceres;15JAN2022;378;707;197;681
Badajoz;15JAN2022;1223;2454;157;637
Lleida;15JAN2022;1277;2959;100;431
Melilla;15JAN2022;37;116;30;148
Madrid;15JAN2022;2235;7415;3129;10841
Cuenca;15JAN2022;243;524;130;402
Huesca;15JAN2022;244;408;32;150
Baleares;15JAN2022;2073;4694;887;2544
Ourense;15JAN2022;91;850;355;1934
Araba/Álava;15JAN2022;531;900;171;872
Bizkaia;15JAN2022;1593;3145;549;1837
Sevilla;15JAN2022;385;981;632;1856
Ceuta;15JAN2022;480;979;25;60
Rioja, La;15JAN2022;123;539;64;213
Segovia;15JAN2022;198;395;27;146
Barcelona;15JAN2022;17152;37996;2097;10184
Zaragoza;15JAN2022;462;863;348;1258
Palmas, Las;15JAN2022;786;1921;1001;2880
Navarra;15JAN2022;1765;2392;239;662
Valladolid;15JAN2022;397;789;73;365
León;15JAN2022;269;651;124;427
Málaga;15JAN2022;320;596;1034;2930
Alicante/Alacant;15JAN2022;1305;2130;1539;3394
Toledo;15JAN2022;516;917;419;1025
Murcia;15JAN2022;2772;5772;1335;4396
Coruña, A;15JAN2022;322;1893;745;2683
Pontevedra;15JAN2022;400;2352;731;2127
DESLOCALIZADOS;15JAN2022;1428;4788;698;2499
Jaén;15JAN2022;289;526;358;1192
Gipuzkoa;15JAN2022;1365;2531;475;2181
Castellón/Castelló;15JAN2022;725;1104;179;664
Huelva;14JAN2022;54;96;529;1367
Toledo;14JAN2022;1182;2138;370;1235
Teruel;14JAN2022;281;536;118;318
Ceuta;14JAN2022;529;1336;36;115
Valladolid;14JAN2022;996;2356;297;1050
Castellón/Castelló;14JAN2022;1247;2040;451;1486
Segovia;14JAN2022;330;874;75;312
Ávila;14JAN2022;359;1487;62;184
Valencia/València;14JAN2022;3429;6071;2482;7810
Navarra;14JAN2022;2355;4193;445;1323
Sevilla;14JAN2022;362;768;835;2249
Jaén;14JAN2022;115;153;276;979
Córdoba;14JAN2022;124;292;362;1084
Araba/Álava;14JAN2022;1351;2248;191;932
Tarragona;14JAN2022;2468;8502;444;2817
Lleida;14JAN2022;1300;4531;407;2336
Albacete;14JAN2022;956;1844;136;469
Lugo;14JAN2022;259;2091;319;1045
Bizkaia;14JAN2022;3221;6386;874;3213
Gipuzkoa;14JAN2022;1985;3928;485;2602
Melilla;14JAN2022;87;292;36;135
Zamora;14JAN2022;294;1171;114;385
Huesca;14JAN2022;443;731;177;512
Girona;14JAN2022;2868;9388;555;3066
León;14JAN2022;922;3096;289;847
Granada;14JAN2022;161;285;1311;3426
Cádiz;14JAN2022;189;510;944;2415
Badajoz;14JAN2022;2054;5095;315;1173
Madrid;14JAN2022;10333;27805;4535;14779
Soria;14JAN2022;245;683;28;159
Cuenca;14JAN2022;506;1160;111;342
Almería;14JAN2022;128;266;829;2484
Rioja, La;14JAN2022;290;1056;116;346
Cantabria;14JAN2022;1179;2727;539;1930
Santa Cruz de Tenerife;14JAN2022;2287;4022;579;2461
Palmas, Las;14JAN2022;2003;4681;1101;3015
Asturias;14JAN2022;780;1645;3083;7605
Cáceres;14JAN2022;867;2121;330;956
Ourense;14JAN2022;312;2346;292;1616
Málaga;14JAN2022;222;506;1602;4021
Zaragoza;14JAN2022;1865;3131;959;2393
Barcelona;14JAN2022;20158;66054;4962;26612
Alicante/Alacant;14JAN2022;2847;4678;2018;5449
DESLOCALIZADOS;14JAN2022;2092;7854;1007;3541
Palencia;14JAN2022;367;967;77;214
Salamanca;14JAN2022;689;2016;103;337
Murcia;14JAN2022;5105;11822;1554;4310
Pontevedra;14JAN2022;618;3912;403;1524
Burgos;14JAN2022;965;1618;138;525
Ciudad Real;14JAN2022;1021;2195;291;1027
Coruña, A;14JAN2022;656;3275;730;2184
Guadalajara;14JAN2022;504;946;160;445
Baleares;14JAN2022;3169;7269;1248;3414
Huelva;13JAN2022;368;913;490;1066
Ceuta;13JAN2022;530;1290;34;121
Murcia;13JAN2022;5913;12764;1463;3956
Cáceres;13JAN2022;874;2186;364;1280
Jaén;13JAN2022;627;1263;628;1670
Córdoba;13JAN2022;1058;2177;442;1121
Baleares;13JAN2022;2610;6245;1529;4272
Zaragoza;13JAN2022;2323;3518;728;1706
Navarra;13JAN2022;2669;4516;414;1289
Araba/Álava;13JAN2022;1412;2274;274;1021
Almería;13JAN2022;1010;2072;1089;3147
Girona;13JAN2022;2983;9968;448;2236
Rioja, La;13JAN2022;357;1344;68;249
Huesca;13JAN2022;506;763;171;507
Tarragona;13JAN2022;2664;8249;406;2696
Teruel;13JAN2022;349;625;92;280
Castellón/Castelló;13JAN2022;1292;2135;438;1418
Zamora;13JAN2022;300;1167;157;408
Gipuzkoa;13JAN2022;2093;4055;652;3212
Valencia/València;13JAN2022;3082;5548;3044;8920
Alicante/Alacant;13JAN2022;2768;4676;2551;5719
Ávila;13JAN2022;412;1794;74;203
Santa Cruz de Tenerife;13JAN2022;1781;3290;501;2388
Madrid;13JAN2022;11133;29241;4863;14883
Salamanca;13JAN2022;757;2134;94;388
Ourense;13JAN2022;354;2567;206;1424
Guadalajara;13JAN2022;551;1017;174;416
Albacete;13JAN2022;1018;1949;138;455
Toledo;13JAN2022;1355;2509;768;1869
Sevilla;13JAN2022;1622;3902;898;2319
Lleida;13JAN2022;1452;4615;383;2375
Barcelona;13JAN2022;21428;66146;5059;26917
Segovia;13JAN2022;464;1042;77;216
Palmas, Las;13JAN2022;1699;4308;1176;3146
León;13JAN2022;1056;3120;234;693
Pontevedra;13JAN2022;754;4288;849;2473
Cádiz;13JAN2022;862;2116;1148;2947
Valladolid;13JAN2022;1313;2920;211;927
Asturias;13JAN2022;882;1793;3317;7986
Melilla;13JAN2022;88;262;36;134
Palencia;13JAN2022;476;1046;109;301
Ciudad Real;13JAN2022;1090;2416;317;918
Soria;13JAN2022;259;702;50;210
Badajoz;13JAN2022;2024;5340;237;980
Málaga;13JAN2022;989;2261;1745;4546
Lugo;13JAN2022;280;1835;167;648
Burgos;13JAN2022;1380;3057;224;769
Cantabria;13JAN2022;1213;2769;639;1791
DESLOCALIZADOS;13JAN2022;2344;8000;1010;3546
Cuenca;13JAN2022;581;1245;152;445
Coruña, A;13JAN2022;687;3548;831;2888
Bizkaia;13JAN2022;3180;6156;842;3009
Granada;13JAN2022;574;1098;1387;3184
Gipuzkoa;12JAN2022;2383;4363;606;2463
Bizkaia;12JAN2022;3479;6888;943;3128
Asturias;12JAN2022;802;1771;2828;7449
Toledo;12JAN2022;1370;2347;514;1487
Sevilla;12JAN2022;1783;4327;896;2296
Ourense;12JAN2022;346;2101;278;1634
Murcia;12JAN2022;5779;12777;1911;5301
Baleares;12JAN2022;3196;7266;1663;4148
DESLOCALIZADOS;12JAN2022;2605;7453;1217;3641
Córdoba;12JAN2022;1318;2590;446;1118
Zaragoza;12JAN2022;2821;4195;861;2289
Valencia/València;12JAN2022;3602;6292;3270;8575
Burgos;12JAN2022;1775;3638;112;464
Badajoz;12JAN2022;2464;5808;301;1308
Guadalajara;12JAN2022;680;1213;221;561
Madrid;12JAN2022;12847;32207;5655;17796
Cádiz;12JAN2022;950;2341;922;2466
Girona;12JAN2022;3104;8637;600;2798
Navarra;12JAN2022;3126;5273;471;1342
León;12JAN2022;1222;3582;258;774
Palencia;12JAN2022;529;1225;74;192
Granada;12JAN2022;559;1117;1399;3211
Barcelona;12JAN2022;22298;57327;5346;30366
Rioja, La;12JAN2022;365;1320;109;351
Pontevedra;12JAN2022;798;4126;932;2720
Cantabria;12JAN2022;1447;3035;1105;2712
Zamora;12JAN2022;364;1420;184;511
Málaga;12JAN2022;1158;2419;1510;3821
Ceuta;12JAN2022;545;1593;27;96
Teruel;12JAN2022;410;770;103;269
Lugo;12JAN2022;233;1403;205;873
Valladolid;12JAN2022;1647;3484;357;1297
Soria;12JAN2022;339;971;66;241
Ciudad Real;12JAN2022;1261;2752;364;1235
Salamanca;12JAN2022;1075;2630;121;494
Santa Cruz de Tenerife;12JAN2022;3033;4583;589;2796
Almería;12JAN2022;977;2004;995;2890
Alicante/Alacant;12JAN2022;3094;5158;2538;6354
Jaén;12JAN2022;764;1518;519;1495
Tarragona;12JAN2022;2842;7420;518;4352
Albacete;12JAN2022;1124;2104;148;497
Araba/Álava;12JAN2022;1291;2285;178;954
Segovia;12JAN2022;532;1186;100;345
Huelva;12JAN2022;346;912;668;1525
Cáceres;12JAN2022;1117;2552;416;1026
Melilla;12JAN2022;114;350;55;204
Coruña, A;12JAN2022;781;3736;987;3131
Cuenca;12JAN2022;715;1370;209;529
Ávila;12JAN2022;610;1997;56;191
Castellón/Castelló;12JAN2022;1241;2060;484;1647
Huesca;12JAN2022;560;880;191;480
Palmas, Las;12JAN2022;2037;4909;1222;3405
Lleida;12JAN2022;1574;3971;423;2999
Ávila;11JAN2022;544;1786;83;361
Baleares;11JAN2022;3282;7432;1819;4958
Burgos;11JAN2022;2019;3884;199;681
Gipuzkoa;11JAN2022;2812;5368;823;3671
Cáceres;11JAN2022;1146;2586;436;1322
Córdoba;11JAN2022;1217;2227;347;961
DESLOCALIZADOS;11JAN2022;2697;6939;1145;4048
Teruel;11JAN2022;472;805;86;211
Segovia;11JAN2022;568;1382;102;405
Araba/Álava;11JAN2022;1522;2432;262;1269
León;11JAN2022;1548;4043;223;837
Ourense;11JAN2022;333;2406;235;1589
Sevilla;11JAN2022;1590;3873;797;2268
Badajoz;11JAN2022;2700;6185;227;907
Zaragoza;11JAN2022;3310;4651;945;2476
Cuenca;11JAN2022;808;1223;132;420
Rioja, La;11JAN2022;372;1239;114;384
Guadalajara;11JAN2022;789;1284;219;521
Cantabria;11JAN2022;1324;2820;1171;2487
Madrid;11JAN2022;13891;34485;5639;18765
Tarragona;11JAN2022;2993;6067;624;4602
Albacete;11JAN2022;1243;2272;225;700
Pontevedra;11JAN2022;727;3834;803;2315
Castellón/Castelló;11JAN2022;1372;2190;503;1598
Almería;11JAN2022;1142;2271;1217;3076
Huesca;11JAN2022;733;1090;233;521
Bizkaia;11JAN2022;4781;8747;1029;3500
Valencia/València;11JAN2022;3729;6393;3651;10380
Soria;11JAN2022;335;845;84;348
Barcelona;11JAN2022;24260;45853;5614;32272
Ciudad Real;11JAN2022;1320;2704;408;1563
Murcia;11JAN2022;6498;13220;1718;4839
Lleida;11JAN2022;1694;3463;425;2673
Málaga;11JAN2022;1039;2224;1545;4101
Alicante/Alacant;11JAN2022;3372;5421;2375;6063
Jaén;11JAN2022;719;1243;537;1638
Granada;11JAN2022;608;1134;1481;3460
Navarra;11JAN2022;3518;5610;561;2107
Palencia;11JAN2022;675;1561;92;307
Asturias;11JAN2022;794;1738;3157;7572
Zamora;11JAN2022;478;1462;243;653
Palmas, Las;11JAN2022;2169;5147;988;2985
Salamanca;11JAN2022;1352;3080;268;1139
Valladolid;11JAN2022;1857;3839;383;1624
Cádiz;11JAN2022;1008;2409;1025;2773
Ceuta;11JAN2022;577;1443;41;139
Coruña, A;11JAN2022;832;3566;780;2666
Toledo;11JAN2022;1473;2518;349;983
Lugo;11JAN2022;239;1930;305;1224
Girona;11JAN2022;3187;6232;497;2456
Santa Cruz de Tenerife;11JAN2022;2968;4772;701;3054
Melilla;11JAN2022;117;379;45;198
Huelva;11JAN2022;336;799;734;1463
Palencia;10JAN2022;636;1432;108;319
Guadalajara;10JAN2022;894;1458;172;490
Soria;10JAN2022;362;860;17;101
Albacete;10JAN2022;1413;2452;158;554
Cuenca;10JAN2022;868;1249;95;260
Pontevedra;10JAN2022;780;3843;391;1332
Zaragoza;10JAN2022;3673;4934;1008;2611
Cáceres;10JAN2022;1221;2892;265;936
Gipuzkoa;10JAN2022;3199;6132;479;2682
Valencia/València;10JAN2022;4066;6902;2505;7769
Santa Cruz de Tenerife;10JAN2022;3367;5209;538;2893
Valladolid;10JAN2022;1969;3641;340;1285
Salamanca;10JAN2022;1473;3319;111;515
DESLOCALIZADOS;10JAN2022;2914;7397;976;3519
Cádiz;10JAN2022;1083;2624;609;1976
Ourense;10JAN2022;437;2262;220;2149
Barcelona;10JAN2022;27611;46992;5529;28730
Cantabria;10JAN2022;1287;2712;1543;2802
Rioja, La;10JAN2022;330;1294;65;354
Ávila;10JAN2022;565;1713;82;307
Huelva;10JAN2022;311;794;365;1148
Zamora;10JAN2022;432;1639;166;442
Castellón/Castelló;10JAN2022;1364;2205;533;1986
Palmas, Las;10JAN2022;2469;6225;683;2289
Lugo;10JAN2022;224;1547;120;1118
Ceuta;10JAN2022;578;1430;20;118
Teruel;10JAN2022;518;826;116;349
Córdoba;10JAN2022;1271;2432;375;1072
Málaga;10JAN2022;1104;2181;1057;3074
Araba/Álava;10JAN2022;1565;2624;149;743
León;10JAN2022;1574;3986;325;985
Coruña, A;10JAN2022;871;3290;586;2216
Almería;10JAN2022;992;2141;485;1836
Murcia;10JAN2022;5922;11338;1184;3868
Tarragona;10JAN2022;3147;5796;466;3258
Granada;10JAN2022;704;1296;1373;3179
Navarra;10JAN2022;4217;6579;423;1326
Sevilla;10JAN2022;1870;4301;629;1977
Asturias;10JAN2022;761;1630;1929;5462
Girona;10JAN2022;3536;6517;486;2817
Huesca;10JAN2022;718;1052;222;637
Jaén;10JAN2022;734;1374;271;960
Toledo;10JAN2022;1464;2561;303;940
Burgos;10JAN2022;2082;3028;96;369
Bizkaia;10JAN2022;4825;9206;944;3587
Baleares;10JAN2022;3062;7037;2414;5428
Madrid;10JAN2022;16798;41362;4757;16012
Segovia;10JAN2022;576;1341;104;407
Alicante/Alacant;10JAN2022;3350;5402;1754;5076
Lleida;10JAN2022;1701;3376;418;1917
Badajoz;10JAN2022;2907;6565;317;1281
Melilla;10JAN2022;187;503;14;72
Ciudad Real;10JAN2022;1415;2916;338;1383
Albacete;09JAN2022;882;1512;35;155
Ourense;09JAN2022;312;2527;109;1099
Granada;09JAN2022;599;1047;383;913
Bizkaia;09JAN2022;3104;6151;829;2917
Palencia;09JAN2022;296;528;54;180
Girona;09JAN2022;2263;3281;135;573
Ceuta;09JAN2022;304;923;20;64
Burgos;09JAN2022;501;847;74;335
Huesca;09JAN2022;419;644;19;77
Cádiz;09JAN2022;463;890;687;1733
Asturias;09JAN2022;320;775;2175;5508
Melilla;09JAN2022;57;140;19;82
Córdoba;09JAN2022;583;1015;169;482
Navarra;09JAN2022;2862;3759;284;786
Santa Cruz de Tenerife;09JAN2022;677;1341;295;1186
Guadalajara;09JAN2022;524;975;17;103
Almería;09JAN2022;624;1301;621;1824
Cuenca;09JAN2022;525;748;98;310
Rioja, La;09JAN2022;127;579;42;196
Toledo;09JAN2022;722;1278;165;600
DESLOCALIZADOS;09JAN2022;1495;4570;512;1868
Barcelona;09JAN2022;16248;22026;1553;6072
Valladolid;09JAN2022;851;1348;83;464
Sevilla;09JAN2022;702;1546;374;1019
Jaén;09JAN2022;463;875;101;388
Teruel;09JAN2022;344;595;47;128
Lugo;09JAN2022;133;968;161;708
Badajoz;09JAN2022;1730;3487;92;423
Cáceres;09JAN2022;661;1232;187;736
Segovia;09JAN2022;361;685;47;155
Ciudad Real;09JAN2022;930;2115;89;421
Baleares;09JAN2022;3614;7998;1219;2490
Valencia/València;09JAN2022;1349;2670;850;2451
Tarragona;09JAN2022;2252;3612;123;714
Zaragoza;09JAN2022;838;1350;164;594
Araba/Álava;09JAN2022;537;1080;307;754
Zamora;09JAN2022;194;412;17;100
Soria;09JAN2022;217;573;36;145
Ávila;09JAN2022;335;633;44;175
Coruña, A;09JAN2022;379;2089;694;2688
Lleida;09JAN2022;1283;2154;102;390
Castellón/Castelló;09JAN2022;698;1175;72;386
Salamanca;09JAN2022;476;851;27;228
León;09JAN2022;874;1641;47;228
Huelva;09JAN2022;120;256;79;184
Cantabria;09JAN2022;639;1256;673;1338
Pontevedra;09JAN2022;416;1796;446;1348
Madrid;09JAN2022;5181;14329;1927;6666
Gipuzkoa;09JAN2022;2299;4286;396;1656
Málaga;09JAN2022;541;1025;367;1431
Alicante/Alacant;09JAN2022;1435;2402;1008;2351
Palmas, Las;09JAN2022;1102;2662;679;2047
Murcia;09JAN2022;1874;2953;623;2364
Gipuzkoa;08JAN2022;2152;4259;715;2601
Cádiz;08JAN2022;310;778;908;2412
Baleares;08JAN2022;1839;4672;1936;4147
Coruña, A;08JAN2022;320;2015;688;2638
Barcelona;08JAN2022;12231;19095;2320;12059
Lleida;08JAN2022;1019;1766;121;694
Soria;08JAN2022;119;332;69;196
Granada;08JAN2022;354;601;536;1490
Almería;08JAN2022;416;990;763;2246
Ourense;08JAN2022;362;2100;295;1756
Araba/Álava;08JAN2022;506;1102;307;999
Huelva;08JAN2022;69;209;372;717
Jaén;08JAN2022;394;740;472;1431
Girona;08JAN2022;1779;2889;261;1586
Santa Cruz de Tenerife;08JAN2022;860;1578;561;2185
Teruel;08JAN2022;226;386;29;174
Toledo;08JAN2022;702;1156;393;1033
Palencia;08JAN2022;301;554;76;265
Castellón/Castelló;08JAN2022;637;1136;185;717
Sevilla;08JAN2022;506;1198;627;2125
Guadalajara;08JAN2022;530;873;73;226
Lugo;08JAN2022;118;1152;221;1034
Albacete;08JAN2022;588;1079;120;397
