PROVINCIA;FECHA_PRUEBA;N_ANT_POSITIVOS;N_ANT;N_PCR_POSITIVOS;N_PCR
Cádiz;02DEC2021;45;990;207;1477
Tarragona;02DEC2021;166;1571;151;2221
Pontevedra;02DEC2021;74;1576;353;3888
Huelva;02DEC2021;23;380;70;655
Alicante/Alacant;02DEC2021;281;1522;310;2741
Cantabria;02DEC2021;36;617;135;1924
Zamora;02DEC2021;10;155;39;327
León;02DEC2021;43;548;142;732
Córdoba;02DEC2021;45;857;65;893
Baleares;02DEC2021;134;2012;513;4969
Palencia;02DEC2021;11;180;89;282
Segovia;02DEC2021;5;157;40;262
Navarra;02DEC2021;349;2265;2;132
Girona;01DEC2021;183;1656;265;2779
Murcia;01DEC2021;73;1121;307;3545
Gipuzkoa;01DEC2021;193;1496;488;4078
Huesca;01DEC2021;64;343;113;882
Granada;01DEC2021;25;353;85;1382
Badajoz;01DEC2021;44;1095;64;905
Teruel;01DEC2021;28;189;24;243
Ávila;01DEC2021;11;128;42;370
Pontevedra;01DEC2021;93;1286;329;2990
Albacete;01DEC2021;34;269;68;773
Málaga;01DEC2021;81;848;261;2707
Salamanca;01DEC2021;29;259;65;521
Baleares;01DEC2021;88;1028;323;3462
Asturias;01DEC2021;50;720;302;3964
Ciudad Real;01DEC2021;9;238;25;633
Araba/Álava;01DEC2021;100;608;62;898
DESLOCALIZADOS;01DEC2021;144;2768;310;4096
Cuenca;01DEC2021;8;82;42;341
Almería;01DEC2021;17;412;68;1402
Toledo;01DEC2021;38;258;90;643
Valladolid;01DEC2021;90;602;232;1489
Cádiz;01DEC2021;43;985;190;1394
Barcelona;01DEC2021;900;11705;1320;21851
Valencia/València;01DEC2021;321;1994;549;5488
Ourense;01DEC2021;57;579;113;1014
Zaragoza;01DEC2021;157;1078;344;2672
Guadalajara;01DEC2021;11;137;22;321
Cantabria;01DEC2021;37;604;114;1930
Huelva;01DEC2021;25;392;100;967
Palmas, Las;01DEC2021;73;1399;174;2577
Bizkaia;01DEC2021;161;1645;264;2775
Tarragona;01DEC2021;118;1511;147;2879
Soria;01DEC2021;13;123;43;269
Lugo;01DEC2021;12;333;52;981
Madrid;01DEC2021;759;15333;795;13290
Burgos;01DEC2021;16;196;138;1125
Lleida;01DEC2021;132;1174;127;1764
Coruña, A;01DEC2021;36;1067;160;2566
Sevilla;01DEC2021;119;2176;199;1475
Navarra;01DEC2021;248;2132;441;2412
Jaén;01DEC2021;15;476;50;689
Segovia;01DEC2021;3;95;24;296
León;01DEC2021;48;499;157;847
Alicante/Alacant;01DEC2021;261;1409;275;2841
Cáceres;01DEC2021;10;306;16;513
Córdoba;01DEC2021;36;691;77;854
Melilla;01DEC2021;11;165;5;120
Santa Cruz de Tenerife;01DEC2021;58;1276;145;1951
Zamora;01DEC2021;11;175;53;431
Castellón/Castelló;01DEC2021;101;424;105;1006
Palencia;01DEC2021;8;160;49;363
Rioja, La;01DEC2021;15;486;71;724
Ceuta;01DEC2021;31;419;8;91
Girona;30NOV2021;175;1696;192;2493
Araba/Álava;30NOV2021;89;529;113;668
Palencia;30NOV2021;11;141;15;234
Valencia/València;30NOV2021;312;1905;572;5741
Segovia;30NOV2021;4;134;19;313
Málaga;30NOV2021;77;886;165;2389
Gipuzkoa;30NOV2021;156;1451;509;3223
Córdoba;30NOV2021;34;741;107;1207
Alicante/Alacant;30NOV2021;185;1318;311;3185
Murcia;30NOV2021;59;1174;423;3110
Asturias;30NOV2021;40;750;307;4023
León;30NOV2021;53;469;166;827
Santa Cruz de Tenerife;30NOV2021;53;1266;90;2000
Soria;30NOV2021;17;118;24;314
Madrid;30NOV2021;742;14506;718;12773
Lleida;30NOV2021;131;1136;130;1596
Zaragoza;30NOV2021;167;1136;346;2396
Pontevedra;30NOV2021;84;1345;249;2578
Lugo;30NOV2021;21;402;57;959
Tarragona;30NOV2021;103;1490;129;2616
Bizkaia;30NOV2021;138;1642;224;2570
Zamora;30NOV2021;9;154;41;302
Baleares;30NOV2021;68;976;324;3439
Barcelona;30NOV2021;843;11573;1339;20604
Rioja, La;30NOV2021;23;543;61;763
Coruña, A;30NOV2021;27;1124;177;2270
Granada;30NOV2021;30;408;61;1387
Cáceres;30NOV2021;3;338;22;758
Salamanca;30NOV2021;28;266;109;865
Sevilla;30NOV2021;134;2002;176;1722
DESLOCALIZADOS;30NOV2021;133;2590;267;3326
Cuenca;30NOV2021;10;64;17;212
Cádiz;30NOV2021;30;1135;107;1389
Jaén;30NOV2021;14;413;48;1013
Valladolid;30NOV2021;91;620;298;1639
Guadalajara;30NOV2021;8;140;18;311
Toledo;30NOV2021;37;257;88;927
Burgos;30NOV2021;16;192;115;749
Ávila;30NOV2021;10;146;63;533
Ciudad Real;30NOV2021;9;273;56;651
Albacete;30NOV2021;23;228;32;614
Castellón/Castelló;30NOV2021;102;534;147;1165
Almería;30NOV2021;25;586;75;1582
Huelva;30NOV2021;16;354;65;600
Cantabria;30NOV2021;28;623;118;1699
Ourense;30NOV2021;51;595;167;1992
Huesca;30NOV2021;65;307;171;771
Teruel;30NOV2021;16;161;30;336
Navarra;30NOV2021;177;2042;317;2353
Palmas, Las;30NOV2021;61;1683;163;2462
Badajoz;30NOV2021;37;1164;79;1326
Melilla;30NOV2021;7;161;6;112
Ceuta;30NOV2021;11;273;7;92
Girona;29NOV2021;206;1871;194;1847
Badajoz;29NOV2021;42;1280;103;1527
Tarragona;29NOV2021;133;1680;112;2138
Valladolid;29NOV2021;69;581;197;1262
Lugo;29NOV2021;13;349;43;586
Albacete;29NOV2021;26;256;38;527
Gipuzkoa;29NOV2021;185;1385;438;2751
Jaén;29NOV2021;25;491;55;707
Cantabria;29NOV2021;30;602;80;1683
Málaga;29NOV2021;66;759;80;1294
DESLOCALIZADOS;29NOV2021;156;2760;213;2559
Lleida;29NOV2021;146;1246;111;1434
Navarra;29NOV2021;148;1429;208;1718
Bizkaia;29NOV2021;105;1163;221;2009
Ciudad Real;29NOV2021;12;269;31;715
Valencia/València;29NOV2021;342;1884;393;4708
Asturias;29NOV2021;36;702;244;2895
Murcia;29NOV2021;71;1084;180;2455
Palmas, Las;29NOV2021;56;1587;75;1515
Zaragoza;29NOV2021;163;1024;334;2666
Ourense;29NOV2021;48;631;100;1029
Palencia;29NOV2021;9;123;22;180
Santa Cruz de Tenerife;29NOV2021;50;1273;84;1851
Almería;29NOV2021;24;467;33;1129
Barcelona;29NOV2021;1043;13187;1116;15812
Burgos;29NOV2021;26;175;27;657
Segovia;29NOV2021;4;119;23;458
Baleares;29NOV2021;58;945;322;3127
Sevilla;29NOV2021;112;1980;82;1046
Ávila;29NOV2021;9;164;33;252
Rioja, La;29NOV2021;34;642;60;811
Ceuta;29NOV2021;19;407;6;122
Córdoba;29NOV2021;52;720;50;662
Granada;29NOV2021;22;344;52;1079
Salamanca;29NOV2021;24;237;35;286
Cuenca;29NOV2021;6;80;2;177
Teruel;29NOV2021;31;162;38;270
Toledo;29NOV2021;27;248;60;714
Araba/Álava;29NOV2021;51;449;179;1246
Cádiz;29NOV2021;34;1015;82;1292
Coruña, A;29NOV2021;32;1125;101;1401
Huesca;29NOV2021;74;291;137;847
Madrid;29NOV2021;872;14782;438;9619
Melilla;29NOV2021;10;167;2;69
Guadalajara;29NOV2021;6;166;21;351
Pontevedra;29NOV2021;85;1434;198;2065
Zamora;29NOV2021;17;180;55;406
Castellón/Castelló;29NOV2021;133;539;137;1254
Huelva;29NOV2021;31;336;105;740
León;29NOV2021;53;511;114;954
Alicante/Alacant;29NOV2021;230;1256;217;2252
Cáceres;29NOV2021;9;394;32;736
Soria;29NOV2021;10;93;13;195
Barcelona;28NOV2021;253;2488;217;3392
Zaragoza;28NOV2021;64;407;29;574
Huesca;28NOV2021;39;165;3;63
DESLOCALIZADOS;28NOV2021;55;1443;75;1229
León;28NOV2021;24;269;21;179
Guadalajara;28NOV2021;1;69;4;77
Palmas, Las;28NOV2021;19;552;96;1396
Albacete;28NOV2021;18;137;30;309
Tarragona;28NOV2021;44;450;37;403
Jaén;28NOV2021;7;176;6;204
Lugo;28NOV2021;4;178;28;849
Cantabria;28NOV2021;7;184;49;1000
Ceuta;28NOV2021;11;186;2;18
Coruña, A;28NOV2021;18;476;113;1515
Badajoz;28NOV2021;23;604;17;394
Rioja, La;28NOV2021;12;199;28;378
Huelva;28NOV2021;8;76;9;111
Ávila;28NOV2021;6;72;19;204
Salamanca;28NOV2021;15;99;32;279
Cuenca;28NOV2021;10;50;20;257
Málaga;28NOV2021;21;235;46;811
Ciudad Real;28NOV2021;5;138;1;229
Asturias;28NOV2021;22;205;135;2232
Palencia;28NOV2021;1;72;32;185
Araba/Álava;28NOV2021;34;244;8;123
Soria;28NOV2021;4;63;4;110
Pontevedra;28NOV2021;35;712;150;1911
Lleida;28NOV2021;69;408;25;207
Madrid;28NOV2021;147;3008;127;4358
Segovia;28NOV2021;1;69;16;115
Baleares;28NOV2021;45;623;180;2233
Melilla;28NOV2021;3;74;3;53
Cáceres;28NOV2021;3;89;11;271
Valladolid;28NOV2021;35;204;37;438
Zamora;28NOV2021;5;90;0;54
Cádiz;28NOV2021;10;278;9;537
Navarra;28NOV2021;71;619;190;1628
Córdoba;28NOV2021;10;207;14;320
Castellón/Castelló;28NOV2021;45;259;14;250
Valencia/València;28NOV2021;97;568;129;1499
Gipuzkoa;28NOV2021;111;625;249;2102
Bizkaia;28NOV2021;44;522;178;1609
Burgos;28NOV2021;11;69;43;445
Almería;28NOV2021;4;84;32;749
Teruel;28NOV2021;20;91;9;91
Granada;28NOV2021;4;129;8;256
Alicante/Alacant;28NOV2021;68;479;70;636
Murcia;28NOV2021;27;350;103;1343
Santa Cruz de Tenerife;28NOV2021;29;486;101;1279
Sevilla;28NOV2021;41;625;23;292
Toledo;28NOV2021;3;96;6;236
Girona;28NOV2021;66;508;67;1001
Ourense;28NOV2021;23;296;91;1162
Córdoba;27NOV2021;26;336;60;811
León;27NOV2021;18;243;47;470
Jaén;27NOV2021;6;144;49;756
Santa Cruz de Tenerife;27NOV2021;27;534;126;1835
Alicante/Alacant;27NOV2021;106;619;151;1553
Lleida;27NOV2021;74;542;52;575
Toledo;27NOV2021;9;88;20;324
Granada;27NOV2021;10;158;14;534
Asturias;27NOV2021;15;289;211;2430
Cantabria;27NOV2021;7;210;120;1233
Albacete;27NOV2021;10;117;22;470
Cádiz;27NOV2021;35;279;96;1034
Bizkaia;27NOV2021;53;596;209;1412
Madrid;27NOV2021;124;2957;389;7652
Lugo;27NOV2021;9;140;36;676
Palmas, Las;27NOV2021;36;565;144;1821
Zamora;27NOV2021;4;98;1;55
Tarragona;27NOV2021;69;636;71;760
Huelva;27NOV2021;3;76;18;200
Burgos;27NOV2021;27;73;63;605
Ceuta;27NOV2021;9;189;1;24
Zaragoza;27NOV2021;76;509;174;1353
Valencia/València;27NOV2021;226;1001;465;3330
Ciudad Real;27NOV2021;12;125;12;308
Coruña, A;27NOV2021;18;518;116;1462
Badajoz;27NOV2021;30;485;20;400
Salamanca;27NOV2021;16;90;39;435
Araba/Álava;27NOV2021;42;245;83;588
Castellón/Castelló;27NOV2021;65;248;62;644
Girona;27NOV2021;88;651;121;1205
Navarra;27NOV2021;70;673;319;2437
Palencia;27NOV2021;3;52;12;261
Almería;27NOV2021;12;103;50;1013
Cuenca;27NOV2021;6;23;21;137
Barcelona;27NOV2021;325;3687;360;7156
Gipuzkoa;27NOV2021;93;623;310;2126
Rioja, La;27NOV2021;4;132;19;477
Guadalajara;27NOV2021;6;41;10;140
Huesca;27NOV2021;40;164;25;168
Cáceres;27NOV2021;10;157;13;415
Pontevedra;27NOV2021;32;651;179;2849
Ourense;27NOV2021;44;380;147;1123
Teruel;27NOV2021;18;92;11;116
Málaga;27NOV2021;31;243;97;1597
Soria;27NOV2021;3;59;14;88
DESLOCALIZADOS;27NOV2021;69;1620;137;2079
Murcia;27NOV2021;29;505;319;2805
Valladolid;27NOV2021;51;234;59;498
Ávila;27NOV2021;9;81;24;163
Segovia;27NOV2021;2;47;12;134
Melilla;27NOV2021;5;76;1;94
Baleares;27NOV2021;35;499;169;2449
Sevilla;27NOV2021;42;537;98;1119
Araba/Álava;26NOV2021;65;498;131;556
Barcelona;26NOV2021;709;10581;1078;16772
Jaén;26NOV2021;15;400;37;609
Toledo;26NOV2021;23;252;69;746
Lugo;26NOV2021;10;359;45;841
Valencia/València;26NOV2021;323;1589;430;4640
Tarragona;26NOV2021;84;1227;76;1814
Rioja, La;26NOV2021;17;426;56;689
Salamanca;26NOV2021;24;245;79;527
Palmas, Las;26NOV2021;43;1185;122;1921
Gipuzkoa;26NOV2021;190;1386;331;2916
Cáceres;26NOV2021;5;394;35;537
Castellón/Castelló;26NOV2021;94;465;79;1208
Ceuta;26NOV2021;14;318;3;63
Zamora;26NOV2021;7;131;35;284
Alicante/Alacant;26NOV2021;197;1089;223;2619
Valladolid;26NOV2021;65;512;170;1170
Segovia;26NOV2021;2;88;20;284
Almería;26NOV2021;19;311;71;1423
Murcia;26NOV2021;72;1077;267;2913
Ciudad Real;26NOV2021;9;208;24;894
Albacete;26NOV2021;29;209;57;653
Lleida;26NOV2021;99;1051;135;2183
Málaga;26NOV2021;63;819;128;2003
Teruel;26NOV2021;21;132;16;220
Cantabria;26NOV2021;21;466;69;1578
Coruña, A;26NOV2021;26;895;129;1870
Ávila;26NOV2021;13;166;49;364
Girona;26NOV2021;171;1569;189;2032
Ourense;26NOV2021;35;569;101;975
Granada;26NOV2021;20;348;62;1142
Huelva;26NOV2021;18;199;45;530
Palencia;26NOV2021;5;126;14;261
Madrid;26NOV2021;657;11432;636;10133
Santa Cruz de Tenerife;26NOV2021;44;928;83;1418
Cádiz;26NOV2021;25;696;95;1082
Córdoba;26NOV2021;38;619;52;724
Huesca;26NOV2021;64;296;100;781
Burgos;26NOV2021;17;161;114;749
León;26NOV2021;41;452;100;778
Badajoz;26NOV2021;32;991;62;977
Pontevedra;26NOV2021;33;1115;213;2788
Navarra;26NOV2021;163;1757;359;2611
Guadalajara;26NOV2021;10;126;21;357
Soria;26NOV2021;4;83;8;193
Baleares;26NOV2021;63;821;290;2889
Zaragoza;26NOV2021;118;1031;237;1863
Cuenca;26NOV2021;10;75;31;319
Sevilla;26NOV2021;114;1563;116;1255
DESLOCALIZADOS;26NOV2021;121;2426;225;3330
Bizkaia;26NOV2021;99;1380;283;2674
Asturias;26NOV2021;29;563;266;2709
Melilla;26NOV2021;1;129;6;89
Zaragoza;25NOV2021;139;967;249;2275
