PROVINCIA;FECHA_PRUEBA;N_ANT_POSITIVOS;N_ANT;N_PCR_POSITIVOS;N_PCR
Sevilla;19MAY2021;157;2016;195;1754
Palmas, Las;19MAY2021;22;1155;57;1588
Gipuzkoa;19MAY2021;65;1039;37;1176
Madrid;19MAY2021;704;12711;825;12197
Bizkaia;19MAY2021;92;1293;120;2447
Rioja, La;19MAY2021;15;266;22;570
Jaén;19MAY2021;40;519;126;1038
Murcia;19MAY2021;42;982;66;1489
León;19MAY2021;19;302;52;581
Ourense;19MAY2021;3;291;14;487
Segovia;19MAY2021;8;126;18;169
Málaga;19MAY2021;67;936;111;1328
Huelva;19MAY2021;37;301;75;738
Cádiz;19MAY2021;47;675;77;1256
Girona;19MAY2021;49;624;85;1937
Palencia;19MAY2021;9;149;14;169
Almería;19MAY2021;15;363;41;887
Araba/Álava;19MAY2021;9;329;11;579
Coruña, A;19MAY2021;12;679;58;2178
Zaragoza;19MAY2021;91;680;131;1487
Baleares;19MAY2021;3;1139;31;2666
Ceuta;19MAY2021;0;92;1;80
Tarragona;19MAY2021;24;495;55;1278
Valladolid;19MAY2021;43;587;18;761
Badajoz;19MAY2021;16;1275;37;850
Huesca;19MAY2021;9;113;9;255
Teruel;19MAY2021;2;43;8;106
Albacete;19MAY2021;8;187;20;500
Valencia/València;19MAY2021;26;806;68;3134
Soria;19MAY2021;3;77;8;205
Cantabria;19MAY2021;1;100;43;1232
Toledo;19MAY2021;31;430;63;724
Córdoba;19MAY2021;35;975;49;655
Cuenca;19MAY2021;1;54;16;277
Navarra;19MAY2021;22;984;77;1607
Lugo;19MAY2021;3;176;26;695
Santa Cruz de Tenerife;19MAY2021;36;514;74;2034
Asturias;19MAY2021;8;244;73;2413
Salamanca;19MAY2021;6;151;23;883
Alicante/Alacant;19MAY2021;13;593;62;1348
Pontevedra;19MAY2021;8;768;116;2170
Castellón/Castelló;19MAY2021;13;211;23;610
Granada;19MAY2021;42;531;176;1652
Melilla;19MAY2021;6;124;4;48
Lleida;19MAY2021;17;393;26;721
Barcelona;19MAY2021;205;4962;419;12381
Ciudad Real;19MAY2021;12;211;39;520
Cáceres;19MAY2021;5;348;16;609
Zamora;19MAY2021;4;75;9;204
Ávila;19MAY2021;8;190;9;186
Burgos;19MAY2021;51;543;17;384
Guadalajara;19MAY2021;9;151;13;290
Córdoba;18MAY2021;38;740;63;616
Huelva;18MAY2021;23;366;83;843
Cádiz;18MAY2021;38;731;91;1364
Cáceres;18MAY2021;9;703;16;1034
Toledo;18MAY2021;47;413;101;1037
Ciudad Real;18MAY2021;11;223;21;635
Palmas, Las;18MAY2021;23;1021;44;1912
Asturias;18MAY2021;6;252;62;2551
Soria;18MAY2021;7;68;4;187
Baleares;18MAY2021;8;1193;51;2539
Palencia;18MAY2021;8;174;10;191
Madrid;18MAY2021;804;13575;950;13883
Alicante/Alacant;18MAY2021;18;650;57;1982
Castellón/Castelló;18MAY2021;8;229;16;591
Málaga;18MAY2021;57;1181;128;2011
Huesca;18MAY2021;6;105;24;290
Burgos;18MAY2021;58;429;23;479
Ceuta;18MAY2021;0;58;1;38
Gipuzkoa;18MAY2021;51;981;62;1488
Girona;18MAY2021;43;638;54;2397
Araba/Álava;18MAY2021;8;335;15;597
Teruel;18MAY2021;2;45;12;130
Zaragoza;18MAY2021;67;704;175;1772
Pontevedra;18MAY2021;8;896;70;1665
Murcia;18MAY2021;56;1176;67;1943
Salamanca;18MAY2021;9;188;13;127
Coruña, A;18MAY2021;16;854;67;2083
Melilla;18MAY2021;2;161;2;88
Valladolid;18MAY2021;58;665;12;789
León;18MAY2021;24;347;74;718
Jaén;18MAY2021;47;570;117;1333
Cuenca;18MAY2021;2;50;6;201
Bizkaia;18MAY2021;95;1291;122;2432
Valencia/València;18MAY2021;23;847;92;3292
Navarra;18MAY2021;33;1034;63;1670
Lugo;18MAY2021;3;296;12;578
Rioja, La;18MAY2021;28;550;17;519
Sevilla;18MAY2021;189;2299;267;1962
Barcelona;18MAY2021;189;5287;499;14009
Badajoz;18MAY2021;21;1469;50;927
Ourense;18MAY2021;1;353;14;463
Guadalajara;18MAY2021;16;151;37;354
Zamora;18MAY2021;7;82;10;235
Santa Cruz de Tenerife;18MAY2021;24;648;35;1722
Segovia;18MAY2021;11;153;19;239
Albacete;18MAY2021;16;176;17;624
Lleida;18MAY2021;13;416;45;938
Tarragona;18MAY2021;21;628;51;1655
Almería;18MAY2021;5;571;74;1283
Cantabria;18MAY2021;1;73;50;1442
Granada;18MAY2021;48;557;199;1986
Ávila;18MAY2021;13;166;16;196
Madrid;17MAY2021;976;14133;517;10604
León;17MAY2021;43;433;24;476
Ceuta;17MAY2021;0;84;1;76
Cantabria;17MAY2021;8;105;56;1308
Valladolid;17MAY2021;38;567;28;947
Cuenca;17MAY2021;3;84;9;180
Zamora;17MAY2021;0;63;29;369
Albacete;17MAY2021;3;194;16;463
Ourense;17MAY2021;1;285;5;423
Badajoz;17MAY2021;12;859;37;1067
Cádiz;17MAY2021;31;812;58;1107
Tarragona;17MAY2021;33;707;41;1442
Asturias;17MAY2021;7;263;59;2371
Lleida;17MAY2021;25;490;35;926
Gipuzkoa;17MAY2021;39;1037;53;1555
Alicante/Alacant;17MAY2021;16;809;29;1681
Murcia;17MAY2021;62;1185;38;1483
Burgos;17MAY2021;46;563;10;519
Baleares;17MAY2021;6;1398;57;2466
Soria;17MAY2021;1;42;2;221
Málaga;17MAY2021;62;1000;87;1223
Barcelona;17MAY2021;286;6093;516;12650
Huelva;17MAY2021;21;540;96;939
Toledo;17MAY2021;54;425;54;764
Palencia;17MAY2021;15;149;22;169
Córdoba;17MAY2021;40;1081;34;565
Rioja, La;17MAY2021;15;251;19;515
Palmas, Las;17MAY2021;24;1128;42;1330
Huesca;17MAY2021;10;157;18;363
Castellón/Castelló;17MAY2021;8;264;24;685
Teruel;17MAY2021;2;50;5;200
Almería;17MAY2021;9;526;43;954
Santa Cruz de Tenerife;17MAY2021;26;713;46;1644
Valencia/València;17MAY2021;25;917;51;3589
Bizkaia;17MAY2021;78;1112;61;2404
Granada;17MAY2021;54;395;149;1838
Zaragoza;17MAY2021;73;665;174;1773
Girona;17MAY2021;56;825;89;1559
Coruña, A;17MAY2021;10;538;45;2261
Segovia;17MAY2021;16;141;6;200
Jaén;17MAY2021;40;593;39;537
Pontevedra;17MAY2021;11;656;33;1578
Salamanca;17MAY2021;8;190;12;524
Guadalajara;17MAY2021;14;174;15;261
Araba/Álava;17MAY2021;11;325;12;565
Ciudad Real;17MAY2021;11;237;30;762
Lugo;17MAY2021;2;89;4;551
Sevilla;17MAY2021;218;2827;78;1013
Cáceres;17MAY2021;0;511;18;685
Melilla;17MAY2021;6;152;3;51
Navarra;17MAY2021;31;1122;59;1289
Ávila;17MAY2021;6;138;15;246
Ourense;16MAY2021;3;273;14;530
Córdoba;16MAY2021;11;322;12;400
Teruel;16MAY2021;1;31;1;59
Girona;16MAY2021;19;275;25;454
Granada;16MAY2021;28;185;39;388
Huesca;16MAY2021;7;60;0;53
Ceuta;16MAY2021;0;65;0;28
Huelva;16MAY2021;7;69;15;165
Castellón/Castelló;16MAY2021;3;147;2;192
Cuenca;16MAY2021;4;43;7;105
Alicante/Alacant;16MAY2021;11;323;11;797
Madrid;16MAY2021;201;3047;226;4064
Cantabria;16MAY2021;0;71;26;693
León;16MAY2021;10;123;14;169
Pontevedra;16MAY2021;5;572;49;1644
Valladolid;16MAY2021;25;195;9;384
Almería;16MAY2021;2;65;18;487
Zamora;16MAY2021;6;48;2;60
Burgos;16MAY2021;31;239;3;200
Ávila;16MAY2021;11;94;2;80
Valencia/València;16MAY2021;8;442;20;1071
Albacete;16MAY2021;7;122;10;329
Ciudad Real;16MAY2021;5;115;19;294
Cádiz;16MAY2021;9;233;47;882
Lugo;16MAY2021;1;79;7;338
Santa Cruz de Tenerife;16MAY2021;13;269;60;858
Melilla;16MAY2021;0;69;2;41
Baleares;16MAY2021;7;1128;29;1405
Asturias;16MAY2021;2;97;45;1609
Palmas, Las;16MAY2021;9;396;53;1192
Badajoz;16MAY2021;11;466;18;514
Zaragoza;16MAY2021;29;264;29;495
Gipuzkoa;16MAY2021;31;515;68;1519
Sevilla;16MAY2021;69;825;77;664
Murcia;16MAY2021;8;206;21;795
Cáceres;16MAY2021;2;126;8;287
Bizkaia;16MAY2021;62;531;75;1953
Soria;16MAY2021;3;37;1;95
Segovia;16MAY2021;4;48;13;191
Málaga;16MAY2021;22;236;23;669
Jaén;16MAY2021;26;158;25;309
Toledo;16MAY2021;7;81;9;224
Guadalajara;16MAY2021;11;65;4;47
Rioja, La;16MAY2021;7;147;8;422
Salamanca;16MAY2021;0;50;1;197
Tarragona;16MAY2021;14;232;21;260
Palencia;16MAY2021;4;78;10;139
Araba/Álava;16MAY2021;13;158;14;525
Coruña, A;16MAY2021;7;451;64;3067
Barcelona;16MAY2021;97;1363;77;3058
Lleida;16MAY2021;10;195;14;181
Navarra;16MAY2021;8;361;79;1099
Segovia;15MAY2021;5;56;2;108
Melilla;15MAY2021;2;94;3;58
Madrid;15MAY2021;178;3527;659;9935
Huelva;15MAY2021;6;84;31;343
Asturias;15MAY2021;4;124;53;1739
Valladolid;15MAY2021;26;255;10;405
Gipuzkoa;15MAY2021;41;522;41;1145
Guadalajara;15MAY2021;8;94;13;144
Alicante/Alacant;15MAY2021;10;486;24;1463
Murcia;15MAY2021;15;463;44;1532
Castellón/Castelló;15MAY2021;8;161;4;397
Albacete;15MAY2021;3;86;16;307
Huesca;15MAY2021;5;48;10;131
Cuenca;15MAY2021;2;21;6;130
Zaragoza;15MAY2021;33;300;22;626
Sevilla;15MAY2021;70;796;188;1662
Salamanca;15MAY2021;6;72;3;313
Cáceres;15MAY2021;6;120;12;694
Lleida;15MAY2021;7;223;10;299
Palmas, Las;15MAY2021;13;447;42;1504
Granada;15MAY2021;48;207;57;732
Navarra;15MAY2021;22;343;90;1052
Ávila;15MAY2021;12;132;2;229
Burgos;15MAY2021;27;262;12;377
Coruña, A;15MAY2021;10;430;57;2642
Ourense;15MAY2021;2;229;14;743
Toledo;15MAY2021;18;137;46;357
Girona;15MAY2021;23;325;53;904
Teruel;15MAY2021;0;29;0;45
Córdoba;15MAY2021;20;330;38;555
León;15MAY2021;7;144;42;456
Ceuta;15MAY2021;0;50;0;45
Badajoz;15MAY2021;9;495;20;772
Bizkaia;15MAY2021;78;709;87;2068
Soria;15MAY2021;0;24;3;114
Rioja, La;15MAY2021;18;178;7;306
Ciudad Real;15MAY2021;6;134;15;254
Valencia/València;15MAY2021;19;467;44;2077
Jaén;15MAY2021;29;128;50;544
Pontevedra;15MAY2021;4;459;63;2574
Tarragona;15MAY2021;22;235;31;487
Santa Cruz de Tenerife;15MAY2021;6;331;41;1359
Zamora;15MAY2021;3;58;2;67
Cádiz;15MAY2021;10;224;58;833
Cantabria;15MAY2021;1;59;37;1015
Araba/Álava;15MAY2021;10;109;8;510
Almería;15MAY2021;5;59;45;825
Barcelona;15MAY2021;103;1662;122;5960
Lugo;15MAY2021;4;141;7;351
Palencia;15MAY2021;5;119;3;161
Baleares;15MAY2021;3;1348;60;3271
Málaga;15MAY2021;18;259;69;1194
Toledo;14MAY2021;45;404;109;1080
Tarragona;14MAY2021;17;491;41;1350
Ceuta;14MAY2021;6;116;4;78
Pontevedra;14MAY2021;8;683;94;3269
Córdoba;14MAY2021;38;695;46;531
Burgos;14MAY2021;46;488;11;375
Guadalajara;14MAY2021;12;148;36;321
Sevilla;14MAY2021;168;1664;254;1861
Huelva;14MAY2021;29;265;87;732
Madrid;14MAY2021;817;12787;840;13082
Málaga;14MAY2021;77;1030;110;1702
Rioja, La;14MAY2021;27;366;25;322
Lugo;14MAY2021;0;269;5;582
Cáceres;14MAY2021;2;518;36;924
Badajoz;14MAY2021;14;1283;47;863
Soria;14MAY2021;1;48;1;127
Granada;14MAY2021;83;678;212;1720
Araba/Álava;14MAY2021;13;275;17;392
Cuenca;14MAY2021;4;75;10;305
Castellón/Castelló;14MAY2021;18;294;24;589
Navarra;14MAY2021;27;879;107;1670
Coruña, A;14MAY2021;9;706;73;2640
Gipuzkoa;14MAY2021;51;937;91;1359
Alicante/Alacant;14MAY2021;15;817;60;1764
León;14MAY2021;28;324;41;553
Valencia/València;14MAY2021;25;822;87;3472
Santa Cruz de Tenerife;14MAY2021;27;650;52;1441
Palencia;14MAY2021;4;130;20;181
Lleida;14MAY2021;21;371;46;1146
Bizkaia;14MAY2021;97;1395;108;2682
Palmas, Las;14MAY2021;19;980;45;1663
Teruel;14MAY2021;1;43;7;174
Barcelona;14MAY2021;224;4718;463;13085
Salamanca;14MAY2021;20;271;22;393
Ávila;14MAY2021;9;155;6;146
Jaén;14MAY2021;41;414;99;995
Murcia;14MAY2021;37;903;35;1035
Almería;14MAY2021;6;321;36;822
Albacete;14MAY2021;15;145;14;567
Zaragoza;14MAY2021;60;581;147;1565
Huesca;14MAY2021;9;111;29;316
Ciudad Real;14MAY2021;11;209;62;741
Cantabria;14MAY2021;2;80;48;1262
Zamora;14MAY2021;11;71;3;342
Cádiz;14MAY2021;31;630;55;1077
Baleares;14MAY2021;8;1540;35;3494
Asturias;14MAY2021;7;204;69;1969
Girona;14MAY2021;48;556;76;1893
Melilla;14MAY2021;4;152;8;63
Segovia;14MAY2021;11;157;12;181
Ourense;14MAY2021;5;436;19;417
Valladolid;14MAY2021;56;632;20;571
Santa Cruz de Tenerife;13MAY2021;22;705;50;1872
Navarra;13MAY2021;27;927;100;1236
Soria;13MAY2021;3;570;5;117
Guadalajara;13MAY2021;17;179;34;287
Cádiz;13MAY2021;30;542;69;974
Lugo;13MAY2021;1;257;12;586
Granada;13MAY2021;52;725;174;1501
Coruña, A;13MAY2021;12;754;67;2103
Segovia;13MAY2021;10;129;12;162
Zaragoza;13MAY2021;80;626;139;1342
Almería;13MAY2021;7;222;52;924
Badajoz;13MAY2021;20;1163;53;703
Ávila;13MAY2021;9;1170;24;121
Bizkaia;13MAY2021;112;1443;115;1963
Murcia;13MAY2021;39;986;43;1025
Zamora;13MAY2021;2;65;29;305
Cuenca;13MAY2021;0;47;7;217
Lleida;13MAY2021;16;337;47;1005
Tarragona;13MAY2021;17;793;35;941
Burgos;13MAY2021;44;465;10;305
Melilla;13MAY2021;2;105;2;52
Sevilla;13MAY2021;148;1741;225;1551
Palencia;13MAY2021;15;135;9;123
Palmas, Las;13MAY2021;9;1152;49;1709
Ceuta;13MAY2021;3;103;1;32
Ciudad Real;13MAY2021;22;210;24;496
Madrid;13MAY2021;737;13220;1000;12102
Valladolid;13MAY2021;16;278;13;226
Ourense;13MAY2021;3;334;15;356
Alicante/Alacant;13MAY2021;9;625;40;1180
Valencia/València;13MAY2021;21;836;70;2472
Córdoba;13MAY2021;33;707;91;641
Teruel;13MAY2021;7;47;7;121
Castellón/Castelló;13MAY2021;14;285;15;511
Huelva;13MAY2021;22;319;80;769
Cantabria;13MAY2021;0;64;53;1208
Málaga;13MAY2021;81;1070;116;1339
Jaén;13MAY2021;30;407;118;955
León;13MAY2021;38;291;61;473
Araba/Álava;13MAY2021;14;288;12;503
Cáceres;13MAY2021;5;601;26;822
Toledo;13MAY2021;49;394;101;624
Salamanca;13MAY2021;12;172;16;445
Gipuzkoa;13MAY2021;53;995;54;1376
Girona;13MAY2021;38;539;97;1854
Barcelona;13MAY2021;192;4804;469;11442
Albacete;13MAY2021;7;168;25;518
Asturias;13MAY2021;6;199;70;2120
Pontevedra;13MAY2021;11;879;80;2917
Rioja, La;13MAY2021;27;410;20;404
Baleares;13MAY2021;7;1339;60;2903
Huesca;13MAY2021;15;126;24;324
Bizkaia;12MAY2021;113;1373;134;2666
Gipuzkoa;12MAY2021;79;1131;76;1814
Rioja, La;12MAY2021;29;310;18;441
Asturias;12MAY2021;7;234;75;2793
Murcia;12MAY2021;30;985;71;1638
Soria;12MAY2021;3;62;3;165
Castellón/Castelló;12MAY2021;11;236;19;656
Salamanca;12MAY2021;6;163;18;589
Badajoz;12MAY2021;19;961;35;1019
Segovia;12MAY2021;5;152;7;171
Albacete;12MAY2021;10;170;22;558
Melilla;12MAY2021;7;128;6;74
Navarra;12MAY2021;31;1004;118;1470
León;12MAY2021;16;331;35;556
Ceuta;12MAY2021;0;96;0;53
Cáceres;12MAY2021;9;639;20;723
Cantabria;12MAY2021;5;83;65;1354
Alicante/Alacant;12MAY2021;11;565;30;1374
Ourense;12MAY2021;3;293;10;408
Guadalajara;12MAY2021;15;141;37;340
Coruña, A;12MAY2021;9;807;56;3059
Burgos;12MAY2021;64;489;18;386
Córdoba;12MAY2021;37;745;34;480
Zamora;12MAY2021;4;81;8;264
Barcelona;12MAY2021;186;4972;526;13468
Tarragona;12MAY2021;25;531;74;1263
Lugo;12MAY2021;2;130;11;507
Teruel;12MAY2021;5;63;3;126
Huesca;12MAY2021;11;91;25;274
Málaga;12MAY2021;69;990;132;1646
Valencia/València;12MAY2021;19;791;85;3039
Almería;12MAY2021;6;317;61;1081
Ciudad Real;12MAY2021;15;234;27;506
Sevilla;12MAY2021;191;2192;295;1737
Palencia;12MAY2021;3;158;17;161
Girona;12MAY2021;43;574;180;2827
Baleares;12MAY2021;6;1022;41;2902
Palmas, Las;12MAY2021;16;1115;55;1687
Lleida;12MAY2021;17;413;48;1409
Jaén;12MAY2021;49;619;86;722
Granada;12MAY2021;77;822;219;1903
Ávila;12MAY2021;8;185;5;153
Toledo;12MAY2021;37;440;98;789
Pontevedra;12MAY2021;8;786;82;2641
Huelva;12MAY2021;24;270;96;682
Madrid;12MAY2021;819;12317;954;13030
Cuenca;12MAY2021;4;74;21;282
Santa Cruz de Tenerife;12MAY2021;18;592;88;1775
Zaragoza;12MAY2021;75;656;143;1642
Cádiz;12MAY2021;31;714;93;1289
Araba/Álava;12MAY2021;12;276;17;600
Valladolid;12MAY2021;39;660;19;614
Málaga;11MAY2021;57;1516;113;1735
Girona;11MAY2021;45;679;98;2236
Segovia;11MAY2021;10;181;12;187
Coruña, A;11MAY2021;9;870;64;3986
Zamora;11MAY2021;6;71;8;367
Huelva;11MAY2021;25;336;74;604
Castellón/Castelló;11MAY2021;3;283;9;587
Murcia;11MAY2021;29;1024;53;1959
Albacete;11MAY2021;7;169;8;553
Santa Cruz de Tenerife;11MAY2021;38;760;51;1938
Madrid;11MAY2021;787;12323;1096;14654
Tarragona;11MAY2021;28;870;66;1653
Palencia;11MAY2021;13;631;13;162
Córdoba;11MAY2021;30;987;82;648
Araba/Álava;11MAY2021;11;286;16;614
Melilla;11MAY2021;7;114;5;65
Lleida;11MAY2021;16;342;18;418
Barcelona;11MAY2021;220;5177;622;15552
Cuenca;11MAY2021;2;59;10;244
Rioja, La;11MAY2021;23;402;30;743
Navarra;11MAY2021;24;923;78;1936
Bizkaia;11MAY2021;125;1340;153;2573
Ourense;11MAY2021;2;320;16;582
Cáceres;11MAY2021;3;405;30;883
Valencia/València;11MAY2021;29;920;84;3318
Soria;11MAY2021;2;69;0;189
Asturias;11MAY2021;2;218;69;2695
Ceuta;11MAY2021;0;52;1;57
Zaragoza;11MAY2021;68;774;142;1671
León;11MAY2021;20;352;38;575
Cantabria;11MAY2021;4;75;75;1455
Granada;11MAY2021;61;681;214;1881
Teruel;11MAY2021;0;56;3;153
Burgos;11MAY2021;28;380;10;396
Pontevedra;11MAY2021;6;764;127;3241
Valladolid;11MAY2021;30;548;22;521
Sevilla;11MAY2021;169;2167;188;1655
Guadalajara;11MAY2021;7;143;25;291
Badajoz;11MAY2021;16;1138;57;909
Salamanca;11MAY2021;7;229;13;545
Toledo;11MAY2021;61;437;101;1094
Lugo;11MAY2021;1;329;10;529
Jaén;11MAY2021;35;671;81;1018
Alicante/Alacant;11MAY2021;13;585;61;1863
Almería;11MAY2021;14;298;60;1077
Ávila;11MAY2021;12;142;3;195
Cádiz;11MAY2021;36;623;90;1386
Baleares;11MAY2021;11;954;58;2238
Gipuzkoa;11MAY2021;68;1245;90;1743
Palmas, Las;11MAY2021;13;928;78;2021
Ciudad Real;11MAY2021;9;253;25;558
Huesca;11MAY2021;5;102;20;328
Santa Cruz de Tenerife;10MAY2021;25;707;58;1535
Lleida;10MAY2021;26;413;43;1168
Toledo;10MAY2021;47;451;46;710
Coruña, A;10MAY2021;12;812;77;4467
Madrid;10MAY2021;1035;12831;576;10474
Málaga;10MAY2021;56;1155;94;1592
Valladolid;10MAY2021;24;694;22;913
Zamora;10MAY2021;5;65;18;359
Palencia;10MAY2021;4;114;21;203
Ourense;10MAY2021;3;391;9;321
Cáceres;10MAY2021;5;957;29;825
Gipuzkoa;10MAY2021;85;1261;77;1350
Ceuta;10MAY2021;1;85;2;75
Soria;10MAY2021;7;74;2;202
Valencia/València;10MAY2021;22;907;99;3482
Asturias;10MAY2021;10;229;74;2910
León;10MAY2021;40;416;60;672
Cádiz;10MAY2021;46;970;61;954
Huesca;10MAY2021;9;118;27;395
Bizkaia;10MAY2021;95;1177;129;2768
Girona;10MAY2021;83;898;82;1837
Zaragoza;10MAY2021;69;635;199;2061
Granada;10MAY2021;61;409;215;1911
Melilla;10MAY2021;7;156;6;53
Tarragona;10MAY2021;40;767;66;1339
Navarra;10MAY2021;39;1111;72;1684
Segovia;10MAY2021;14;201;13;216
Cuenca;10MAY2021;6;68;9;205
Sevilla;10MAY2021;205;2790;172;1355
Rioja, La;10MAY2021;33;428;14;424
Ávila;10MAY2021;8;166;46;258
Cantabria;10MAY2021;4;61;69;1457
Córdoba;10MAY2021;47;980;41;470
Guadalajara;10MAY2021;13;198;33;311
Pontevedra;10MAY2021;16;1030;77;2052
Murcia;10MAY2021;32;1157;52;1587
Alicante/Alacant;10MAY2021;18;659;22;1522
Ciudad Real;10MAY2021;17;293;29;676
Huelva;10MAY2021;40;714;66;663
Albacete;10MAY2021;8;152;20;409
Castellón/Castelló;10MAY2021;19;289;27;665
Baleares;10MAY2021;12;1141;83;2588
Burgos;10MAY2021;66;672;10;486
Teruel;10MAY2021;2;46;10;218
Badajoz;10MAY2021;11;738;30;950
Salamanca;10MAY2021;9;209;40;469
Araba/Álava;10MAY2021;12;331;19;676
Almería;10MAY2021;20;286;35;920
Barcelona;10MAY2021;356;6324;599;12711
Lugo;10MAY2021;1;249;13;427
Jaén;10MAY2021;37;810;69;828
Palmas, Las;10MAY2021;18;915;34;972
Toledo;09MAY2021;19;147;5;206
Araba/Álava;09MAY2021;13;110;18;428
Bizkaia;09MAY2021;71;697;96;2447
Segovia;09MAY2021;8;70;11;140
Burgos;09MAY2021;34;292;10;196
Asturias;09MAY2021;3;86;56;1906
Ourense;09MAY2021;0;230;13;1215
Cáceres;09MAY2021;3;152;22;391
Murcia;09MAY2021;10;183;18;722
Baleares;09MAY2021;9;886;31;1036
Albacete;09MAY2021;6;102;7;287
Castellón/Castelló;09MAY2021;2;90;1;178
Sevilla;09MAY2021;62;848;89;820
Zamora;09MAY2021;3;45;0;61
Madrid;09MAY2021;214;2530;296;4760
Málaga;09MAY2021;24;212;24;642
Navarra;09MAY2021;18;397;77;1055
Jaén;09MAY2021;27;171;32;379
Alicante/Alacant;09MAY2021;5;341;7;727
Ciudad Real;09MAY2021;12;120;0;195
Granada;09MAY2021;28;144;37;458
Ávila;09MAY2021;1;55;2;75
Zaragoza;09MAY2021;20;237;32;652
Huesca;09MAY2021;6;52;4;63
Palencia;09MAY2021;2;80;12;130
Córdoba;09MAY2021;17;310;26;387
Melilla;09MAY2021;3;67;1;25
Cádiz;09MAY2021;15;218;22;611
Guadalajara;09MAY2021;13;84;2;63
Teruel;09MAY2021;3;41;4;52
León;09MAY2021;9;120;13;178
Huelva;09MAY2021;8;78;31;239
Valladolid;09MAY2021;21;182;17;418
Cuenca;09MAY2021;6;43;10;167
Soria;09MAY2021;0;24;4;127
Girona;09MAY2021;23;272;34;472
Coruña, A;09MAY2021;3;384;75;4091
Pontevedra;09MAY2021;5;554;70;2509
Gipuzkoa;09MAY2021;68;782;70;1446
Cantabria;09MAY2021;2;60;57;800
Santa Cruz de Tenerife;09MAY2021;13;296;42;933
Salamanca;09MAY2021;3;52;4;294
Valencia/València;09MAY2021;8;347;22;1029
Lleida;09MAY2021;22;234;11;171
Barcelona;09MAY2021;146;1410;135;3472
Almería;09MAY2021;5;48;29;606
Rioja, La;09MAY2021;30;317;12;305
Badajoz;09MAY2021;8;412;6;638
Tarragona;09MAY2021;17;263;14;247
Palmas, Las;09MAY2021;9;384;27;1082
Lugo;09MAY2021;0;92;13;759
Ceuta;09MAY2021;0;21;0;34
Baleares;08MAY2021;8;1001;75;2180
Córdoba;08MAY2021;19;275;17;471
Cantabria;08MAY2021;4;59;90;1258
Coruña, A;08MAY2021;7;352;60;4959
Palencia;08MAY2021;6;82;12;163
Valencia/València;08MAY2021;15;467;37;2115
Teruel;08MAY2021;0;45;0;52
Albacete;08MAY2021;4;87;8;246
Madrid;08MAY2021;248;3592;761;10045
Castellón/Castelló;08MAY2021;4;132;8;307
Murcia;08MAY2021;22;417;36;1490
Almería;08MAY2021;6;61;74;859
Asturias;08MAY2021;5;86;58;2161
Santa Cruz de Tenerife;08MAY2021;14;384;66;1397
Huelva;08MAY2021;5;58;24;277
Lugo;08MAY2021;3;67;11;869
Toledo;08MAY2021;23;154;46;427
Ciudad Real;08MAY2021;8;131;22;402
Tarragona;08MAY2021;22;280;43;590
Barcelona;08MAY2021;161;1853;194;6906
Segovia;08MAY2021;3;65;3;151
Zamora;08MAY2021;5;48;2;69
Cádiz;08MAY2021;12;238;37;762
León;08MAY2021;11;113;19;390
Ceuta;08MAY2021;0;28;0;20
Huesca;08MAY2021;9;61;7;155
Sevilla;08MAY2021;62;748;207;1632
Girona;08MAY2021;52;315;76;930
Zaragoza;08MAY2021;35;343;36;664
Gipuzkoa;08MAY2021;61;728;102;1668
Rioja, La;08MAY2021;2;55;5;429
Málaga;08MAY2021;25;253;57;1090
Granada;08MAY2021;43;185;61;796
Soria;08MAY2021;4;48;8;132
Guadalajara;08MAY2021;9;70;13;161
Cáceres;08MAY2021;4;120;29;552
Jaén;08MAY2021;22;137;57;731
Navarra;08MAY2021;15;333;146;1511
Araba/Álava;08MAY2021;10;124;21;466
Lleida;08MAY2021;15;194;22;310
Melilla;08MAY2021;5;74;11;49
Badajoz;08MAY2021;6;418;18;767
Cuenca;08MAY2021;5;29;15;236
Ourense;08MAY2021;3;200;5;1020
Pontevedra;08MAY2021;7;476;89;3259
Bizkaia;08MAY2021;80;691;133;2122
Palmas, Las;08MAY2021;5;409;33;1181
Salamanca;08MAY2021;5;59;15;432
Alicante/Alacant;08MAY2021;10;411;12;1374
Burgos;08MAY2021;26;292;21;449
Valladolid;08MAY2021;18;206;8;387
Ávila;08MAY2021;0;46;3;193
Zaragoza;07MAY2021;94;729;167;1725
Palmas, Las;07MAY2021;15;848;61;1369
Melilla;07MAY2021;8;124;8;60
Alicante/Alacant;07MAY2021;13;735;56;1914
Toledo;07MAY2021;63;486;92;889
Segovia;07MAY2021;7;154;10;232
Murcia;07MAY2021;27;864;66;1366
Asturias;07MAY2021;5;192;92;3146
Cantabria;07MAY2021;5;76;77;1676
Valladolid;07MAY2021;50;599;28;606
Salamanca;07MAY2021;13;163;14;292
Gipuzkoa;07MAY2021;115;1314;119;2010
Burgos;07MAY2021;79;656;13;372
Lleida;07MAY2021;24;469;74;1844
Teruel;07MAY2021;8;49;7;163
Santa Cruz de Tenerife;07MAY2021;13;698;40;1457
Navarra;07MAY2021;35;879;144;1546
Girona;07MAY2021;91;702;143;2683
Ávila;07MAY2021;9;167;10;150
Lugo;07MAY2021;2;262;12;750
Córdoba;07MAY2021;37;582;67;520
Tarragona;07MAY2021;23;837;65;1460
Huelva;07MAY2021;16;226;67;740
