PROVINCIA;FECHA_PRUEBA;N_ANT_POSITIVOS;N_ANT;N_PCR_POSITIVOS;N_PCR
Toledo;04APR2021;19;155;15;262
Salamanca;04APR2021;7;64;1;233
Teruel;04APR2021;0;26;7;63
Cádiz;04APR2021;28;282;40;843
Tarragona;04APR2021;31;286;36;358
Almería;04APR2021;14;80;67;878
Alicante/Alacant;04APR2021;2;201;20;708
Granada;04APR2021;56;181;84;533
Córdoba;04APR2021;47;361;40;516
Sevilla;04APR2021;123;891;78;551
Santa Cruz de Tenerife;04APR2021;25;299;43;843
Soria;04APR2021;7;39;8;136
Ciudad Real;04APR2021;20;137;19;369
Valladolid;04APR2021;35;212;6;380
Gipuzkoa;04APR2021;100;665;122;1589
Rioja, La;04APR2021;12;151;33;355
Burgos;04APR2021;67;236;5;178
Navarra;04APR2021;72;484;121;1217
Palmas, Las;04APR2021;19;468;81;1061
Ceuta;04APR2021;38;349;3;25
Segovia;04APR2021;12;84;26;212
Ourense;04APR2021;2;196;9;243
Araba/Álava;04APR2021;51;249;24;784
Barcelona;04APR2021;276;1929;286;4167
Valencia/València;04APR2021;7;290;25;1045
Sevilla;03APR2021;138;1049;92;945
;03APR2021;70;1077;98;2148
Soria;03APR2021;9;40;4;188
Cádiz;03APR2021;35;317;31;926
Pontevedra;03APR2021;7;438;21;794
Ciudad Real;03APR2021;18;125;21;484
Zaragoza;03APR2021;75;357;93;951
Coruña, A;03APR2021;8;442;60;1943
Gipuzkoa;03APR2021;78;642;82;1150
Palencia;03APR2021;22;148;7;164
Alicante/Alacant;03APR2021;12;282;29;812
Almería;03APR2021;18;124;68;722
Toledo;03APR2021;25;142;23;272
Girona;03APR2021;54;336;51;635
Málaga;03APR2021;31;264;40;949
Albacete;03APR2021;1;80;3;335
Burgos;03APR2021;60;295;12;374
Ourense;03APR2021;2;398;8;224
Huesca;03APR2021;11;41;23;259
Palmas, Las;03APR2021;22;569;49;1279
Badajoz;03APR2021;21;657;66;1325
Valladolid;03APR2021;29;285;12;572
Santa Cruz de Tenerife;03APR2021;30;426;53;855
Cáceres;03APR2021;6;206;25;725
Tarragona;03APR2021;35;318;56;788
Salamanca;03APR2021;10;52;34;412
Guadalajara;03APR2021;17;75;11;213
Valencia/València;03APR2021;21;473;61;2212
Rioja, La;03APR2021;14;228;14;192
Granada;03APR2021;44;192;67;837
Navarra;03APR2021;67;508;113;1176
Zamora;03APR2021;2;50;3;113
Teruel;03APR2021;1;30;4;68
Jaén;03APR2021;21;158;39;475
Bizkaia;03APR2021;91;635;94;2060
Castellón/Castelló;03APR2021;3;114;24;290
Baleares;03APR2021;14;2084;43;1786
Madrid;03APR2021;520;3948;476;6373
Lugo;03APR2021;2;66;4;265
Córdoba;03APR2021;92;449;66;699
Ávila;03APR2021;16;127;2;249
Asturias;03APR2021;6;124;97;2165
Lleida;03APR2021;67;288;39;661
Araba/Álava;03APR2021;43;263;37;573
Ceuta;03APR2021;23;177;2;20
Cantabria;03APR2021;3;62;61;1272
Murcia;03APR2021;43;496;50;1026
León;03APR2021;8;104;26;493
Melilla;03APR2021;8;87;3;39
Barcelona;03APR2021;342;2596;346;5687
Cuenca;03APR2021;1;33;2;111
Huelva;03APR2021;9;124;8;352
Segovia;03APR2021;23;97;73;313
Castellón/Castelló;02APR2021;2;73;2;125
Ourense;02APR2021;1;192;6;292
Palmas, Las;02APR2021;12;470;71;886
Rioja, La;02APR2021;27;304;22;253
Barcelona;02APR2021;219;1928;229;3698
Baleares;02APR2021;12;1665;67;2040
Coruña, A;02APR2021;9;438;42;1570
Sevilla;02APR2021;81;598;73;630
Cuenca;02APR2021;7;44;13;114
Segovia;02APR2021;16;68;7;93
Navarra;02APR2021;76;1671;157;1034
Albacete;02APR2021;7;106;2;118
Santa Cruz de Tenerife;02APR2021;12;351;38;853
;02APR2021;65;844;82;1427
Zamora;02APR2021;7;55;1;44
Madrid;02APR2021;421;3845;310;3424
Huelva;02APR2021;15;114;13;132
Badajoz;02APR2021;16;656;76;822
Valladolid;02APR2021;36;246;11;189
Almería;02APR2021;16;121;52;469
Málaga;02APR2021;22;213;52;561
Soria;02APR2021;5;37;4;103
Jaén;02APR2021;35;165;38;295
Ciudad Real;02APR2021;8;118;27;180
Salamanca;02APR2021;11;77;4;168
Toledo;02APR2021;22;139;7;167
Huesca;02APR2021;3;44;3;54
Cáceres;02APR2021;6;202;27;484
Córdoba;02APR2021;51;282;8;106
Gipuzkoa;02APR2021;94;803;95;1100
Alicante/Alacant;02APR2021;13;270;18;577
Asturias;02APR2021;10;129;155;2046
Cantabria;02APR2021;1;54;75;826
Pontevedra;02APR2021;12;515;33;780
León;02APR2021;17;141;4;89
Araba/Álava;02APR2021;51;264;46;495
Lleida;02APR2021;25;205;44;351
Lugo;02APR2021;1;75;8;154
Girona;02APR2021;43;280;28;311
Teruel;02APR2021;1;32;3;51
Bizkaia;02APR2021;96;700;113;1055
Valencia/València;02APR2021;13;307;26;1091
Ávila;02APR2021;1;32;6;45
Guadalajara;02APR2021;14;88;8;73
Palencia;02APR2021;28;117;10;114
Tarragona;02APR2021;18;250;26;266
Ceuta;02APR2021;30;257;1;45
Granada;02APR2021;76;204;70;437
Burgos;02APR2021;53;172;4;180
Murcia;02APR2021;16;251;10;405
Melilla;02APR2021;10;69;3;26
Zaragoza;02APR2021;46;256;18;353
Cádiz;02APR2021;51;313;8;223
Cádiz;01APR2021;38;292;95;625
Asturias;01APR2021;13;117;110;2283
Coruña, A;01APR2021;4;477;54;1823
Gipuzkoa;01APR2021;119;818;73;1024
Girona;01APR2021;71;551;147;1749
Palmas, Las;01APR2021;18;596;117;1238
Ourense;01APR2021;3;221;8;626
Pontevedra;01APR2021;9;444;59;1636
Huelva;01APR2021;17;142;19;214
Valencia/València;01APR2021;29;766;101;2203
Ávila;01APR2021;2;59;1;51
Huesca;01APR2021;10;66;15;87
Rioja, La;01APR2021;24;376;24;255
Almería;01APR2021;15;76;127;874
Málaga;01APR2021;25;307;53;657
Badajoz;01APR2021;22;772;93;1316
Burgos;01APR2021;55;319;15;204
Sevilla;01APR2021;89;638;160;893
Bizkaia;01APR2021;117;888;139;1621
;01APR2021;83;1126;159;2402
Palencia;01APR2021;19;124;9;71
Cantabria;01APR2021;2;66;73;988
Zamora;01APR2021;5;59;0;65
Salamanca;01APR2021;7;69;8;144
Segovia;01APR2021;8;83;28;150
Toledo;01APR2021;23;157;67;360
Baleares;01APR2021;10;1574;48;1595
Alicante/Alacant;01APR2021;24;511;43;1034
Albacete;01APR2021;9;112;6;103
Zaragoza;01APR2021;44;264;22;260
Jaén;01APR2021;27;165;39;362
Córdoba;01APR2021;35;265;115;452
Soria;01APR2021;4;62;9;148
Granada;01APR2021;38;167;64;433
Tarragona;01APR2021;39;423;66;1042
Lleida;01APR2021;59;397;148;2748
León;01APR2021;11;133;3;122
Valladolid;01APR2021;41;282;30;230
Teruel;01APR2021;2;29;0;22
Cuenca;01APR2021;6;36;13;153
Castellón/Castelló;01APR2021;3;149;20;311
Lugo;01APR2021;0;78;9;269
Madrid;01APR2021;397;4642;922;6885
Ceuta;01APR2021;21;252;5;25
Araba/Álava;01APR2021;58;410;26;506
Navarra;01APR2021;65;782;103;1167
Melilla;01APR2021;8;84;10;59
Guadalajara;01APR2021;17;77;19;111
Ciudad Real;01APR2021;13;109;12;116
Santa Cruz de Tenerife;01APR2021;23;408;83;987
Murcia;01APR2021;14;265;26;538
Cáceres;01APR2021;8;249;43;831
Barcelona;01APR2021;411;4872;942;10916
Málaga;31MAR2021;80;1182;111;1173
Huelva;31MAR2021;16;425;78;623
Murcia;31MAR2021;45;850;45;786
Coruña, A;31MAR2021;14;518;62;2427
Girona;31MAR2021;71;604;145;1675
Huesca;31MAR2021;13;87;26;150
Melilla;31MAR2021;11;157;14;56
Cáceres;31MAR2021;6;502;24;955
Baleares;31MAR2021;14;1475;68;1420
Araba/Álava;31MAR2021;54;554;42;741
Badajoz;31MAR2021;25;1077;42;1265
Castellón/Castelló;31MAR2021;6;145;12;396
Almería;31MAR2021;35;702;147;1159
Madrid;31MAR2021;1534;15863;1247;9955
Lugo;31MAR2021;1;205;16;418
Albacete;31MAR2021;12;141;8;210
Lleida;31MAR2021;72;450;98;1480
Asturias;31MAR2021;20;209;150;2423
Soria;31MAR2021;9;104;11;263
León;31MAR2021;33;260;36;418
Jaén;31MAR2021;31;602;84;687
Barcelona;31MAR2021;475;5243;942;13439
Zaragoza;31MAR2021;79;573;98;991
;31MAR2021;97;1571;180;2982
Cádiz;31MAR2021;98;999;125;1063
Palencia;31MAR2021;27;152;12;111
Salamanca;31MAR2021;22;342;26;377
Toledo;31MAR2021;37;358;69;511
Navarra;31MAR2021;98;2267;91;1505
Zamora;31MAR2021;7;84;8;335
Tarragona;31MAR2021;42;468;70;1296
Burgos;31MAR2021;87;546;19;350
Gipuzkoa;31MAR2021;136;981;91;1263
Córdoba;31MAR2021;88;838;60;578
Sevilla;31MAR2021;196;1912;211;1171
Cantabria;31MAR2021;6;89;64;1511
Santa Cruz de Tenerife;31MAR2021;42;1476;82;1275
Pontevedra;31MAR2021;14;694;73;3044
Ceuta;31MAR2021;29;316;3;26
Bizkaia;31MAR2021;152;1297;135;2084
Teruel;31MAR2021;1;39;6;63
Alicante/Alacant;31MAR2021;26;536;60;1237
Rioja, La;31MAR2021;24;357;46;453
Valladolid;31MAR2021;71;701;22;577
Ciudad Real;31MAR2021;19;173;44;403
Palmas, Las;31MAR2021;15;1698;128;1500
Ávila;31MAR2021;17;196;13;105
Granada;31MAR2021;70;974;241;1295
Guadalajara;31MAR2021;40;217;57;339
Ourense;31MAR2021;1;411;12;358
Segovia;31MAR2021;21;178;31;164
Cuenca;31MAR2021;6;66;9;195
Valencia/València;31MAR2021;25;720;99;2633
Huesca;30MAR2021;12;72;17;205
Soria;30MAR2021;11;68;17;244
Badajoz;30MAR2021;26;733;81;1705
Cuenca;30MAR2021;5;56;15;148
Navarra;30MAR2021;74;1292;115;1697
Rioja, La;30MAR2021;31;370;34;434
Ávila;30MAR2021;12;143;4;155
Coruña, A;30MAR2021;11;739;71;2077
Huelva;30MAR2021;8;381;41;521
Baleares;30MAR2021;7;1107;65;2217
Almería;30MAR2021;48;578;160;1067
Zaragoza;30MAR2021;66;524;128;932
Albacete;30MAR2021;3;135;7;187
Burgos;30MAR2021;79;523;18;433
Palmas, Las;30MAR2021;37;2112;90;1544
Pontevedra;30MAR2021;13;647;113;2372
Ceuta;30MAR2021;36;314;3;33
Guadalajara;30MAR2021;35;165;56;337
Teruel;30MAR2021;0;38;7;87
Santa Cruz de Tenerife;30MAR2021;46;1891;97;1793
Cáceres;30MAR2021;5;394;41;1013
Zamora;30MAR2021;1;66;0;44
;30MAR2021;104;1430;177;3092
Castellón/Castelló;30MAR2021;4;137;21;576
Gipuzkoa;30MAR2021;97;1062;96;1213
Jaén;30MAR2021;25;742;118;755
León;30MAR2021;13;224;29;452
Málaga;30MAR2021;56;1193;109;1229
Sevilla;30MAR2021;175;2273;170;1233
Cádiz;30MAR2021;83;1320;114;1031
Valencia/València;30MAR2021;18;723;141;3640
Segovia;30MAR2021;21;218;16;153
Ourense;30MAR2021;8;328;10;356
Araba/Álava;30MAR2021;79;664;27;551
Salamanca;30MAR2021;10;127;19;439
Melilla;30MAR2021;22;157;4;63
Valladolid;30MAR2021;41;567;38;632
Toledo;30MAR2021;34;319;69;554
Lugo;30MAR2021;1;214;6;617
Bizkaia;30MAR2021;134;1138;159;1843
Asturias;30MAR2021;13;225;175;2658
Tarragona;30MAR2021;45;478;53;1553
Granada;30MAR2021;51;654;206;1197
Córdoba;30MAR2021;72;774;59;533
Cantabria;30MAR2021;2;100;78;1561
Madrid;30MAR2021;1215;13263;1326;11331
Lleida;30MAR2021;63;419;104;1569
Alicante/Alacant;30MAR2021;15;529;68;1859
Palencia;30MAR2021;22;189;26;168
Murcia;30MAR2021;46;868;64;954
Girona;30MAR2021;83;581;122;2172
Barcelona;30MAR2021;460;5583;1060;15017
Ciudad Real;30MAR2021;14;201;46;349
Cuenca;29MAR2021;3;58;12;217
Huesca;29MAR2021;5;77;25;299
Valencia/València;29MAR2021;24;796;105;3305
Ávila;29MAR2021;3;127;3;180
Palmas, Las;29MAR2021;25;1773;94;1769
Girona;29MAR2021;113;647;108;1701
Santa Cruz de Tenerife;29MAR2021;23;1517;72;1915
Burgos;29MAR2021;81;514;17;329
Baleares;29MAR2021;13;1087;73;2216
Madrid;29MAR2021;1386;14249;742;8818
Badajoz;29MAR2021;17;558;65;1338
Ourense;29MAR2021;2;337;11;340
Almería;29MAR2021;58;639;95;1025
Rioja, La;29MAR2021;32;486;16;472
Lugo;29MAR2021;2;363;6;408
Sevilla;29MAR2021;151;2030;134;1143
Cáceres;29MAR2021;7;427;30;672
Lleida;29MAR2021;87;486;108;1306
Murcia;29MAR2021;58;993;77;1305
Araba/Álava;29MAR2021;65;650;26;603
Albacete;29MAR2021;6;109;3;279
Cádiz;29MAR2021;66;1330;85;980
Tarragona;29MAR2021;33;501;42;1557
Barcelona;29MAR2021;672;6881;1002;14039
Córdoba;29MAR2021;71;1172;48;423
Segovia;29MAR2021;38;236;20;243
Zaragoza;29MAR2021;76;488;117;1354
Teruel;29MAR2021;0;38;6;91
Soria;29MAR2021;13;76;5;304
Jaén;29MAR2021;28;775;56;483
Toledo;29MAR2021;40;307;25;431
Gipuzkoa;29MAR2021;114;1157;56;1312
Castellón/Castelló;29MAR2021;3;152;25;737
Zamora;29MAR2021;0;57;10;241
León;29MAR2021;24;332;14;394
Cantabria;29MAR2021;3;90;70;1550
Ceuta;29MAR2021;29;343;4;49
Ciudad Real;29MAR2021;13;181;22;533
Navarra;29MAR2021;98;1357;104;1581
;29MAR2021;115;1512;162;2728
Bizkaia;29MAR2021;112;1083;105;2197
Alicante/Alacant;29MAR2021;19;599;56;2031
Pontevedra;29MAR2021;11;810;40;2619
Melilla;29MAR2021;20;140;4;42
Huelva;29MAR2021;20;531;62;508
Guadalajara;29MAR2021;49;191;54;333
Palencia;29MAR2021;26;170;36;214
Málaga;29MAR2021;58;1247;82;1053
Asturias;29MAR2021;12;249;163;3133
Salamanca;29MAR2021;11;112;18;492
Coruña, A;29MAR2021;8;618;60;1605
Valladolid;29MAR2021;66;560;34;647
Granada;29MAR2021;62;745;192;1463
Cantabria;28MAR2021;3;63;49;833
Málaga;28MAR2021;9;201;16;493
Cuenca;28MAR2021;0;17;8;91
Valencia/València;28MAR2021;5;251;21;887
Zamora;28MAR2021;2;33;0;54
Murcia;28MAR2021;9;215;20;722
Córdoba;28MAR2021;17;250;31;382
Huesca;28MAR2021;4;42;4;43
Cádiz;28MAR2021;18;220;30;539
Melilla;28MAR2021;1;58;6;41
Santa Cruz de Tenerife;28MAR2021;17;292;24;678
Zaragoza;28MAR2021;30;193;20;414
Palencia;28MAR2021;10;92;10;109
Valladolid;28MAR2021;19;174;13;277
Almería;28MAR2021;12;88;43;673
Araba/Álava;28MAR2021;34;261;20;466
Cáceres;28MAR2021;5;265;34;415
Segovia;28MAR2021;13;82;3;146
Baleares;28MAR2021;15;577;46;1375
Castellón/Castelló;28MAR2021;3;73;1;185
León;28MAR2021;4;76;5;99
Albacete;28MAR2021;1;64;0;107
Bizkaia;28MAR2021;82;588;83;1542
Salamanca;28MAR2021;3;36;10;288
Palmas, Las;28MAR2021;15;524;67;1218
Madrid;28MAR2021;294;3760;245;3047
Barcelona;28MAR2021;214;1580;207;3791
Huelva;28MAR2021;4;77;19;115
;28MAR2021;49;654;71;1028
Gipuzkoa;28MAR2021;66;757;54;1028
Toledo;28MAR2021;9;89;15;190
Soria;28MAR2021;11;55;11;109
Girona;28MAR2021;33;240;101;1628
Teruel;28MAR2021;3;26;4;44
Burgos;28MAR2021;42;221;5;145
Lleida;28MAR2021;49;231;32;216
Guadalajara;28MAR2021;10;56;16;69
Sevilla;28MAR2021;62;585;39;483
Alicante/Alacant;28MAR2021;5;214;13;563
Pontevedra;28MAR2021;16;460;53;1660
Jaén;28MAR2021;11;115;6;206
Ceuta;28MAR2021;10;190;4;24
Lugo;28MAR2021;1;60;11;295
Asturias;28MAR2021;6;114;132;2527
Tarragona;28MAR2021;29;239;16;281
Ciudad Real;28MAR2021;8;117;10;181
Granada;28MAR2021;23;100;50;431
Rioja, La;28MAR2021;10;113;15;221
Ávila;28MAR2021;6;54;2;105
Badajoz;28MAR2021;19;504;40;1201
Coruña, A;28MAR2021;9;246;59;2132
Ourense;28MAR2021;1;149;8;858
Navarra;28MAR2021;44;535;115;1369
Málaga;27MAR2021;31;317;56;1062
Granada;27MAR2021;27;127;41;561
Albacete;27MAR2021;4;84;3;130
Pontevedra;27MAR2021;9;370;53;2005
Palencia;27MAR2021;10;107;3;178
Melilla;27MAR2021;7;83;6;72
Girona;27MAR2021;53;283;65;1698
Almería;27MAR2021;14;101;119;1428
Baleares;27MAR2021;17;449;64;2127
Cáceres;27MAR2021;5;277;18;929
Madrid;27MAR2021;318;4590;890;9046
Alicante/Alacant;27MAR2021;8;291;26;1108
Castellón/Castelló;27MAR2021;3;77;5;350
Lugo;27MAR2021;0;100;10;538
Lleida;27MAR2021;66;294;69;857
Cádiz;27MAR2021;19;321;68;913
León;27MAR2021;8;123;18;341
Jaén;27MAR2021;13;112;33;416
Zamora;27MAR2021;0;50;2;56
Valencia/València;27MAR2021;7;375;67;1918
Ávila;27MAR2021;2;77;1;175
Salamanca;27MAR2021;2;68;1;231
Zaragoza;27MAR2021;36;280;29;507
Cuenca;27MAR2021;4;30;8;103
;27MAR2021;53;940;115;2326
Segovia;27MAR2021;16;90;22;146
Valladolid;27MAR2021;28;255;12;438
Gipuzkoa;27MAR2021;104;864;90;1862
Córdoba;27MAR2021;54;351;113;488
Toledo;27MAR2021;6;102;13;268
Bizkaia;27MAR2021;84;871;94;1989
Tarragona;27MAR2021;20;281;47;1023
Soria;27MAR2021;2;38;9;171
Huesca;27MAR2021;4;46;5;89
Sevilla;27MAR2021;76;698;144;1243
Ciudad Real;27MAR2021;6;98;17;233
Santa Cruz de Tenerife;27MAR2021;24;754;40;1527
Burgos;27MAR2021;60;260;6;267
Araba/Álava;27MAR2021;31;264;45;849
Navarra;27MAR2021;47;564;96;1841
Rioja, La;27MAR2021;17;211;29;524
Cantabria;27MAR2021;1;62;64;930
Guadalajara;27MAR2021;15;67;20;141
Barcelona;27MAR2021;211;2314;351;7922
Palmas, Las;27MAR2021;15;915;78;1869
Coruña, A;27MAR2021;8;1210;62;2540
Teruel;27MAR2021;1;32;2;45
Asturias;27MAR2021;4;120;113;2552
Huelva;27MAR2021;2;92;2;166
Murcia;27MAR2021;32;535;43;1021
Ceuta;27MAR2021;5;263;6;25
Ourense;27MAR2021;0;170;4;616
Badajoz;27MAR2021;12;530;70;1401
Girona;26MAR2021;74;624;76;2549
Segovia;26MAR2021;22;185;6;203
Santa Cruz de Tenerife;26MAR2021;32;1547;88;1552
Palencia;26MAR2021;14;220;16;128
Asturias;26MAR2021;4;257;143;2832
Castellón/Castelló;26MAR2021;2;131;15;583
Coruña, A;26MAR2021;9;996;66;2619
Baleares;26MAR2021;16;679;68;2313
Ourense;26MAR2021;0;544;5;510
Cádiz;26MAR2021;48;694;53;812
Ávila;26MAR2021;4;124;0;148
Pontevedra;26MAR2021;8;691;76;2196
Málaga;26MAR2021;54;974;110;1310
Rioja, La;26MAR2021;36;421;22;334
Zamora;26MAR2021;2;63;8;221
Cantabria;26MAR2021;3;112;51;2015
Jaén;26MAR2021;26;797;64;651
Soria;26MAR2021;7;79;13;188
Salamanca;26MAR2021;11;141;14;348
Almería;26MAR2021;25;391;124;1015
Cuenca;26MAR2021;5;61;11;172
;26MAR2021;93;1566;208;3508
Gipuzkoa;26MAR2021;100;1095;98;2077
Guadalajara;26MAR2021;39;221;51;360
Cáceres;26MAR2021;5;408;43;1134
León;26MAR2021;21;273;35;461
Granada;26MAR2021;45;365;205;1505
Sevilla;26MAR2021;143;1445;190;1620
Zaragoza;26MAR2021;54;546;101;1256
Tarragona;26MAR2021;33;469;65;2057
Lleida;26MAR2021;82;492;131;1329
Barcelona;26MAR2021;405;5927;1038;16938
Ceuta;26MAR2021;27;333;4;52
Alicante/Alacant;26MAR2021;13;531;57;1674
Teruel;26MAR2021;3;44;6;135
Badajoz;26MAR2021;18;1074;45;1788
Melilla;26MAR2021;12;161;15;90
Valencia/València;26MAR2021;27;733;122;3291
Burgos;26MAR2021;50;451;19;363
Albacete;26MAR2021;5;135;5;255
Ciudad Real;26MAR2021;12;200;24;399
Madrid;26MAR2021;1170;12912;1147;12098
Araba/Álava;26MAR2021;50;525;50;921
Toledo;26MAR2021;25;304;50;528
Huelva;26MAR2021;12;538;40;540
Córdoba;26MAR2021;82;675;111;594
Bizkaia;26MAR2021;130;1478;139;2302
Palmas, Las;26MAR2021;18;1545;91;2007
Murcia;26MAR2021;19;712;37;962
Valladolid;26MAR2021;53;569;39;667
Navarra;26MAR2021;69;1197;104;1780
Huesca;26MAR2021;7;96;12;241
Lugo;26MAR2021;2;222;17;939
Rioja, La;25MAR2021;28;415;34;495
Castellón/Castelló;25MAR2021;2;150;17;464
Huelva;25MAR2021;20;366;23;315
Navarra;25MAR2021;84;1055;147;1742
;25MAR2021;92;1400;195;3325
Palmas, Las;25MAR2021;32;1738;93;2299
Jaén;25MAR2021;31;667;39;552
Santa Cruz de Tenerife;25MAR2021;40;1468;50;1627
Baleares;25MAR2021;13;833;78;2180
Almería;25MAR2021;40;529;165;1307
Asturias;25MAR2021;13;240;194;2715
Cáceres;25MAR2021;1;269;26;999
Tarragona;25MAR2021;41;503;58;1597
Salamanca;25MAR2021;6;131;19;478
Sevilla;25MAR2021;116;1824;208;1592
Huesca;25MAR2021;6;76;11;191
Toledo;25MAR2021;23;323;54;561
Murcia;25MAR2021;39;881;55;962
Madrid;25MAR2021;1068;12375;1138;12441
Cádiz;25MAR2021;37;639;138;1042
Segovia;25MAR2021;20;150;9;113
Valladolid;25MAR2021;56;485;25;441
Lleida;25MAR2021;72;422;91;1401
Girona;25MAR2021;70;694;121;1886
Zaragoza;25MAR2021;51;578;90;963
Teruel;25MAR2021;4;44;5;73
Gipuzkoa;25MAR2021;97;1068;99;1715
Soria;25MAR2021;14;95;32;205
Albacete;25MAR2021;1;122;3;189
Ceuta;25MAR2021;11;157;3;33
Araba/Álava;25MAR2021;47;535;44;929
Palencia;25MAR2021;26;187;19;134
Valencia/València;25MAR2021;27;764;87;2607
Lugo;25MAR2021;2;164;9;869
Ávila;25MAR2021;2;92;4;122
Pontevedra;25MAR2021;16;755;56;1796
Guadalajara;25MAR2021;37;216;33;327
León;25MAR2021;16;249;44;337
Zamora;25MAR2021;2;57;11;141
Burgos;25MAR2021;57;426;18;367
Granada;25MAR2021;50;715;177;1310
Bizkaia;25MAR2021;140;1385;132;2514
Coruña, A;25MAR2021;6;505;71;2498
Cuenca;25MAR2021;5;64;13;152
Melilla;25MAR2021;10;146;15;74
Córdoba;25MAR2021;79;670;120;515
Málaga;25MAR2021;40;1100;102;1320
Barcelona;25MAR2021;413;6135;846;16489
Badajoz;25MAR2021;13;661;46;1741
Cantabria;25MAR2021;0;66;88;1446
Alicante/Alacant;25MAR2021;16;526;48;1166
Ciudad Real;25MAR2021;9;181;7;382
Ourense;25MAR2021;0;316;4;752
Rioja, La;24MAR2021;31;589;22;531
Alicante/Alacant;24MAR2021;15;520;34;1556
Palencia;24MAR2021;20;153;31;224
Araba/Álava;24MAR2021;57;509;61;950
Albacete;24MAR2021;4;159;4;286
Baleares;24MAR2021;13;702;53;2021
Palmas, Las;24MAR2021;23;1426;121;1743
Santa Cruz de Tenerife;24MAR2021;56;1032;90;1660
Huesca;24MAR2021;10;118;13;235
Asturias;24MAR2021;15;246;143;2955
Cádiz;24MAR2021;42;836;102;1329
Almería;24MAR2021;33;692;117;1024
Huelva;24MAR2021;16;481;29;471
Tarragona;24MAR2021;34;556;62;1955
Pontevedra;24MAR2021;5;598;62;2279
Toledo;24MAR2021;15;310;48;630
Badajoz;24MAR2021;19;667;43;1511
Murcia;24MAR2021;25;926;45;1279
Castellón/Castelló;24MAR2021;2;147;17;543
Madrid;24MAR2021;1062;13154;1188;13475
Sevilla;24MAR2021;145;2411;108;1268
Ávila;24MAR2021;0;111;4;154
Zaragoza;24MAR2021;43;523;96;1193
Jaén;24MAR2021;20;463;67;691
Segovia;24MAR2021;21;208;9;208
Girona;24MAR2021;74;657;105;1723
Ourense;24MAR2021;0;367;4;289
Soria;24MAR2021;11;101;4;242
Lleida;24MAR2021;54;418;92;1468
Ceuta;24MAR2021;19;415;3;40
Granada;24MAR2021;50;739;187;1732
Ciudad Real;24MAR2021;10;212;23;394
Burgos;24MAR2021;59;502;17;328
Valencia/València;24MAR2021;21;791;113;3267
Salamanca;24MAR2021;14;136;24;530
Valladolid;24MAR2021;26;499;26;703
Cantabria;24MAR2021;6;91;66;1453
Lugo;24MAR2021;3;147;6;532
Zamora;24MAR2021;2;62;6;202
;24MAR2021;76;1310;172;3138
Bizkaia;24MAR2021;110;1332;126;3517
León;24MAR2021;9;245;30;474
Coruña, A;24MAR2021;6;643;87;2547
Melilla;24MAR2021;9;146;10;92
Málaga;24MAR2021;43;1104;81;1374
Barcelona;24MAR2021;447;6194;888;18463
Navarra;24MAR2021;66;1226;124;2317
Gipuzkoa;24MAR2021;87;1068;64;1247
Guadalajara;24MAR2021;32;226;40;332
Cáceres;24MAR2021;5;336;39;1043
Cuenca;24MAR2021;8;74;14;245
Córdoba;24MAR2021;61;874;68;586
Teruel;24MAR2021;5;49;3;84
Málaga;23MAR2021;45;1347;130;1698
Murcia;23MAR2021;42;938;62;1622
Melilla;23MAR2021;12;182;6;56
Baleares;23MAR2021;12;664;55;2842
Madrid;23MAR2021;1101;12668;1208;14553
Valencia/València;23MAR2021;25;794;141;3685
Barcelona;23MAR2021;460;6690;1038;20552
Lugo;23MAR2021;1;189;6;707
Salamanca;23MAR2021;11;169;15;552
Lleida;23MAR2021;57;503;105;1926
;23MAR2021;77;1214;176;3053
Ávila;23MAR2021;1;141;3;216
León;23MAR2021;15;238;47;548
Araba/Álava;23MAR2021;57;589;39;804
Jaén;23MAR2021;18;347;39;919
Teruel;23MAR2021;3;55;0;97
Palencia;23MAR2021;18;239;21;184
Córdoba;23MAR2021;40;765;119;884
Zaragoza;23MAR2021;40;541;124;1257
Girona;23MAR2021;72;807;102;2327
Huelva;23MAR2021;3;274;43;843
Coruña, A;23MAR2021;6;661;115;3088
Alicante/Alacant;23MAR2021;15;523;45;2010
Valladolid;23MAR2021;27;479;24;722
Toledo;23MAR2021;24;400;55;669
Zamora;23MAR2021;2;67;3;244
Ceuta;23MAR2021;13;353;3;53
Burgos;23MAR2021;63;438;19;416
Granada;23MAR2021;31;395;178;1706
Huesca;23MAR2021;5;100;10;229
Ciudad Real;23MAR2021;5;184;24;476
Tarragona;23MAR2021;35;577;53;1655
Gipuzkoa;23MAR2021;78;1114;62;2533
Soria;23MAR2021;8;148;10;241
Segovia;23MAR2021;28;204;2;178
Sevilla;23MAR2021;104;2603;178;1655
Asturias;23MAR2021;21;330;141;3032
Cantabria;23MAR2021;2;96;67;1734
Santa Cruz de Tenerife;23MAR2021;75;925;73;2056
Cuenca;23MAR2021;4;59;3;160
Rioja, La;23MAR2021;31;641;25;609
Bizkaia;23MAR2021;133;1512;117;3536
Badajoz;23MAR2021;22;741;46;1579
Almería;23MAR2021;28;876;174;1325
Navarra;23MAR2021;89;1118;101;2255
Palmas, Las;23MAR2021;27;1073;94;2362
Pontevedra;23MAR2021;9;646;66;1875
Guadalajara;23MAR2021;31;202;30;337
Ourense;23MAR2021;2;247;12;545
Cádiz;23MAR2021;58;1024;74;1419
